ds,language,license_key,topic,repo_count
2022-09-22,ada,gpl-3.0,ada,3
2022-09-22,ada,gpl-3.0,game,2
2022-09-22,ada,gpl-3.0,osx,2
2022-09-22,ada,gpl-3.0,windows,2
2022-09-22,coq,mit,coq,2
2022-09-22,elixir,,elixir,7
2022-09-22,elixir,,phoenix-framework,2
2022-09-22,elixir,agpl-3.0,elixir,3
2022-09-22,elixir,agpl-3.0,phoenix,3
2022-09-22,elixir,agpl-3.0,activitypub,2
2022-09-22,elixir,agpl-3.0,decentralized,2
2022-09-22,elixir,agpl-3.0,tailwindcss,2
2022-09-22,elixir,apache-2.0,elixir,12
2022-09-22,elixir,apache-2.0,apns,2
2022-09-22,elixir,apache-2.0,fcm,2
2022-09-22,elixir,apache-2.0,http2,2
2022-09-22,elixir,apache-2.0,nerves,2
2022-09-22,elixir,apache-2.0,otp,2
2022-09-22,elixir,apache-2.0,phoenix,2
2022-09-22,elixir,apache-2.0,webassembly,2
2022-09-22,elixir,bsd-3-clause,elixir,2
2022-09-22,elixir,gpl-3.0,elixir,2
2022-09-22,elixir,mit,elixir,26
2022-09-22,elixir,mit,phoenix,6
2022-09-22,elixir,mit,elixir-lang,4
2022-09-22,elixir,mit,ecto,3
2022-09-22,elixir,mit,elixir-library,3
2022-09-22,elixir,mit,phoenix-framework,3
2022-09-22,elixir,mit,cqrs,2
2022-09-22,elixir,mit,cryptocurrency,2
2022-09-22,elixir,mit,data-science,2
2022-09-22,elixir,mit,event-sourcing,2
2022-09-22,elixir,mit,framework,2
2022-09-22,elixir,mit,liveview,2
2022-09-22,elixir,mit,phoenix-liveview,2
2022-09-22,elixir,mit,trading,2
2022-09-22,elixir,other,elixir,2
2022-09-22,erlang,,erlang,2
2022-09-22,erlang,mit,erlang,2
2022-09-22,erlang,other,erlang,5
2022-09-22,erlang,other,messaging,3
2022-09-22,erlang,other,broker,2
2022-09-22,erlang,other,chat,2
2022-09-22,erlang,other,iot,2
2022-09-22,erlang,other,jabber,2
2022-09-22,erlang,other,mqtt,2
2022-09-22,erlang,other,pubsub,2
2022-09-22,erlang,other,xmpp,2
2022-09-22,go,,golang,9
2022-09-22,go,,go,5
2022-09-22,go,,kubernetes,3
2022-09-22,go,,hacktoberfest,2
2022-09-22,go,agpl-3.0,golang,9
2022-09-22,go,agpl-3.0,go,5
2022-09-22,go,agpl-3.0,hacktoberfest,3
2022-09-22,go,agpl-3.0,blockchain,2
2022-09-22,go,agpl-3.0,google-cloud-storage,2
2022-09-22,go,agpl-3.0,monitoring,2
2022-09-22,go,agpl-3.0,prometheus,2
2022-09-22,go,agpl-3.0,proxy,2
2022-09-22,go,agpl-3.0,react,2
2022-09-22,go,agpl-3.0,s3,2
2022-09-22,go,agpl-3.0,security,2
2022-09-22,go,agpl-3.0,self-hosted,2
2022-09-22,go,agpl-3.0,shadowsocks,2
2022-09-22,go,agpl-3.0,storage,2
2022-09-22,go,agpl-3.0,v2ray,2
2022-09-22,go,agpl-3.0,webdav,2
2022-09-22,go,apache-2.0,kubernetes,128
2022-09-22,go,apache-2.0,golang,116
2022-09-22,go,apache-2.0,go,78
2022-09-22,go,apache-2.0,hacktoberfest,42
2022-09-22,go,apache-2.0,docker,37
2022-09-22,go,apache-2.0,containers,33
2022-09-22,go,apache-2.0,cloud-native,28
2022-09-22,go,apache-2.0,security,26
2022-09-22,go,apache-2.0,k8s,25
2022-09-22,go,apache-2.0,monitoring,17
2022-09-22,go,apache-2.0,devops,16
2022-09-22,go,apache-2.0,prometheus,16
2022-09-22,go,apache-2.0,grpc,15
2022-09-22,go,apache-2.0,observability,15
2022-09-22,go,apache-2.0,operator,15
2022-09-22,go,apache-2.0,helm,14
2022-09-22,go,apache-2.0,metrics,14
2022-09-22,go,apache-2.0,database,13
2022-09-22,go,apache-2.0,postgresql,13
2022-09-22,go,apache-2.0,cli,12
2022-09-22,go,apache-2.0,microservice,12
2022-09-22,go,apache-2.0,blockchain,11
2022-09-22,go,apache-2.0,cncf,11
2022-09-22,go,apache-2.0,gitops,11
2022-09-22,go,apache-2.0,microservices,11
2022-09-22,go,apache-2.0,aws,10
2022-09-22,go,apache-2.0,cloud,9
2022-09-22,go,apache-2.0,kubernetes-operator,9
2022-09-22,go,apache-2.0,service-mesh,9
2022-09-22,go,apache-2.0,gcp,8
2022-09-22,go,apache-2.0,serverless,8
2022-09-22,go,apache-2.0,sql,8
2022-09-22,go,apache-2.0,authorization,7
2022-09-22,go,apache-2.0,distributed-systems,7
2022-09-22,go,apache-2.0,linux,7
2022-09-22,go,apache-2.0,mysql,7
2022-09-22,go,apache-2.0,networking,7
2022-09-22,go,apache-2.0,oci,7
2022-09-22,go,apache-2.0,testing,7
2022-09-22,go,apache-2.0,api,6
2022-09-22,go,apache-2.0,api-gateway,6
2022-09-22,go,apache-2.0,azure,6
2022-09-22,go,apache-2.0,container,6
2022-09-22,go,apache-2.0,iot,6
2022-09-22,go,apache-2.0,istio,6
2022-09-22,go,apache-2.0,k8s-sig-storage,6
2022-09-22,go,apache-2.0,messaging,6
2022-09-22,go,apache-2.0,oauth2,6
2022-09-22,go,apache-2.0,proxy,6
2022-09-22,go,apache-2.0,registry,6
2022-09-22,go,apache-2.0,reverse-proxy,6
2022-09-22,go,apache-2.0,s3,6
2022-09-22,go,apache-2.0,time-series,6
2022-09-22,go,apache-2.0,automation,5
2022-09-22,go,apache-2.0,data,5
2022-09-22,go,apache-2.0,ebpf,5
2022-09-22,go,apache-2.0,http,5
2022-09-22,go,apache-2.0,kubernetes-cluster,5
2022-09-22,go,apache-2.0,library,5
2022-09-22,go,apache-2.0,machine-learning,5
2022-09-22,go,apache-2.0,oidc,5
2022-09-22,go,apache-2.0,open-source,5
2022-09-22,go,apache-2.0,openapi,5
2022-09-22,go,apache-2.0,openid-connect,5
2022-09-22,go,apache-2.0,openshift,5
2022-09-22,go,apache-2.0,performance,5
2022-09-22,go,apache-2.0,sdk,5
2022-09-22,go,apache-2.0,terraform,5
2022-09-22,go,apache-2.0,alerting,4
2022-09-22,go,apache-2.0,authentication,4
2022-09-22,go,apache-2.0,backup,4
2022-09-22,go,apache-2.0,cloud-computing,4
2022-09-22,go,apache-2.0,cluster,4
2022-09-22,go,apache-2.0,cluster-api,4
2022-09-22,go,apache-2.0,container-image,4
2022-09-22,go,apache-2.0,continuous-delivery,4
2022-09-22,go,apache-2.0,crd,4
2022-09-22,go,apache-2.0,dashboard,4
2022-09-22,go,apache-2.0,dataops,4
2022-09-22,go,apache-2.0,declarative,4
2022-09-22,go,apache-2.0,devsecops,4
2022-09-22,go,apache-2.0,dns,4
2022-09-22,go,apache-2.0,edge,4
2022-09-22,go,apache-2.0,encryption,4
2022-09-22,go,apache-2.0,gateway,4
2022-09-22,go,apache-2.0,iac,4
2022-09-22,go,apache-2.0,infrastructure-as-code,4
2022-09-22,go,apache-2.0,logging,4
2022-09-22,go,apache-2.0,middleware,4
2022-09-22,go,apache-2.0,mongodb,4
2022-09-22,go,apache-2.0,multi-cluster,4
2022-09-22,go,apache-2.0,oauth,4
2022-09-22,go,apache-2.0,opentelemetry,4
2022-09-22,go,apache-2.0,operations,4
2022-09-22,go,apache-2.0,orchestration,4
2022-09-22,go,apache-2.0,postgresql-fdw,4
2022-09-22,go,apache-2.0,prometheus-exporter,4
2022-09-22,go,apache-2.0,pubsub,4
2022-09-22,go,apache-2.0,secrets,4
2022-09-22,go,apache-2.0,security-tools,4
2022-09-22,go,apache-2.0,server,4
2022-09-22,go,apache-2.0,servicemesh,4
2022-09-22,go,apache-2.0,static-analysis,4
2022-09-22,go,apache-2.0,steampipe,4
2022-09-22,go,apache-2.0,steampipe-plugin,4
2022-09-22,go,apache-2.0,storage,4
2022-09-22,go,apache-2.0,streaming,4
2022-09-22,go,apache-2.0,supply-chain,4
2022-09-22,go,apache-2.0,testing-tools,4
2022-09-22,go,apache-2.0,tls,4
2022-09-22,go,apache-2.0,tool,4
2022-09-22,go,apache-2.0,tsdb,4
2022-09-22,go,apache-2.0,virtualization,4
2022-09-22,go,apache-2.0,workflow,4
2022-09-22,go,apache-2.0,ab-testing,3
2022-09-22,go,apache-2.0,apis,3
2022-09-22,go,apache-2.0,ci-cd,3
2022-09-22,go,apache-2.0,cni,3
2022-09-22,go,apache-2.0,configuration,3
2022-09-22,go,apache-2.0,configuration-management,3
2022-09-22,go,apache-2.0,container-management,3
2022-09-22,go,apache-2.0,controller,3
2022-09-22,go,apache-2.0,developer-tools,3
2022-09-22,go,apache-2.0,docker-compose,3
2022-09-22,go,apache-2.0,docker-image,3
2022-09-22,go,apache-2.0,dockerfile,3
2022-09-22,go,apache-2.0,edge-computing,3
