ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-09-01,stars,001_1week,ada,,5,0.0,5.0,5.0,4.0,5.0,0.0,9.0,135012.0,145946.0,29189.2,59225.04930939273,11.0,14.0,4292.0,6619.0,83654.80000000002,1.0,2184.0,701.6,996.0854882990716,1.0,1.0,34.0,1288.0,1825.6000000000001,1.0,2.0,1.4,0.5477225575051661,1.0,1.0,1.0,2.0,2.0,0.0,261.0,261.0,52.2,116.72274842548903,0.0,0.0,0.0,0.0,156.60000000000002,0.0,46.0,46.0,9.2,20.571825392998065,0.0,0.0,0.0,0.0,27.600000000000005,0.0,45.0,45.0,9.0,20.12461179749811,0.0,0.0,0.0,0.0,27.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,stars,001_1week,ada,agpl-3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,26601.0,26601.0,26601.0,26601.0,,26601.0,26601.0,26601.0,26601.0,26601.0,1667.0,1667.0,1667.0,,1667.0,1667.0,1667.0,1667.0,1667.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,85.0,85.0,85.0,85.0,,85.0,85.0,85.0,85.0,85.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,209.0,209.0,209.0,209.0,,209.0,209.0,209.0,209.0,209.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-09-01,stars,001_1week,ada,apache-2.0,1,1.0,1.0,1.0,0.0,1.0,1.0,2318.0,2318.0,2318.0,2318.0,,2318.0,2318.0,2318.0,2318.0,2318.0,828.0,828.0,828.0,,828.0,828.0,828.0,828.0,828.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,42.0,42.0,42.0,42.0,,42.0,42.0,42.0,42.0,42.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-01,stars,001_1week,ada,gpl-3.0,3,3.0,3.0,3.0,3.0,3.0,0.0,4747.0,13284.0,24284.0,8094.666666666667,4556.7416355695805,5048.2,5500.0,6253.0,9768.5,11877.800000000001,1634.0,2053.0,1876.0,216.93086456288327,1695.4,1787.5,1941.0,1997.0,2030.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,171.0,335.0,111.66666666666667,90.09069504301392,37.6,82.0,156.0,163.5,168.0,1.0,46.0,74.0,24.666666666666668,22.5905584998099,6.2,14.0,27.0,36.5,42.2,1.0,184.0,202.0,67.33333333333333,101.35252011338116,4.2,9.0,17.0,100.5,150.60000000000002,0.0,6.0,2.0,3.4641016151377544,0.0,0.0,0.0,3.0,4.800000000000001
2022-09-01,stars,001_1week,ada,other,1,1.0,1.0,1.0,0.0,1.0,1.0,4586.0,4586.0,4586.0,4586.0,,4586.0,4586.0,4586.0,4586.0,4586.0,1289.0,1289.0,1289.0,,1289.0,1289.0,1289.0,1289.0,1289.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-01,stars,001_1week,agda,,2,0.0,2.0,2.0,1.0,2.0,0.0,237.0,647.0,884.0,442.0,289.9137802864845,278.0,339.5,442.0,544.5,606.0,144.0,436.0,290.0,206.47518010647187,173.2,217.0,290.0,363.0,406.8,4.0,6.0,5.0,1.4142135623730951,4.2,4.5,5.0,5.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,stars,001_1week,agda,gpl-3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,10487.0,10487.0,10487.0,10487.0,,10487.0,10487.0,10487.0,10487.0,10487.0,1669.0,1669.0,1669.0,,1669.0,1669.0,1669.0,1669.0,1669.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,112.0,112.0,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-09-01,stars,001_1week,coq,,4,0.0,4.0,4.0,4.0,4.0,0.0,183.0,7425.0,8270.0,2067.5,3572.7066770167407,208.8,247.5,331.0,2151.0,5315.4000000000015,66.0,703.0,260.75,297.87511365223736,77.7,95.25,137.0,302.5,542.8000000000001,1.0,4.0,2.0,1.4142135623730951,1.0,1.0,1.5,2.5,3.4000000000000004,0.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.5,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25,2.5,0.0,0.0,0.0,1.25,3.500000000000001
2022-09-01,stars,001_1week,coq,apache-2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,31.0,31.0,31.0,31.0,,31.0,31.0,31.0,31.0,31.0,109.0,109.0,109.0,,109.0,109.0,109.0,109.0,109.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-01,stars,001_1week,coq,bsd-3-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,2927.0,2927.0,2927.0,2927.0,,2927.0,2927.0,2927.0,2927.0,2927.0,2981.0,2981.0,2981.0,,2981.0,2981.0,2981.0,2981.0,2981.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,660.0,660.0,660.0,660.0,,660.0,660.0,660.0,660.0,660.0,57.0,57.0,57.0,57.0,,57.0,57.0,57.0,57.0,57.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,13.0,13.0,13.0,,13.0,13.0,13.0,13.0,13.0
