ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-09-22,stars,001_1week,ada,,2,0.0,2.0,2.0,1.0,2.0,0.0,6641.0,134236.0,140877.0,70438.5,90223.28974549753,19400.5,38539.75,70438.5,102337.25,121476.5,1309.0,2205.0,1757.0,633.5676759431466,1398.6,1533.0,1757.0,1981.0,2115.4,2.0,6.0,4.0,2.8284271247461903,2.4,3.0,4.0,5.0,5.6,0.0,269.0,269.0,134.5,190.21172413918129,26.900000000000002,67.25,134.5,201.75,242.1,0.0,46.0,46.0,23.0,32.526911934581186,4.6000000000000005,11.5,23.0,34.5,41.4,0.0,46.0,46.0,23.0,32.526911934581186,4.6000000000000005,11.5,23.0,34.5,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,ada,agpl-3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,26713.0,26713.0,26713.0,26713.0,,26713.0,26713.0,26713.0,26713.0,26713.0,1688.0,1688.0,1688.0,,1688.0,1688.0,1688.0,1688.0,1688.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,85.0,85.0,85.0,85.0,,85.0,85.0,85.0,85.0,85.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,212.0,212.0,212.0,212.0,,212.0,212.0,212.0,212.0,212.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-09-22,stars,001_1week,ada,apache-2.0,2,2.0,2.0,2.0,0.0,1.0,1.0,34.0,2322.0,2356.0,1178.0,1617.8603153548208,262.8,606.0,1178.0,1750.0,2093.2,253.0,849.0,551.0,421.4356415871823,312.6,402.0,551.0,700.0,789.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,42.0,48.0,24.0,25.45584412271571,9.6,15.0,24.0,33.0,38.4,0.0,5.0,5.0,2.5,3.5355339059327378,0.5,1.25,2.5,3.75,4.5,0.0,2.0,2.0,1.0,1.4142135623730951,0.2,0.5,1.0,1.5,1.8,0.0,5.0,2.5,3.5355339059327378,0.5,1.25,2.5,3.75,4.5
2022-09-22,stars,001_1week,ada,bsd-3-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,232.0,232.0,232.0,232.0,,232.0,232.0,232.0,232.0,232.0,178.0,178.0,178.0,,178.0,178.0,178.0,178.0,178.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0
2022-09-22,stars,001_1week,ada,gpl-3.0,6,6.0,6.0,6.0,6.0,6.0,0.0,429.0,13956.0,36906.0,6151.0,4402.700671178998,2615.0,4851.0,5621.5,6418.25,10216.5,161.0,2367.0,1764.3333333333333,829.9411224096964,908.0,1731.75,2018.0,2293.75,2367.0,0.0,5.0,2.1666666666666665,2.228601953392904,0.5,1.0,1.0,4.0,5.0,1.0,177.0,348.0,58.0,85.06703239210829,1.5,2.0,5.0,120.5,167.5,0.0,48.0,77.0,12.833333333333334,20.49796737890532,0.0,0.0,0.5,21.25,38.0,0.0,188.0,205.0,34.166666666666664,75.62649447559147,0.0,0.0,0.5,12.25,102.0,0.0,8.0,3.5,3.8858718455450894,0.0,0.0,3.0,6.75,7.5
2022-09-22,stars,001_1week,ada,isc,1,1.0,1.0,1.0,1.0,1.0,0.0,6776.0,6776.0,6776.0,6776.0,,6776.0,6776.0,6776.0,6776.0,6776.0,53.0,53.0,53.0,,53.0,53.0,53.0,53.0,53.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,ada,other,1,1.0,1.0,1.0,0.0,1.0,1.0,5023.0,5023.0,5023.0,5023.0,,5023.0,5023.0,5023.0,5023.0,5023.0,1310.0,1310.0,1310.0,,1310.0,1310.0,1310.0,1310.0,1310.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,agda,,2,0.0,2.0,2.0,2.0,2.0,0.0,410.0,1459.0,1869.0,934.5,741.7550134646883,514.9,672.25,934.5,1196.75,1354.1,14.0,51.0,32.5,26.16295090390226,17.7,23.25,32.5,41.75,47.3,1.0,2.0,1.5,0.7071067811865476,1.1,1.25,1.5,1.75,1.9,0.0,1.0,1.0,0.5,0.7071067811865476,0.1,0.25,0.5,0.75,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,agda,gpl-3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,10892.0,10892.0,10892.0,10892.0,,10892.0,10892.0,10892.0,10892.0,10892.0,1690.0,1690.0,1690.0,,1690.0,1690.0,1690.0,1690.0,1690.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,112.0,112.0,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-09-22,stars,001_1week,agda,mit,2,2.0,2.0,2.0,2.0,2.0,0.0,72.0,12647.0,12719.0,6359.5,8891.867773420836,1329.5,3215.75,6359.5,9503.25,11389.5,905.0,1445.0,1175.0,381.8376618407357,959.0,1040.0,1175.0,1310.0,1391.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,131.0,137.0,68.5,88.38834764831844,18.5,37.25,68.5,99.75,118.5,0.0,4.0,4.0,2.0,2.8284271247461903,0.4,1.0,2.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.8284271247461903,2.4,3.0,4.0,5.0,5.6
2022-09-22,stars,001_1week,coq,,5,0.0,5.0,5.0,5.0,5.0,0.0,261.0,7479.0,11428.0,2285.6,3125.2128407518103,267.0,276.0,424.0,2988.0,5682.6,2.0,724.0,209.0,299.0652102802999,2.4,3.0,126.0,190.0,510.40000000000003,1.0,6.0,2.2,2.16794833886788,1.0,1.0,1.0,2.0,4.4,0.0,2.0,2.0,0.4,0.894427190999916,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.23606797749979,0.0,0.0,0.0,0.0,3.0000000000000004
2022-09-22,stars,001_1week,coq,bsd-3-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,3161.0,3161.0,3161.0,3161.0,,3161.0,3161.0,3161.0,3161.0,3161.0,3002.0,3002.0,3002.0,,3002.0,3002.0,3002.0,3002.0,3002.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,664.0,664.0,664.0,664.0,,664.0,664.0,664.0,664.0,664.0,58.0,58.0,58.0,58.0,,58.0,58.0,58.0,58.0,58.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,,13.0,13.0,13.0,13.0,13.0
2022-09-22,stars,001_1week,coq,cc0-1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,190.0,190.0,190.0,190.0,,190.0,190.0,190.0,190.0,190.0,31.0,31.0,31.0,,31.0,31.0,31.0,31.0,31.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,coq,mit,5,5.0,5.0,5.0,5.0,5.0,0.0,36.0,6858.0,11982.0,2396.4,2614.189224214651,506.0,1211.0,1808.0,2069.0,4942.400000000001,42.0,1577.0,982.0,621.7141626181601,324.40000000000003,748.0,1064.0,1479.0,1537.8,0.0,2.0,1.6,0.8944271909999159,0.8,2.0,2.0,2.0,2.0,0.0,198.0,236.0,47.2,84.756710648774,0.8,2.0,15.0,21.0,127.20000000000002,0.0,44.0,52.0,10.4,18.902380802428034,0.0,0.0,3.0,5.0,28.400000000000006,0.0,46.0,47.0,9.4,20.464603587658374,0.0,0.0,0.0,1.0,28.000000000000004,0.0,4.0,1.4,1.9493588689617927,0.0,0.0,0.0,3.0,3.6
2022-09-22,stars,001_1week,coq,mpl-2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,266.0,266.0,266.0,266.0,,266.0,266.0,266.0,266.0,266.0,855.0,855.0,855.0,,855.0,855.0,855.0,855.0,855.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-09-22,stars,001_1week,coq,other,3,3.0,3.0,3.0,3.0,3.0,0.0,4431.0,50391.0,59330.0,19776.666666666668,26512.818340065875,4446.4,4469.5,4508.0,27449.5,41214.4,1057.0,1750.0,1293.3333333333333,395.5658394418473,1060.2,1065.0,1073.0,1411.5,1614.6,2.0,6.0,4.666666666666667,2.3094010767585034,2.8,4.0,6.0,6.0,6.0,11.0,27.0,57.0,19.0,8.0,12.6,15.0,19.0,23.0,25.4,2.0,17.0,33.0,11.0,7.937253933193772,4.4,8.0,14.0,15.5,16.4,0.0,7.0,12.0,4.0,3.605551275463989,1.0,2.5,5.0,6.0,6.6,0.0,4.0,1.3333333333333333,2.3094010767585034,0.0,0.0,0.0,2.0,3.2
2022-09-22,stars,001_1week,elixir,,39,0.0,38.0,39.0,30.0,31.0,2.0,5.0,74360.0,177951.0,4562.846153846154,15985.770502376663,10.8,32.5,107.0,1449.0,4387.400000000006,2.0,3445.0,517.1538461538462,895.756561691716,3.0,7.5,120.0,432.5,1962.6,0.0,6.0,2.7435897435897436,1.6814459428835071,1.0,1.0,3.0,4.0,5.200000000000003,0.0,1909.0,3063.0,78.53846153846153,326.57882470383663,0.0,0.0,0.0,2.0,27.400000000000063,0.0,125.0,233.0,5.9743589743589745,21.98502741638784,0.0,0.0,0.0,0.0,7.400000000000006,0.0,19.0,97.0,2.4871794871794872,4.63324255486368,0.0,0.0,0.0,3.0,8.000000000000014,0.0,11.0,0.9743589743589743,2.3225120189726907,0.0,0.0,0.0,0.0,3.200000000000003
2022-09-22,stars,001_1week,elixir,agpl-3.0,8,8.0,7.0,8.0,5.0,6.0,2.0,60.0,329366.0,451207.0,56400.875,113522.26090122148,160.8,212.25,1459.5,54803.75,146449.69999999995,7.0,1421.0,678.625,509.1724202776782,108.5,422.0,632.5,860.0,1397.9,1.0,4.0,1.625,1.1877349391654208,1.0,1.0,1.0,1.5,3.3,0.0,12538.0,12943.0,1617.875,4413.319691165436,0.0,0.75,4.5,180.25,3923.799999999998,0.0,633.0,659.0,82.375,222.55589185640534,0.0,0.0,0.5,12.25,198.9999999999999,0.0,100.0,144.0,18.0,36.5356968300475,0.0,0.0,0.0,11.0,60.79999999999999,0.0,18.0,5.625,7.327784697398564,0.0,0.0,2.0,9.75,15.899999999999999
2022-09-22,stars,001_1week,elixir,apache-2.0,24,24.0,24.0,24.0,16.0,16.0,5.0,42.0,347571.0,575993.0,23999.708333333332,70685.88068931641,229.50000000000003,451.0,3710.0,15109.25,46707.499999999985,72.0,4274.0,1138.625,1064.3715766877983,211.20000000000002,346.75,753.0,1499.5,2319.1,0.0,6.0,2.3333333333333335,1.7856107630448046,1.0,1.0,1.0,3.0,5.0,0.0,20787.0,36137.0,1505.7083333333333,4327.737720888027,1.6000000000000005,6.5,31.5,545.75,2947.1,0.0,2936.0,5048.0,210.33333333333334,639.2392670821389,0.0,1.0,7.5,51.75,226.79999999999993,0.0,92.0,349.0,14.541666666666666,20.926328676670877,0.0,1.0,6.5,18.75,29.4,0.0,18.0,4.125,4.099973488779611,0.0,0.0,4.0,5.0,8.399999999999999
2022-09-22,stars,001_1week,elixir,bsd-3-clause,3,3.0,3.0,3.0,1.0,1.0,0.0,259.0,10683.0,11325.0,3775.0,5982.824750901534,283.8,321.0,383.0,5533.0,8623.0,5.0,1647.0,565.6666666666666,936.6756820443954,13.0,25.0,45.0,846.0,1326.6000000000001,1.0,5.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,4.2,0.0,869.0,893.0,297.6666666666667,494.9346758243287,4.800000000000001,12.0,24.0,446.5,700.0,0.0,71.0,71.0,23.666666666666668,40.99186911246343,0.0,0.0,0.0,35.5,56.800000000000004,0.0,19.0,19.0,6.333333333333333,10.96965511460289,0.0,0.0,0.0,9.5,15.200000000000001,0.0,8.0,4.666666666666667,4.163331998932265,1.2000000000000002,3.0,6.0,7.0,7.6
2022-09-22,stars,001_1week,elixir,cc-by-sa-4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,3679.0,3679.0,3679.0,3679.0,,3679.0,3679.0,3679.0,3679.0,3679.0,1187.0,1187.0,1187.0,,1187.0,1187.0,1187.0,1187.0,1187.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,,47.0,47.0,47.0,47.0,47.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
