ds,language,license_key,topic,repo_count
2022-09-29,ada,gpl-3.0,ada,2
2022-09-29,coq,,coq,2
2022-09-29,coq,mit,coq,2
2022-09-29,elixir,,elixir,3
2022-09-29,elixir,,phoenix,2
2022-09-29,elixir,agpl-3.0,elixir,3
2022-09-29,elixir,agpl-3.0,phoenix,3
2022-09-29,elixir,agpl-3.0,activitypub,2
2022-09-29,elixir,agpl-3.0,decentralized,2
2022-09-29,elixir,agpl-3.0,tailwindcss,2
2022-09-29,elixir,apache-2.0,elixir,4
2022-09-29,elixir,apache-2.0,nerves,3
2022-09-29,elixir,bsd-3-clause,elixir,2
2022-09-29,elixir,gpl-3.0,elixir,2
2022-09-29,elixir,mit,elixir,19
2022-09-29,elixir,mit,phoenix,6
2022-09-29,elixir,mit,elixir-lang,3
2022-09-29,elixir,mit,liveview,3
2022-09-29,elixir,mit,cqrs,2
2022-09-29,elixir,mit,cryptocurrency,2
2022-09-29,elixir,mit,data-science,2
2022-09-29,elixir,mit,ecto,2
2022-09-29,elixir,mit,elixir-library,2
2022-09-29,elixir,mit,event-sourcing,2
2022-09-29,elixir,mit,hacktoberfest,2
2022-09-29,elixir,mit,phoenix-framework,2
2022-09-29,elixir,mit,trading,2
2022-09-29,elixir,other,elixir,3
2022-09-29,elixir,other,hacktoberfest,2
2022-09-29,elixir,other,phoenix,2
2022-09-29,erlang,apache-2.0,erlang,3
2022-09-29,erlang,mit,erlang,2
2022-09-29,erlang,other,erlang,5
2022-09-29,erlang,other,messaging,3
2022-09-29,erlang,other,broker,2
2022-09-29,erlang,other,chat,2
2022-09-29,erlang,other,iot,2
2022-09-29,erlang,other,jabber,2
2022-09-29,erlang,other,mqtt,2
2022-09-29,erlang,other,pubsub,2
2022-09-29,erlang,other,xmpp,2
2022-09-29,go,,golang,7
2022-09-29,go,,devops,3
2022-09-29,go,,aws,2
2022-09-29,go,,go,2
2022-09-29,go,,kubernetes,2
2022-09-29,go,agpl-3.0,golang,7
2022-09-29,go,agpl-3.0,go,5
2022-09-29,go,agpl-3.0,hacktoberfest,4
2022-09-29,go,agpl-3.0,security,3
2022-09-29,go,agpl-3.0,aws,2
2022-09-29,go,agpl-3.0,blockchain,2
2022-09-29,go,agpl-3.0,cloud,2
2022-09-29,go,agpl-3.0,google-cloud-storage,2
2022-09-29,go,agpl-3.0,kubernetes,2
2022-09-29,go,agpl-3.0,linux,2
2022-09-29,go,agpl-3.0,monitoring,2
2022-09-29,go,agpl-3.0,proxy,2
2022-09-29,go,agpl-3.0,s3,2
2022-09-29,go,agpl-3.0,self-hosted,2
2022-09-29,go,agpl-3.0,shadowsocks,2
2022-09-29,go,agpl-3.0,smtp,2
2022-09-29,go,agpl-3.0,storage,2
2022-09-29,go,agpl-3.0,v2ray,2
2022-09-29,go,agpl-3.0,webdav,2
2022-09-29,go,apache-2.0,kubernetes,133
2022-09-29,go,apache-2.0,golang,108
2022-09-29,go,apache-2.0,go,71
2022-09-29,go,apache-2.0,hacktoberfest,46
2022-09-29,go,apache-2.0,docker,36
2022-09-29,go,apache-2.0,containers,29
2022-09-29,go,apache-2.0,cloud-native,25
2022-09-29,go,apache-2.0,k8s,25
2022-09-29,go,apache-2.0,security,20
2022-09-29,go,apache-2.0,prometheus,18
2022-09-29,go,apache-2.0,helm,17
2022-09-29,go,apache-2.0,operator,17
2022-09-29,go,apache-2.0,devops,16
2022-09-29,go,apache-2.0,monitoring,15
2022-09-29,go,apache-2.0,database,12
2022-09-29,go,apache-2.0,gitops,12
2022-09-29,go,apache-2.0,metrics,12
2022-09-29,go,apache-2.0,observability,12
2022-09-29,go,apache-2.0,cncf,11
2022-09-29,go,apache-2.0,microservice,11
2022-09-29,go,apache-2.0,cli,10
2022-09-29,go,apache-2.0,grpc,10
2022-09-29,go,apache-2.0,aws,9
2022-09-29,go,apache-2.0,blockchain,9
2022-09-29,go,apache-2.0,cloud,9
2022-09-29,go,apache-2.0,kubernetes-operator,9
2022-09-29,go,apache-2.0,mysql,9
2022-09-29,go,apache-2.0,networking,9
2022-09-29,go,apache-2.0,postgresql,9
2022-09-29,go,apache-2.0,sql,9
2022-09-29,go,apache-2.0,authorization,8
2022-09-29,go,apache-2.0,microservices,8
2022-09-29,go,apache-2.0,openshift,8
2022-09-29,go,apache-2.0,dataops,7
2022-09-29,go,apache-2.0,distributed-systems,7
