ds,created,language,user_count
2022-02-10,004_1month,python,386
2022-02-10,004_1month,java,159
2022-02-10,004_1month,c++,90
2022-02-10,004_1month,c,51
2022-02-10,004_1month,go,33
2022-02-10,004_1month,r,25
2022-02-10,004_1month,rust,7
2022-02-10,004_1month,assembly,3
2022-02-10,004_1month,terraform,3
2022-02-10,004_1month,verilog,3
2022-02-10,004_1month,elixir,2
2022-02-10,004_1month,erlang,1
2022-02-10,004_1month,fortran,1
2022-02-10,004_1month,ada,0
2022-02-10,004_1month,agda,0
2022-02-10,004_1month,coq,0
2022-02-10,004_1month,idris,0
2022-02-10,004_1month,isabelle,0
2022-02-10,004_1month,lean,0
2022-02-10,004_1month,sml,0
2022-02-10,004_1month,tla,0
2022-02-10,004_1month,haskell,0
2022-02-10,004_1month,ocaml,0
2022-02-10,004_1month,scala,0
2022-02-10,013_3month,python,1489
2022-02-10,013_3month,java,641
2022-02-10,013_3month,c++,343
2022-02-10,013_3month,c,246
2022-02-10,013_3month,go,130
2022-02-10,013_3month,r,107
2022-02-10,013_3month,rust,59
2022-02-10,013_3month,terraform,14
2022-02-10,013_3month,assembly,10
2022-02-10,013_3month,erlang,6
2022-02-10,013_3month,haskell,6
2022-02-10,013_3month,verilog,6
2022-02-10,013_3month,fortran,5
2022-02-10,013_3month,elixir,3
2022-02-10,013_3month,scala,2
2022-02-10,013_3month,coq,1
2022-02-10,013_3month,isabelle,1
2022-02-10,013_3month,lean,1
2022-02-10,013_3month,ocaml,1
2022-02-10,013_3month,ada,0
2022-02-10,013_3month,agda,0
2022-02-10,013_3month,idris,0
2022-02-10,013_3month,sml,0
2022-02-10,013_3month,tla,0
2022-02-10,052_1year,python,10076
2022-02-10,052_1year,java,4530
2022-02-10,052_1year,c++,2472
2022-02-10,052_1year,c,1525
2022-02-10,052_1year,r,736
2022-02-10,052_1year,go,549
2022-02-10,052_1year,rust,261
2022-02-10,052_1year,terraform,99
2022-02-10,052_1year,assembly,77
2022-02-10,052_1year,verilog,38
2022-02-10,052_1year,fortran,36
2022-02-10,052_1year,elixir,29
2022-02-10,052_1year,haskell,26
2022-02-10,052_1year,scala,26
2022-02-10,052_1year,erlang,22
2022-02-10,052_1year,ocaml,6
2022-02-10,052_1year,lean,3
2022-02-10,052_1year,coq,2
2022-02-10,052_1year,sml,2
2022-02-10,052_1year,ada,1
2022-02-10,052_1year,isabelle,1
2022-02-10,052_1year,agda,0
2022-02-10,052_1year,idris,0
2022-02-10,052_1year,tla,0
2022-02-10,261_5year,python,69649
2022-02-10,261_5year,java,46693
2022-02-10,261_5year,c++,22473
2022-02-10,261_5year,c,13314
2022-02-10,261_5year,r,8188
2022-02-10,261_5year,go,3221
2022-02-10,261_5year,rust,878
2022-02-10,261_5year,assembly,630
2022-02-10,261_5year,scala,521
2022-02-10,261_5year,terraform,508
2022-02-10,261_5year,fortran,357
2022-02-10,261_5year,verilog,308
2022-02-10,261_5year,haskell,217
2022-02-10,261_5year,elixir,179
2022-02-10,261_5year,ocaml,86
2022-02-10,261_5year,erlang,71
2022-02-10,261_5year,coq,31
2022-02-10,261_5year,sml,30
2022-02-10,261_5year,ada,14
2022-02-10,261_5year,agda,8
2022-02-10,261_5year,lean,8
2022-02-10,261_5year,idris,3
2022-02-10,261_5year,isabelle,3
2022-02-10,261_5year,tla,2
2022-02-10,alltime,java,3459195
2022-02-10,alltime,python,2950646
2022-02-10,alltime,c++,1108312
2022-02-10,alltime,c,785984
2022-02-10,alltime,r,288571
2022-02-10,alltime,go,230709
2022-02-10,alltime,scala,50773
2022-02-10,alltime,rust,34123
2022-02-10,alltime,terraform,30968
2022-02-10,alltime,assembly,22747
2022-02-10,alltime,haskell,15505
2022-02-10,alltime,fortran,12739
2022-02-10,alltime,verilog,12242
2022-02-10,alltime,elixir,7440
2022-02-10,alltime,erlang,7365
2022-02-10,alltime,ocaml,4840
2022-02-10,alltime,sml,3174
2022-02-10,alltime,coq,1024
2022-02-10,alltime,ada,841
2022-02-10,alltime,lean,295
2022-02-10,alltime,agda,218
2022-02-10,alltime,isabelle,138
2022-02-10,alltime,idris,97
2022-02-10,alltime,tla,67
