ds,created,language,user_count
2022-02-24,004_1month,python,347
2022-02-24,004_1month,java,157
2022-02-24,004_1month,c++,97
2022-02-24,004_1month,c,46
2022-02-24,004_1month,go,33
2022-02-24,004_1month,r,19
2022-02-24,004_1month,rust,13
2022-02-24,004_1month,assembly,2
2022-02-24,004_1month,scala,2
2022-02-24,004_1month,terraform,2
2022-02-24,004_1month,verilog,2
2022-02-24,004_1month,elixir,1
2022-02-24,004_1month,haskell,1
2022-02-24,004_1month,fortran,1
2022-02-24,004_1month,ada,0
2022-02-24,004_1month,agda,0
2022-02-24,004_1month,coq,0
2022-02-24,004_1month,idris,0
2022-02-24,004_1month,isabelle,0
2022-02-24,004_1month,lean,0
2022-02-24,004_1month,sml,0
2022-02-24,004_1month,tla,0
2022-02-24,004_1month,erlang,0
2022-02-24,004_1month,ocaml,0
2022-02-24,013_3month,python,1557
2022-02-24,013_3month,java,661
2022-02-24,013_3month,c++,381
2022-02-24,013_3month,c,218
2022-02-24,013_3month,go,139
2022-02-24,013_3month,r,102
2022-02-24,013_3month,rust,57
2022-02-24,013_3month,terraform,13
2022-02-24,013_3month,assembly,8
2022-02-24,013_3month,haskell,5
2022-02-24,013_3month,scala,5
2022-02-24,013_3month,verilog,5
2022-02-24,013_3month,elixir,3
2022-02-24,013_3month,erlang,3
2022-02-24,013_3month,fortran,3
2022-02-24,013_3month,coq,1
2022-02-24,013_3month,isabelle,1
2022-02-24,013_3month,lean,1
2022-02-24,013_3month,ocaml,1
2022-02-24,013_3month,ada,0
2022-02-24,013_3month,agda,0
2022-02-24,013_3month,idris,0
2022-02-24,013_3month,sml,0
2022-02-24,013_3month,tla,0
2022-02-24,052_1year,python,10084
2022-02-24,052_1year,java,4546
2022-02-24,052_1year,c++,2479
2022-02-24,052_1year,c,1523
2022-02-24,052_1year,r,723
2022-02-24,052_1year,go,550
2022-02-24,052_1year,rust,264
2022-02-24,052_1year,terraform,101
2022-02-24,052_1year,assembly,70
2022-02-24,052_1year,fortran,35
2022-02-24,052_1year,verilog,33
2022-02-24,052_1year,elixir,29
2022-02-24,052_1year,scala,28
2022-02-24,052_1year,haskell,27
2022-02-24,052_1year,erlang,21
2022-02-24,052_1year,ocaml,7
2022-02-24,052_1year,lean,3
2022-02-24,052_1year,coq,2
2022-02-24,052_1year,sml,2
2022-02-24,052_1year,ada,1
2022-02-24,052_1year,isabelle,1
2022-02-24,052_1year,agda,0
2022-02-24,052_1year,idris,0
2022-02-24,052_1year,tla,0
2022-02-24,261_5year,python,70122
2022-02-24,261_5year,java,46535
2022-02-24,261_5year,c++,22552
2022-02-24,261_5year,c,13329
2022-02-24,261_5year,r,8164
2022-02-24,261_5year,go,3240
2022-02-24,261_5year,rust,885
2022-02-24,261_5year,assembly,623
2022-02-24,261_5year,scala,519
2022-02-24,261_5year,terraform,519
2022-02-24,261_5year,fortran,355
2022-02-24,261_5year,verilog,303
2022-02-24,261_5year,haskell,219
2022-02-24,261_5year,elixir,178
2022-02-24,261_5year,ocaml,86
2022-02-24,261_5year,erlang,70
2022-02-24,261_5year,coq,30
2022-02-24,261_5year,sml,30
2022-02-24,261_5year,ada,14
2022-02-24,261_5year,agda,8
2022-02-24,261_5year,lean,8
2022-02-24,261_5year,idris,3
2022-02-24,261_5year,isabelle,3
2022-02-24,261_5year,tla,2
2022-02-24,alltime,java,3478513
2022-02-24,alltime,python,2794794
2022-02-24,alltime,c++,1115799
2022-02-24,alltime,c,791318
2022-02-24,alltime,r,289856
2022-02-24,alltime,go,233616
2022-02-24,alltime,scala,50928
2022-02-24,alltime,rust,34619
2022-02-24,alltime,terraform,31741
2022-02-24,alltime,assembly,22919
2022-02-24,alltime,haskell,15578
2022-02-24,alltime,fortran,12813
2022-02-24,alltime,verilog,12338
2022-02-24,alltime,elixir,7477
2022-02-24,alltime,erlang,7384
2022-02-24,alltime,ocaml,4871
2022-02-24,alltime,sml,3181
2022-02-24,alltime,coq,1024
2022-02-24,alltime,ada,847
2022-02-24,alltime,lean,299
2022-02-24,alltime,agda,224
2022-02-24,alltime,isabelle,139
2022-02-24,alltime,idris,99
2022-02-24,alltime,tla,67
