ds,created,language,user_count
2022-02-03,004_1month,python,413
2022-02-03,004_1month,java,146
2022-02-03,004_1month,c++,86
2022-02-03,004_1month,c,56
2022-02-03,004_1month,go,29
2022-02-03,004_1month,r,24
2022-02-03,004_1month,rust,10
2022-02-03,004_1month,assembly,3
2022-02-03,004_1month,elixir,2
2022-02-03,004_1month,scala,2
2022-02-03,004_1month,verilog,2
2022-02-03,004_1month,coq,1
2022-02-03,004_1month,erlang,1
2022-02-03,004_1month,haskell,1
2022-02-03,004_1month,terraform,1
2022-02-03,004_1month,ada,0
2022-02-03,004_1month,agda,0
2022-02-03,004_1month,idris,0
2022-02-03,004_1month,isabelle,0
2022-02-03,004_1month,lean,0
2022-02-03,004_1month,sml,0
2022-02-03,004_1month,tla,0
2022-02-03,004_1month,ocaml,0
2022-02-03,004_1month,fortran,0
2022-02-03,013_3month,python,1455
2022-02-03,013_3month,java,627
2022-02-03,013_3month,c++,328
2022-02-03,013_3month,c,258
2022-02-03,013_3month,go,123
2022-02-03,013_3month,r,106
2022-02-03,013_3month,rust,58
2022-02-03,013_3month,terraform,12
2022-02-03,013_3month,assembly,9
2022-02-03,013_3month,erlang,7
2022-02-03,013_3month,haskell,6
2022-02-03,013_3month,verilog,5
2022-02-03,013_3month,fortran,4
2022-02-03,013_3month,elixir,3
2022-02-03,013_3month,scala,2
2022-02-03,013_3month,coq,1
2022-02-03,013_3month,isabelle,1
2022-02-03,013_3month,lean,1
2022-02-03,013_3month,ocaml,1
2022-02-03,013_3month,ada,0
2022-02-03,013_3month,agda,0
2022-02-03,013_3month,idris,0
2022-02-03,013_3month,sml,0
2022-02-03,013_3month,tla,0
2022-02-03,052_1year,python,10056
2022-02-03,052_1year,java,4543
2022-02-03,052_1year,c++,2477
2022-02-03,052_1year,c,1505
2022-02-03,052_1year,r,728
2022-02-03,052_1year,go,542
2022-02-03,052_1year,rust,258
2022-02-03,052_1year,terraform,94
2022-02-03,052_1year,assembly,72
2022-02-03,052_1year,verilog,36
2022-02-03,052_1year,fortran,35
2022-02-03,052_1year,elixir,32
2022-02-03,052_1year,scala,28
2022-02-03,052_1year,haskell,26
2022-02-03,052_1year,erlang,22
2022-02-03,052_1year,ocaml,6
2022-02-03,052_1year,lean,4
2022-02-03,052_1year,coq,2
2022-02-03,052_1year,sml,2
2022-02-03,052_1year,ada,1
2022-02-03,052_1year,isabelle,1
2022-02-03,052_1year,agda,0
2022-02-03,052_1year,idris,0
2022-02-03,052_1year,tla,0
2022-02-03,261_5year,python,69495
2022-02-03,261_5year,java,46762
2022-02-03,261_5year,c++,22471
2022-02-03,261_5year,c,13276
2022-02-03,261_5year,r,8179
2022-02-03,261_5year,go,3213
2022-02-03,261_5year,rust,872
2022-02-03,261_5year,assembly,624
2022-02-03,261_5year,scala,526
2022-02-03,261_5year,terraform,502
2022-02-03,261_5year,fortran,353
2022-02-03,261_5year,verilog,305
2022-02-03,261_5year,haskell,218
2022-02-03,261_5year,elixir,184
2022-02-03,261_5year,ocaml,87
2022-02-03,261_5year,erlang,72
2022-02-03,261_5year,coq,31
2022-02-03,261_5year,sml,30
2022-02-03,261_5year,ada,14
2022-02-03,261_5year,agda,8
2022-02-03,261_5year,lean,8
2022-02-03,261_5year,idris,3
2022-02-03,261_5year,isabelle,3
2022-02-03,261_5year,tla,2
2022-02-03,alltime,java,3449498
2022-02-03,alltime,python,2934773
2022-02-03,alltime,c++,1104499
2022-02-03,alltime,c,783178
2022-02-03,alltime,r,287810
2022-02-03,alltime,go,229199
2022-02-03,alltime,scala,50671
2022-02-03,alltime,rust,33845
2022-02-03,alltime,terraform,30592
2022-02-03,alltime,assembly,22669
2022-02-03,alltime,haskell,15460
2022-02-03,alltime,fortran,12702
2022-02-03,alltime,verilog,12179
2022-02-03,alltime,elixir,7404
2022-02-03,alltime,erlang,7357
2022-02-03,alltime,ocaml,4831
2022-02-03,alltime,sml,3172
2022-02-03,alltime,coq,1020
2022-02-03,alltime,ada,838
2022-02-03,alltime,lean,292
2022-02-03,alltime,agda,217
2022-02-03,alltime,isabelle,138
2022-02-03,alltime,idris,96
2022-02-03,alltime,tla,67
