ds,sortby,pushed,language,repo_count,repo_data_count
2022-02-24,stars,004_1month,coq,36,36
2022-02-24,stars,004_1month,ada,31,31
2022-02-24,stars,004_1month,sml,14,14
2022-02-24,stars,004_1month,lean,12,12
2022-02-24,stars,004_1month,agda,11,11
2022-02-24,stars,004_1month,isabelle,9,9
2022-02-24,stars,004_1month,idris,4,4
2022-02-24,stars,004_1month,tla,3,3
2022-02-24,stars,013_3month,coq,62,62
2022-02-24,stars,013_3month,ada,54,54
2022-02-24,stars,013_3month,sml,34,34
2022-02-24,stars,013_3month,agda,22,22
2022-02-24,stars,013_3month,lean,19,19
2022-02-24,stars,013_3month,isabelle,14,14
2022-02-24,stars,013_3month,idris,12,12
2022-02-24,stars,013_3month,tla,7,7
2022-02-24,stars,026_6month,coq,89,89
2022-02-24,stars,026_6month,ada,75,75
2022-02-24,stars,026_6month,sml,55,55
2022-02-24,stars,026_6month,agda,31,31
2022-02-24,stars,026_6month,lean,27,27
2022-02-24,stars,026_6month,isabelle,23,23
2022-02-24,stars,026_6month,idris,18,18
2022-02-24,stars,026_6month,tla,10,10
2022-02-24,stars,052_1year,ada,124,124
2022-02-24,stars,052_1year,coq,123,123
2022-02-24,stars,052_1year,sml,116,116
2022-02-24,stars,052_1year,agda,44,44
2022-02-24,stars,052_1year,lean,40,40
2022-02-24,stars,052_1year,isabelle,38,38
2022-02-24,stars,052_1year,idris,26,26
2022-02-24,stars,052_1year,tla,20,20
2022-02-24,stars,156_3year,coq,325,325
2022-02-24,stars,156_3year,ada,254,254
2022-02-24,stars,156_3year,sml,234,234
2022-02-24,stars,156_3year,agda,108,108
2022-02-24,stars,156_3year,lean,73,73
2022-02-24,stars,156_3year,isabelle,62,62
2022-02-24,stars,156_3year,idris,58,58
2022-02-24,stars,156_3year,tla,47,47
2022-02-24,stars,alltime,coq,521,521
2022-02-24,stars,alltime,ada,449,449
2022-02-24,stars,alltime,sml,429,429
2022-02-24,stars,alltime,agda,199,199
2022-02-24,stars,alltime,idris,141,141
2022-02-24,stars,alltime,isabelle,98,98
2022-02-24,stars,alltime,lean,80,80
2022-02-24,stars,alltime,tla,65,65
