ds,sortby,pushed,language,repo_count,repo_data_count
2022-02-24,,001_1week,python,12808,0
2022-02-24,,001_1week,java,7065,0
2022-02-24,,001_1week,c++,4596,0
2022-02-24,,001_1week,c,2396,0
2022-02-24,,001_1week,go,2198,0
2022-02-24,,001_1week,r,1405,0
2022-02-24,,001_1week,rust,1168,0
2022-02-24,,001_1week,terraform,323,0
2022-02-24,,001_1week,scala,312,0
2022-02-24,,001_1week,elixir,171,0
2022-02-24,,001_1week,assembly,136,0
2022-02-24,,001_1week,haskell,127,0
2022-02-24,,001_1week,fortran,72,0
2022-02-24,,001_1week,ocaml,46,0
2022-02-24,,001_1week,verilog,43,0
2022-02-24,,001_1week,erlang,22,0
2022-02-24,,001_1week,ada,18,0
2022-02-24,,001_1week,coq,12,0
2022-02-24,,001_1week,lean,7,0
2022-02-24,,001_1week,agda,5,0
2022-02-24,,001_1week,isabelle,4,0
2022-02-24,,001_1week,sml,3,0
2022-02-24,,001_1week,idris,1,0
2022-02-24,,001_1week,tla,1,0
2022-02-24,,004_1month,python,37416,0
2022-02-24,,004_1month,java,21117,0
2022-02-24,,004_1month,c++,12227,0
2022-02-24,,004_1month,c,6721,0
2022-02-24,,004_1month,go,5256,0
2022-02-24,,004_1month,r,4047,0
2022-02-24,,004_1month,rust,2726,0
2022-02-24,,004_1month,terraform,885,0
2022-02-24,,004_1month,scala,691,0
2022-02-24,,004_1month,elixir,374,0
2022-02-24,,004_1month,assembly,355,0
2022-02-24,,004_1month,haskell,344,0
2022-02-24,,004_1month,fortran,193,0
2022-02-24,,004_1month,ocaml,154,0
2022-02-24,,004_1month,verilog,145,0
2022-02-24,,004_1month,erlang,48,0
2022-02-24,,004_1month,coq,36,0
2022-02-24,,004_1month,ada,31,0
2022-02-24,,004_1month,sml,14,0
2022-02-24,,004_1month,lean,12,0
2022-02-24,,004_1month,agda,11,0
2022-02-24,,004_1month,isabelle,9,0
2022-02-24,,004_1month,idris,4,0
2022-02-24,,004_1month,tla,3,0
2022-02-24,,013_3month,python,86382,0
2022-02-24,,013_3month,java,51399,0
2022-02-24,,013_3month,c++,26929,0
2022-02-24,,013_3month,c,15034,0
2022-02-24,,013_3month,go,10107,0
2022-02-24,,013_3month,r,8839,0
2022-02-24,,013_3month,rust,5337,0
2022-02-24,,013_3month,terraform,1816,0
2022-02-24,,013_3month,scala,1252,0
2022-02-24,,013_3month,assembly,853,0
2022-02-24,,013_3month,haskell,776,0
2022-02-24,,013_3month,elixir,733,0
2022-02-24,,013_3month,fortran,392,0
2022-02-24,,013_3month,verilog,382,0
2022-02-24,,013_3month,ocaml,267,0
2022-02-24,,013_3month,erlang,106,0
2022-02-24,,013_3month,coq,62,0
2022-02-24,,013_3month,ada,54,0
2022-02-24,,013_3month,sml,34,0
2022-02-24,,013_3month,agda,22,0
2022-02-24,,013_3month,lean,19,0
2022-02-24,,013_3month,isabelle,14,0
2022-02-24,,013_3month,idris,12,0
2022-02-24,,013_3month,tla,7,0
2022-02-24,,026_6month,python,139023,0
2022-02-24,,026_6month,java,88185,0
2022-02-24,,026_6month,c++,43453,0
2022-02-24,,026_6month,c,24492,0
2022-02-24,,026_6month,go,15498,0
2022-02-24,,026_6month,r,14474,0
2022-02-24,,026_6month,rust,7756,0
2022-02-24,,026_6month,terraform,2941,0
2022-02-24,,026_6month,scala,1829,0
