ds,created,language,user_count
2022-05-19,004_1month,python,344
2022-05-19,004_1month,java,124
2022-05-19,004_1month,c++,70
2022-05-19,004_1month,c,57
2022-05-19,004_1month,go,35
2022-05-19,004_1month,r,18
2022-05-19,004_1month,rust,13
2022-05-19,004_1month,assembly,3
2022-05-19,004_1month,terraform,3
2022-05-19,004_1month,verilog,3
2022-05-19,004_1month,elixir,2
2022-05-19,004_1month,haskell,1
2022-05-19,004_1month,scala,1
2022-05-19,004_1month,ada,0
2022-05-19,004_1month,agda,0
2022-05-19,004_1month,coq,0
2022-05-19,004_1month,idris,0
2022-05-19,004_1month,isabelle,0
2022-05-19,004_1month,lean,0
2022-05-19,004_1month,sml,0
2022-05-19,004_1month,tla,0
2022-05-19,004_1month,erlang,0
2022-05-19,004_1month,ocaml,0
2022-05-19,004_1month,fortran,0
2022-05-19,013_3month,python,1607
2022-05-19,013_3month,java,753
2022-05-19,013_3month,c++,396
2022-05-19,013_3month,c,246
2022-05-19,013_3month,go,140
2022-05-19,013_3month,r,106
2022-05-19,013_3month,rust,53
2022-05-19,013_3month,terraform,18
2022-05-19,013_3month,verilog,9
2022-05-19,013_3month,assembly,8
2022-05-19,013_3month,elixir,7
2022-05-19,013_3month,fortran,5
2022-05-19,013_3month,scala,5
2022-05-19,013_3month,haskell,2
2022-05-19,013_3month,agda,1
2022-05-19,013_3month,lean,1
2022-05-19,013_3month,tla,1
2022-05-19,013_3month,ocaml,1
2022-05-19,013_3month,ada,0
2022-05-19,013_3month,coq,0
2022-05-19,013_3month,idris,0
2022-05-19,013_3month,isabelle,0
2022-05-19,013_3month,sml,0
2022-05-19,013_3month,erlang,0
2022-05-19,052_1year,python,10131
2022-05-19,052_1year,java,4600
2022-05-19,052_1year,c++,2478
2022-05-19,052_1year,c,1596
2022-05-19,052_1year,r,700
2022-05-19,052_1year,go,634
2022-05-19,052_1year,rust,278
2022-05-19,052_1year,terraform,112
2022-05-19,052_1year,assembly,76
2022-05-19,052_1year,verilog,34
2022-05-19,052_1year,elixir,31
2022-05-19,052_1year,fortran,27
2022-05-19,052_1year,scala,27
2022-05-19,052_1year,erlang,23
2022-05-19,052_1year,haskell,22
2022-05-19,052_1year,ocaml,6
2022-05-19,052_1year,lean,5
2022-05-19,052_1year,coq,3
2022-05-19,052_1year,sml,2
2022-05-19,052_1year,ada,1
2022-05-19,052_1year,agda,1
2022-05-19,052_1year,isabelle,1
2022-05-19,052_1year,tla,1
2022-05-19,052_1year,idris,0
2022-05-19,261_5year,python,72559
2022-05-19,261_5year,java,46063
2022-05-19,261_5year,c++,22655
2022-05-19,261_5year,c,13534
2022-05-19,261_5year,r,8124
2022-05-19,261_5year,go,3387
2022-05-19,261_5year,rust,969
2022-05-19,261_5year,assembly,648
2022-05-19,261_5year,terraform,554
2022-05-19,261_5year,scala,483
2022-05-19,261_5year,fortran,349
2022-05-19,261_5year,verilog,306
2022-05-19,261_5year,haskell,213
2022-05-19,261_5year,elixir,177
2022-05-19,261_5year,ocaml,84
2022-05-19,261_5year,erlang,67
2022-05-19,261_5year,coq,28
2022-05-19,261_5year,sml,28
2022-05-19,261_5year,ada,14
2022-05-19,261_5year,lean,10
2022-05-19,261_5year,agda,7
2022-05-19,261_5year,idris,3
2022-05-19,261_5year,isabelle,3
2022-05-19,261_5year,tla,2
2022-05-19,alltime,java,3602069
2022-05-19,alltime,python,3165568
2022-05-19,alltime,c++,1165027
2022-05-19,alltime,c,824352
2022-05-19,alltime,r,297679
2022-05-19,alltime,go,249642
2022-05-19,alltime,scala,51916
2022-05-19,alltime,rust,38068
2022-05-19,alltime,terraform,36272
2022-05-19,alltime,assembly,24024
2022-05-19,alltime,haskell,15980
2022-05-19,alltime,fortran,13277
2022-05-19,alltime,verilog,13136
2022-05-19,alltime,elixir,7721
2022-05-19,alltime,erlang,7526
2022-05-19,alltime,ocaml,5016
2022-05-19,alltime,sml,3068
2022-05-19,alltime,coq,1044
2022-05-19,alltime,ada,865
2022-05-19,alltime,lean,319
2022-05-19,alltime,agda,235
2022-05-19,alltime,isabelle,144
2022-05-19,alltime,idris,100
2022-05-19,alltime,tla,69
