ds,created,language,user_count
2022-12-15,004_1month,python,406
2022-12-15,004_1month,java,138
2022-12-15,004_1month,c++,85
2022-12-15,004_1month,c,69
2022-12-15,004_1month,r,24
2022-12-15,004_1month,go,18
2022-12-15,004_1month,rust,15
2022-12-15,004_1month,fortran,3
2022-12-15,004_1month,assembly,2
2022-12-15,004_1month,haskell,1
2022-12-15,004_1month,terraform,1
2022-12-15,004_1month,verilog,1
2022-12-15,004_1month,ada,0
2022-12-15,004_1month,agda,0
2022-12-15,004_1month,coq,0
2022-12-15,004_1month,idris,0
2022-12-15,004_1month,isabelle,0
2022-12-15,004_1month,lean,0
2022-12-15,004_1month,sml,0
2022-12-15,004_1month,tla,0
2022-12-15,004_1month,elixir,0
2022-12-15,004_1month,erlang,0
2022-12-15,004_1month,ocaml,0
2022-12-15,004_1month,scala,0
2022-12-15,013_3month,python,1834
2022-12-15,013_3month,java,843
2022-12-15,013_3month,c++,428
2022-12-15,013_3month,c,306
2022-12-15,013_3month,r,110
2022-12-15,013_3month,go,88
2022-12-15,013_3month,rust,56
2022-12-15,013_3month,terraform,19
2022-12-15,013_3month,assembly,13
2022-12-15,013_3month,fortran,10
2022-12-15,013_3month,haskell,6
2022-12-15,013_3month,scala,3
2022-12-15,013_3month,verilog,3
2022-12-15,013_3month,elixir,2
2022-12-15,013_3month,coq,1
2022-12-15,013_3month,tla,1
2022-12-15,013_3month,ocaml,1
2022-12-15,013_3month,ada,0
2022-12-15,013_3month,agda,0
2022-12-15,013_3month,idris,0
2022-12-15,013_3month,isabelle,0
2022-12-15,013_3month,lean,0
2022-12-15,013_3month,sml,0
2022-12-15,013_3month,erlang,0
2022-12-15,052_1year,python,11148
2022-12-15,052_1year,java,5092
2022-12-15,052_1year,c++,2649
2022-12-15,052_1year,c,1701
2022-12-15,052_1year,r,725
2022-12-15,052_1year,go,695
2022-12-15,052_1year,rust,318
2022-12-15,052_1year,terraform,128
2022-12-15,052_1year,assembly,73
2022-12-15,052_1year,verilog,40
2022-12-15,052_1year,haskell,30
2022-12-15,052_1year,scala,28
2022-12-15,052_1year,fortran,24
2022-12-15,052_1year,elixir,17
2022-12-15,052_1year,erlang,11
2022-12-15,052_1year,coq,4
2022-12-15,052_1year,ocaml,4
2022-12-15,052_1year,ada,1
2022-12-15,052_1year,lean,1
2022-12-15,052_1year,tla,1
2022-12-15,052_1year,agda,0
2022-12-15,052_1year,idris,0
2022-12-15,052_1year,isabelle,0
2022-12-15,052_1year,sml,0
2022-12-15,261_5year,python,79216
2022-12-15,261_5year,java,45695
2022-12-15,261_5year,c++,23379
2022-12-15,261_5year,c,14012
2022-12-15,261_5year,r,7966
2022-12-15,261_5year,go,3668
2022-12-15,261_5year,rust,1230
2022-12-15,261_5year,terraform,683
2022-12-15,261_5year,assembly,654
2022-12-15,261_5year,scala,444
2022-12-15,261_5year,fortran,339
2022-12-15,261_5year,verilog,313
2022-12-15,261_5year,haskell,224
2022-12-15,261_5year,elixir,168
2022-12-15,261_5year,ocaml,72
2022-12-15,261_5year,erlang,63
2022-12-15,261_5year,coq,33
2022-12-15,261_5year,sml,29
2022-12-15,261_5year,ada,12
2022-12-15,261_5year,lean,11
2022-12-15,261_5year,agda,4
2022-12-15,261_5year,isabelle,4
2022-12-15,261_5year,idris,2
2022-12-15,261_5year,tla,2
2022-12-15,alltime,java,3898991
2022-12-15,alltime,python,3618601
2022-12-15,alltime,c++,1278064
2022-12-15,alltime,c,899041
2022-12-15,alltime,r,315713
2022-12-15,alltime,go,282624
2022-12-15,alltime,scala,54302
2022-12-15,alltime,rust,49525
2022-12-15,alltime,terraform,47574
2022-12-15,alltime,assembly,26358
2022-12-15,alltime,haskell,16790
2022-12-15,alltime,verilog,14922
2022-12-15,alltime,fortran,14373
2022-12-15,alltime,elixir,8353
2022-12-15,alltime,erlang,7824
2022-12-15,alltime,ocaml,5338
2022-12-15,alltime,sml,3315
2022-12-15,alltime,coq,1123
2022-12-15,alltime,ada,930
2022-12-15,alltime,lean,371
2022-12-15,alltime,agda,241
2022-12-15,alltime,isabelle,155
2022-12-15,alltime,idris,105
2022-12-15,alltime,tla,74
