ds,created,language,user_count
2022-12-08,004_1month,python,388
2022-12-08,004_1month,java,139
2022-12-08,004_1month,c++,75
2022-12-08,004_1month,c,64
2022-12-08,004_1month,r,22
2022-12-08,004_1month,go,15
2022-12-08,004_1month,rust,13
2022-12-08,004_1month,fortran,2
2022-12-08,004_1month,haskell,1
2022-12-08,004_1month,ocaml,1
2022-12-08,004_1month,assembly,1
2022-12-08,004_1month,scala,1
2022-12-08,004_1month,terraform,1
2022-12-08,004_1month,verilog,1
2022-12-08,004_1month,ada,0
2022-12-08,004_1month,agda,0
2022-12-08,004_1month,coq,0
2022-12-08,004_1month,idris,0
2022-12-08,004_1month,isabelle,0
2022-12-08,004_1month,lean,0
2022-12-08,004_1month,sml,0
2022-12-08,004_1month,tla,0
2022-12-08,004_1month,elixir,0
2022-12-08,004_1month,erlang,0
2022-12-08,013_3month,python,1781
2022-12-08,013_3month,java,879
2022-12-08,013_3month,c++,447
2022-12-08,013_3month,c,309
2022-12-08,013_3month,r,106
2022-12-08,013_3month,go,78
2022-12-08,013_3month,rust,57
2022-12-08,013_3month,terraform,18
2022-12-08,013_3month,assembly,11
2022-12-08,013_3month,fortran,7
2022-12-08,013_3month,haskell,6
2022-12-08,013_3month,verilog,5
2022-12-08,013_3month,scala,3
2022-12-08,013_3month,elixir,2
2022-12-08,013_3month,coq,1
2022-12-08,013_3month,tla,1
2022-12-08,013_3month,ocaml,1
2022-12-08,013_3month,ada,0
2022-12-08,013_3month,agda,0
2022-12-08,013_3month,idris,0
2022-12-08,013_3month,isabelle,0
2022-12-08,013_3month,lean,0
2022-12-08,013_3month,sml,0
2022-12-08,013_3month,erlang,0
2022-12-08,052_1year,python,11067
2022-12-08,052_1year,java,5095
2022-12-08,052_1year,c++,2637
2022-12-08,052_1year,c,1683
2022-12-08,052_1year,r,720
2022-12-08,052_1year,go,699
2022-12-08,052_1year,rust,316
2022-12-08,052_1year,terraform,129
2022-12-08,052_1year,assembly,71
2022-12-08,052_1year,verilog,40
2022-12-08,052_1year,haskell,31
2022-12-08,052_1year,scala,28
2022-12-08,052_1year,fortran,22
2022-12-08,052_1year,elixir,17
2022-12-08,052_1year,erlang,12
2022-12-08,052_1year,coq,4
2022-12-08,052_1year,ocaml,4
2022-12-08,052_1year,lean,2
2022-12-08,052_1year,ada,1
2022-12-08,052_1year,isabelle,1
2022-12-08,052_1year,tla,1
2022-12-08,052_1year,agda,0
2022-12-08,052_1year,idris,0
2022-12-08,052_1year,sml,0
2022-12-08,261_5year,python,78947
2022-12-08,261_5year,java,45684
2022-12-08,261_5year,c++,23376
2022-12-08,261_5year,c,14003
2022-12-08,261_5year,r,7961
2022-12-08,261_5year,go,3662
2022-12-08,261_5year,rust,1222
2022-12-08,261_5year,terraform,683
2022-12-08,261_5year,assembly,650
2022-12-08,261_5year,scala,448
2022-12-08,261_5year,fortran,337
2022-12-08,261_5year,verilog,314
2022-12-08,261_5year,haskell,221
2022-12-08,261_5year,elixir,167
2022-12-08,261_5year,ocaml,71
2022-12-08,261_5year,erlang,63
2022-12-08,261_5year,coq,35
2022-12-08,261_5year,sml,28
2022-12-08,261_5year,ada,12
2022-12-08,261_5year,lean,10
2022-12-08,261_5year,agda,5
2022-12-08,261_5year,isabelle,4
2022-12-08,261_5year,idris,2
2022-12-08,261_5year,tla,2
2022-12-08,alltime,java,3888883
2022-12-08,alltime,python,3602540
2022-12-08,alltime,c++,1274021
2022-12-08,alltime,c,896382
2022-12-08,alltime,r,315145
2022-12-08,alltime,go,281549
2022-12-08,alltime,scala,54239
2022-12-08,alltime,rust,49209
2022-12-08,alltime,terraform,47025
2022-12-08,alltime,assembly,26265
2022-12-08,alltime,haskell,16756
2022-12-08,alltime,verilog,14864
2022-12-08,alltime,fortran,14343
2022-12-08,alltime,elixir,8332
2022-12-08,alltime,erlang,7818
2022-12-08,alltime,ocaml,5327
2022-12-08,alltime,sml,3308
2022-12-08,alltime,coq,1119
2022-12-08,alltime,ada,923
2022-12-08,alltime,lean,370
2022-12-08,alltime,agda,240
2022-12-08,alltime,isabelle,154
2022-12-08,alltime,idris,105
2022-12-08,alltime,tla,74
