ds,created,language,user_count
2022-12-22,004_1month,python,387
2022-12-22,004_1month,java,138
2022-12-22,004_1month,c++,90
2022-12-22,004_1month,c,74
2022-12-22,004_1month,go,24
2022-12-22,004_1month,r,21
2022-12-22,004_1month,rust,14
2022-12-22,004_1month,assembly,3
2022-12-22,004_1month,terraform,3
2022-12-22,004_1month,fortran,2
2022-12-22,004_1month,haskell,1
2022-12-22,004_1month,ada,0
2022-12-22,004_1month,agda,0
2022-12-22,004_1month,coq,0
2022-12-22,004_1month,idris,0
2022-12-22,004_1month,isabelle,0
2022-12-22,004_1month,lean,0
2022-12-22,004_1month,sml,0
2022-12-22,004_1month,tla,0
2022-12-22,004_1month,elixir,0
2022-12-22,004_1month,erlang,0
2022-12-22,004_1month,ocaml,0
2022-12-22,004_1month,scala,0
2022-12-22,004_1month,verilog,0
2022-12-22,013_3month,python,1821
2022-12-22,013_3month,java,812
2022-12-22,013_3month,c++,434
2022-12-22,013_3month,c,306
2022-12-22,013_3month,r,109
2022-12-22,013_3month,go,90
2022-12-22,013_3month,rust,57
2022-12-22,013_3month,terraform,19
2022-12-22,013_3month,assembly,11
2022-12-22,013_3month,fortran,9
2022-12-22,013_3month,haskell,5
2022-12-22,013_3month,scala,4
2022-12-22,013_3month,verilog,3
2022-12-22,013_3month,elixir,2
2022-12-22,013_3month,ocaml,2
2022-12-22,013_3month,coq,1
2022-12-22,013_3month,tla,1
2022-12-22,013_3month,ada,0
2022-12-22,013_3month,agda,0
2022-12-22,013_3month,idris,0
2022-12-22,013_3month,isabelle,0
2022-12-22,013_3month,lean,0
2022-12-22,013_3month,sml,0
2022-12-22,013_3month,erlang,0
2022-12-22,052_1year,python,11219
2022-12-22,052_1year,java,5139
2022-12-22,052_1year,c++,2680
2022-12-22,052_1year,c,1720
2022-12-22,052_1year,r,721
2022-12-22,052_1year,go,690
2022-12-22,052_1year,rust,318
2022-12-22,052_1year,terraform,129
2022-12-22,052_1year,assembly,72
2022-12-22,052_1year,verilog,42
2022-12-22,052_1year,haskell,30
2022-12-22,052_1year,scala,28
2022-12-22,052_1year,fortran,25
2022-12-22,052_1year,elixir,17
2022-12-22,052_1year,erlang,11
2022-12-22,052_1year,ocaml,5
2022-12-22,052_1year,coq,4
2022-12-22,052_1year,ada,1
2022-12-22,052_1year,lean,1
2022-12-22,052_1year,tla,1
2022-12-22,052_1year,agda,0
2022-12-22,052_1year,idris,0
2022-12-22,052_1year,isabelle,0
2022-12-22,052_1year,sml,0
2022-12-22,261_5year,python,79497
2022-12-22,261_5year,java,45684
2022-12-22,261_5year,c++,23418
2022-12-22,261_5year,c,14047
2022-12-22,261_5year,r,7958
2022-12-22,261_5year,go,3682
2022-12-22,261_5year,rust,1243
2022-12-22,261_5year,terraform,688
2022-12-22,261_5year,assembly,658
2022-12-22,261_5year,scala,442
2022-12-22,261_5year,fortran,337
2022-12-22,261_5year,verilog,316
2022-12-22,261_5year,haskell,224
2022-12-22,261_5year,elixir,168
2022-12-22,261_5year,ocaml,73
2022-12-22,261_5year,erlang,63
2022-12-22,261_5year,coq,32
2022-12-22,261_5year,sml,28
2022-12-22,261_5year,ada,11
2022-12-22,261_5year,lean,11
2022-12-22,261_5year,agda,4
2022-12-22,261_5year,isabelle,4
2022-12-22,261_5year,idris,2
2022-12-22,261_5year,tla,2
2022-12-22,alltime,java,3908008
2022-12-22,alltime,python,3632407
2022-12-22,alltime,c++,1281791
2022-12-22,alltime,c,901778
2022-12-22,alltime,r,316182
2022-12-22,alltime,go,283609
2022-12-22,alltime,scala,54366
2022-12-22,alltime,rust,49801
2022-12-22,alltime,terraform,47934
2022-12-22,alltime,assembly,26415
2022-12-22,alltime,haskell,16822
2022-12-22,alltime,verilog,14992
2022-12-22,alltime,fortran,14403
2022-12-22,alltime,elixir,8374
2022-12-22,alltime,erlang,7838
2022-12-22,alltime,ocaml,5358
2022-12-22,alltime,sml,3316
2022-12-22,alltime,coq,1124
2022-12-22,alltime,ada,932
2022-12-22,alltime,lean,373
2022-12-22,alltime,agda,241
2022-12-22,alltime,isabelle,155
2022-12-22,alltime,idris,105
2022-12-22,alltime,tla,76
