ds,sortby,pushed,language,repo_count,repo_data_count
2022-07-14,stars,001_1week,go,2067,1000
2022-07-14,stars,001_1week,rust,1186,1000
2022-07-14,stars,001_1week,elixir,111,111
2022-07-14,stars,001_1week,haskell,109,109
2022-07-14,stars,001_1week,ocaml,64,64
2022-07-14,stars,001_1week,erlang,22,22
2022-07-14,stars,001_1week,ada,18,18
2022-07-14,stars,001_1week,coq,15,15
2022-07-14,stars,001_1week,sml,6,6
2022-07-14,stars,001_1week,agda,4,4
2022-07-14,stars,001_1week,isabelle,3,3
2022-07-14,stars,001_1week,lean,3,3
2022-07-14,stars,001_1week,idris,2,2
2022-07-14,stars,001_1week,tla,2,2
