ds,language,license_key,topic,repo_count
2022-07-07,ada,apache-2.0,ada,4
2022-07-07,ada,gpl-3.0,ada,2
2022-07-07,coq,,coq,3
2022-07-07,coq,,mathcomp,2
2022-07-07,coq,,ssreflect,2
2022-07-07,coq,mit,coq,3
2022-07-07,elixir,,elixir,8
2022-07-07,elixir,,elixir-lang,2
2022-07-07,elixir,,elixir-library,2
2022-07-07,elixir,agpl-3.0,elixir,2
2022-07-07,elixir,agpl-3.0,phoenix,2
2022-07-07,elixir,agpl-3.0,tailwindcss,2
2022-07-07,elixir,apache-2.0,elixir,10
2022-07-07,elixir,apache-2.0,nerves,3
2022-07-07,elixir,apache-2.0,elixir-lang,2
2022-07-07,elixir,apache-2.0,phoenix,2
2022-07-07,elixir,gpl-3.0,elixir,2
2022-07-07,elixir,mit,elixir,18
2022-07-07,elixir,mit,phoenix,4
2022-07-07,elixir,mit,ecto,3
2022-07-07,elixir,mit,phoenix-framework,3
2022-07-07,elixir,mit,cryptocurrency,2
2022-07-07,elixir,mit,data-science,2
2022-07-07,elixir,mit,docker,2
2022-07-07,elixir,mit,elixir-lang,2
2022-07-07,elixir,mit,trading,2
2022-07-07,erlang,other,erlang,3
2022-07-07,go,,golang,10
2022-07-07,go,,aws,2
2022-07-07,go,,game,2
2022-07-07,go,,go,2
2022-07-07,go,,grpc,2
2022-07-07,go,,kubernetes,2
2022-07-07,go,,microservices,2
2022-07-07,go,agpl-3.0,golang,10
2022-07-07,go,agpl-3.0,go,6
2022-07-07,go,agpl-3.0,security,3
2022-07-07,go,agpl-3.0,blockchain,2
2022-07-07,go,agpl-3.0,docker,2
2022-07-07,go,agpl-3.0,google-cloud-storage,2
2022-07-07,go,agpl-3.0,hacktoberfest,2
2022-07-07,go,agpl-3.0,s3,2
2022-07-07,go,agpl-3.0,storage,2
2022-07-07,go,agpl-3.0,webdav,2
2022-07-07,go,apache-2.0,kubernetes,122
2022-07-07,go,apache-2.0,golang,94
2022-07-07,go,apache-2.0,go,70
2022-07-07,go,apache-2.0,hacktoberfest,39
2022-07-07,go,apache-2.0,docker,30
2022-07-07,go,apache-2.0,containers,28
2022-07-07,go,apache-2.0,cloud-native,25
2022-07-07,go,apache-2.0,security,22
2022-07-07,go,apache-2.0,k8s,21
2022-07-07,go,apache-2.0,devops,17
2022-07-07,go,apache-2.0,cncf,13
2022-07-07,go,apache-2.0,database,12
2022-07-07,go,apache-2.0,helm,12
2022-07-07,go,apache-2.0,operator,12
2022-07-07,go,apache-2.0,prometheus,12
2022-07-07,go,apache-2.0,aws,11
2022-07-07,go,apache-2.0,blockchain,11
2022-07-07,go,apache-2.0,openshift,11
2022-07-07,go,apache-2.0,cli,10
2022-07-07,go,apache-2.0,cloud,10
2022-07-07,go,apache-2.0,monitoring,10
2022-07-07,go,apache-2.0,observability,10
2022-07-07,go,apache-2.0,microservice,9
2022-07-07,go,apache-2.0,postgresql,9
2022-07-07,go,apache-2.0,sql,9
2022-07-07,go,apache-2.0,authorization,8
2022-07-07,go,apache-2.0,gitops,8
2022-07-07,go,apache-2.0,grpc,8
2022-07-07,go,apache-2.0,linux,8
2022-07-07,go,apache-2.0,metrics,8
2022-07-07,go,apache-2.0,microservices,8
2022-07-07,go,apache-2.0,networking,8
2022-07-07,go,apache-2.0,service-mesh,8
2022-07-07,go,apache-2.0,distributed-systems,7
2022-07-07,go,apache-2.0,terraform,7
2022-07-07,go,apache-2.0,api-gateway,6
2022-07-07,go,apache-2.0,azure,6
2022-07-07,go,apache-2.0,cni,6
2022-07-07,go,apache-2.0,container,6
2022-07-07,go,apache-2.0,gcp,6
2022-07-07,go,apache-2.0,iac,6
2022-07-07,go,apache-2.0,infrastructure-as-code,6
2022-07-07,go,apache-2.0,istio,6
2022-07-07,go,apache-2.0,kubernetes-cluster,6
2022-07-07,go,apache-2.0,oci,6
2022-07-07,go,apache-2.0,redis,6
2022-07-07,go,apache-2.0,serverless,6
2022-07-07,go,apache-2.0,ssh,6
2022-07-07,go,apache-2.0,tls,6
2022-07-07,go,apache-2.0,certificate,5
2022-07-07,go,apache-2.0,cluster,5
2022-07-07,go,apache-2.0,dataops,5
2022-07-07,go,apache-2.0,http,5
2022-07-07,go,apache-2.0,infrastructure,5
2022-07-07,go,apache-2.0,kubernetes-operator,5
2022-07-07,go,apache-2.0,multi-cloud,5
2022-07-07,go,apache-2.0,mysql,5
2022-07-07,go,apache-2.0,oauth2,5
2022-07-07,go,apache-2.0,oidc,5
2022-07-07,go,apache-2.0,orchestration,5
2022-07-07,go,apache-2.0,performance,5
