ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-05-19,stars,004_1month,ada,,4,0.0,4.0,4.0,3.0,4.0,0.0,463.0,132449.0,139874.0,34968.5,65047.36375647107,481.6,509.5,3481.0,37940.0,94645.40000000002,20.0,2079.0,827.0,997.8460135044218,21.8,24.5,604.5,1407.0,1810.2000000000003,1.0,26.0,12.5,12.396235987858034,1.6,2.5,11.5,21.5,24.200000000000003,0.0,251.0,251.0,62.75,125.5,0.0,0.0,0.0,62.75,175.70000000000005,0.0,41.0,41.0,10.25,20.5,0.0,0.0,0.0,10.25,28.700000000000006,0.0,43.0,43.0,10.75,21.5,0.0,0.0,0.0,10.75,30.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,ada,agpl-3.0,2,2.0,2.0,2.0,1.0,2.0,0.0,557.0,25522.0,26079.0,13039.5,17652.92079232216,3053.5,6798.25,13039.5,19280.75,23025.5,162.0,1562.0,862.0,989.9494936611666,302.0,512.0,862.0,1212.0,1422.0,1.0,14.0,7.5,9.192388155425117,2.3,4.25,7.5,10.75,12.7,5.0,79.0,84.0,42.0,52.32590180780452,12.4,23.5,42.0,60.5,71.6,1.0,3.0,4.0,2.0,1.4142135623730951,1.2,1.5,2.0,2.5,2.8,0.0,213.0,213.0,106.5,150.61374439273462,21.3,53.25,106.5,159.75,191.70000000000002,3.0,7.0,5.0,2.8284271247461903,3.4,4.0,5.0,6.0,6.6
2022-05-19,stars,004_1month,ada,apache-2.0,2,2.0,2.0,2.0,2.0,2.0,0.0,273.0,1949.0,2222.0,1111.0,1185.1109652686537,440.6,692.0,1111.0,1530.0,1781.4,330.0,2397.0,1363.5,1461.5897167125938,536.7,846.75,1363.5,1880.25,2190.3,4.0,27.0,15.5,16.263455967290593,6.300000000000001,9.75,15.5,21.25,24.7,2.0,17.0,19.0,9.5,10.606601717798213,3.5,5.75,9.5,13.25,15.5,0.0,2.0,2.0,1.0,1.4142135623730951,0.2,0.5,1.0,1.5,1.8,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,2.8284271247461903,2.4,3.0,4.0,5.0,5.6
2022-05-19,stars,004_1month,ada,bsd-3-clause,7,7.0,7.0,7.0,3.0,7.0,0.0,184.0,13755.0,37178.0,5311.142857142857,5596.53825826202,278.20000000000005,608.0,2660.0,9681.5,11673.600000000002,52.0,405.0,218.85714285714286,140.50792216268871,85.0,116.0,194.0,324.5,402.6,1.0,25.0,9.142857142857142,10.915257997081753,1.0,2.5,4.0,14.5,25.0,0.0,18.0,22.0,3.142857142857143,6.593647736738025,0.0,0.0,1.0,1.5,8.400000000000006,0.0,2.0,3.0,0.42857142857142855,0.7867957924694432,0.0,0.0,0.0,0.5,1.4000000000000004,0.0,15.0,17.0,2.4285714285714284,5.593363414414826,0.0,0.0,0.0,1.0,7.200000000000005,0.0,7.0,1.4285714285714286,2.699206232527312,0.0,0.0,0.0,1.5,4.600000000000001
2022-05-19,stars,004_1month,ada,gpl-2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,11614.0,11614.0,11614.0,11614.0,,11614.0,11614.0,11614.0,11614.0,11614.0,4080.0,4080.0,4080.0,,4080.0,4080.0,4080.0,4080.0,4080.0,26.0,26.0,26.0,,26.0,26.0,26.0,26.0,26.0,46.0,46.0,46.0,46.0,,46.0,46.0,46.0,46.0,46.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,,12.0,12.0,12.0,12.0,12.0
2022-05-19,stars,004_1month,ada,gpl-3.0,7,7.0,7.0,7.0,7.0,6.0,1.0,57.0,111170.0,134936.0,19276.571428571428,40768.7437499904,176.40000000000003,269.0,4615.0,9278.0,51991.40000000004,27.0,1948.0,1001.7142857142857,849.5390346703155,31.8,174.5,1323.0,1682.5,1880.8,1.0,19.0,7.857142857142857,8.7831006565368,1.0,1.0,1.0,16.0,19.0,0.0,146.0,321.0,45.857142857142854,66.28078799428124,0.6000000000000001,4.5,11.0,77.5,141.8,0.0,42.0,70.0,10.0,16.802777548171413,0.0,0.0,1.0,13.5,31.800000000000004,0.0,139.0,180.0,25.714285714285715,50.81900656812792,0.0,0.5,1.0,19.5,70.00000000000004,0.0,7.0,2.5714285714285716,3.25868802112869,0.0,0.0,0.0,5.5,6.4
2022-05-19,stars,004_1month,ada,mit,3,3.0,3.0,3.0,3.0,2.0,1.0,21.0,304.0,347.0,115.66666666666667,163.10221743843132,21.2,21.5,22.0,163.0,247.60000000000002,13.0,31.0,23.666666666666668,9.451631252505216,15.8,20.0,27.0,29.0,30.2,4.0,14.0,7.666666666666667,5.507570547286102,4.2,4.5,5.0,9.5,12.200000000000001,0.0,1.0,1.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,ada,other,4,4.0,4.0,4.0,2.0,4.0,2.0,473.0,4999.0,11705.0,2926.25,2103.514737290899,905.6000000000001,1554.5,3116.5,4488.25,4794.7,723.0,2683.0,1362.75,901.1187028725276,764.4,826.5,1022.5,1558.75,2233.3,2.0,11.0,6.75,4.924428900898052,2.3,2.75,7.0,11.0,11.0,2.0,54.0,117.0,29.25,21.313141485947114,10.100000000000001,22.25,30.5,37.5,47.400000000000006,3.0,10.0,23.0,5.75,2.9860788111948193,3.6,4.5,5.0,6.25,8.5,0.0,4.0,8.0,2.0,1.8257418583505538,0.30000000000000004,0.75,2.0,3.25,3.7,0.0,7.0,3.0,3.559026084010437,0.0,0.0,2.5,5.5,6.4
2022-05-19,stars,004_1month,agda,,8,0.0,7.0,8.0,7.0,7.0,0.0,23.0,95322.0,106126.0,13265.75,33232.96915392476,62.2,118.75,399.5,4144.25,33054.19999999998,29.0,2306.0,858.875,987.3176413900443,29.7,33.0,438.0,1626.0,2191.2,2.0,27.0,14.75,8.614771367499298,3.4000000000000004,10.0,16.0,19.25,24.2,0.0,38.0,66.0,8.25,13.231456026130632,0.0,0.0,1.5,11.75,21.199999999999996,0.0,4.0,5.0,0.625,1.4078859531733587,0.0,0.0,0.0,0.25,1.8999999999999995,0.0,1.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,agda,bsd-2-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,88.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
