ds,sortby,pushed,language,quantile,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-05-19,stars,004_1month,ada,q25 - q50,13,10.0,13.0,13.0,9.0,12.0,1.0,21.0,13755.0,44204.0,3400.3076923076924,4799.006136424072,29.000000000000007,256.0,463.0,6437.0,10044.2,13.0,1183.0,209.0,325.568733142481,21.200000000000003,27.0,35.0,248.0,404.2,3.0,26.0,13.23076923076923,9.426503824800283,4.0,4.0,14.0,20.0,25.0,0.0,1.0,4.0,0.3076923076923077,0.4803844614152614,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,ada,q50 - q75,9,9.0,9.0,9.0,8.0,8.0,2.0,184.0,111170.0,132147.0,14683.0,36399.4995295265,255.2,282.0,875.0,4318.0,32265.20000000002,52.0,2397.0,870.5555555555555,874.9117257059581,110.4,162.0,330.0,1323.0,2037.8000000000002,1.0,27.0,7.111111111111111,9.10280786961425,1.0,1.0,2.0,13.0,16.6,2.0,18.0,81.0,9.0,6.726812023536855,2.0,2.0,8.0,16.0,17.2,0.0,5.0,14.0,1.5555555555555556,1.509230856356236,0.0,1.0,1.0,2.0,2.6000000000000005,0.0,15.0,36.0,4.0,6.264982043070834,0.0,1.0,1.0,2.0,15.0,0.0,7.0,3.6666666666666665,2.7386127875258306,0.0,2.0,3.0,6.0,7.0
2022-05-19,stars,004_1month,ada,q75 - q90,5,5.0,5.0,5.0,3.0,5.0,1.0,473.0,25522.0,44523.0,8904.6,10230.822659981943,1049.8000000000002,1915.0,4999.0,11614.0,19958.800000000003,723.0,4080.0,1981.8,1406.3362684649785,778.2,861.0,1562.0,2683.0,3521.2000000000003,1.0,26.0,10.4,9.838699100999074,1.8,3.0,11.0,11.0,20.0,29.0,79.0,240.0,48.0,20.112185361118765,30.2,32.0,46.0,54.0,69.0,3.0,10.0,27.0,5.4,2.8809720581775866,3.0,3.0,5.0,6.0,8.4,1.0,213.0,224.0,44.8,94.03297294034684,1.8,3.0,3.0,4.0,129.40000000000003,0.0,12.0,6.2,4.324349662087931,2.0,5.0,7.0,7.0,10.0
2022-05-19,stars,004_1month,ada,q90 <,3,2.0,3.0,3.0,2.0,3.0,0.0,4615.0,132449.0,143081.0,47693.666666666664,73403.6191024212,4895.4,5316.0,6017.0,69233.0,107162.6,1529.0,2079.0,1814.6666666666667,275.61990736035983,1590.4,1682.5,1836.0,1957.5,2030.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,139.0,251.0,536.0,178.66666666666666,62.74020507882751,140.4,142.5,146.0,198.5,230.0,25.0,42.0,108.0,36.0,9.539392014169456,28.2,33.0,41.0,41.5,41.8,24.0,139.0,206.0,68.66666666666667,61.64684366075309,27.8,33.5,43.0,91.0,119.80000000000001,0.0,6.0,2.0,3.4641016151377544,0.0,0.0,0.0,3.0,4.800000000000001
2022-05-19,stars,004_1month,agda,q25 - q50,5,1.0,5.0,5.0,4.0,5.0,0.0,11.0,616.0,912.0,182.4,251.7375617582724,15.8,23.0,79.0,183.0,442.80000000000007,29.0,88.0,44.0,24.9098374141623,29.4,30.0,34.0,39.0,68.4,2.0,27.0,12.4,10.16366075781753,2.8,4.0,12.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,agda,q50 - q75,3,1.0,2.0,3.0,3.0,2.0,0.0,1657.0,95322.0,103347.0,34449.0,52770.161805702286,2599.2,4012.5,6368.0,50845.0,77531.20000000001,837.0,2306.0,1405.6666666666667,788.6649056052471,884.4,955.5,1074.0,1690.0,2059.6,18.0,23.0,20.333333333333332,2.5166114784235827,18.4,19.0,20.0,21.5,22.4,3.0,11.0,19.0,6.333333333333333,4.163331998932265,3.4,4.0,5.0,8.0,9.8,0.0,4.0,4.0,1.3333333333333333,2.3094010767585034,0.0,0.0,0.0,2.0,3.2,0.0,1.0,1.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,agda,q75 - q90,1,0.0,1.0,1.0,1.0,1.0,0.0,3403.0,3403.0,3403.0,3403.0,,3403.0,3403.0,3403.0,3403.0,3403.0,1454.0,1454.0,1454.0,,1454.0,1454.0,1454.0,1454.0,1454.0,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-05-19,stars,004_1month,agda,q90 <,2,1.0,2.0,2.0,2.0,2.0,0.0,132.0,8641.0,8773.0,4386.5,6016.771601116333,982.9000000000001,2259.25,4386.5,6513.75,7790.1,1564.0,2142.0,1853.0,408.7077195258245,1621.8,1708.5,1853.0,1997.5,2084.2,2.0,17.0,9.5,10.606601717798213,3.5,5.75,9.5,13.25,15.5,38.0,99.0,137.0,68.5,43.1335136523794,44.1,53.25,68.5,83.75,92.9,1.0,17.0,18.0,9.0,11.313708498984761,2.6,5.0,9.0,13.0,15.4,0.0,4.0,4.0,2.0,2.8284271247461903,0.4,1.0,2.0,3.0,3.6,0.0,11.0,5.5,7.7781745930520225,1.1,2.75,5.5,8.25,9.9
2022-05-19,stars,004_1month,coq,q25 - q50,16,8.0,15.0,16.0,14.0,14.0,1.0,6.0,113362.0,152357.0,9522.3125,28213.627765599962,48.0,69.25,310.5,2784.75,14156.0,1.0,1569.0,377.0,481.5556734861159,16.5,58.75,113.0,510.25,1081.0,0.0,20.0,9.75,6.597979488702077,1.0,5.5,8.5,15.5,18.0,0.0,4.0,13.0,0.8125,1.276388133236386,0.0,0.0,0.0,1.25,2.5,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0625,1.94828984838841,0.0,0.0,0.0,0.75,4.5
2022-05-19,stars,004_1month,coq,q50 - q75,8,4.0,8.0,8.0,8.0,8.0,2.0,150.0,137852.0,194426.0,24303.25,47754.55582679297,542.0,888.5,2267.0,17965.5,68947.49999999999,378.0,2854.0,1055.25,912.812725277519,395.5,463.75,656.0,1218.25,2312.2,1.0,8.0,3.875,2.997022331772464,1.0,1.75,2.5,6.5,8.0,6.0,27.0,118.0,14.75,7.9417522355855805,6.7,8.5,12.5,21.5,24.2,0.0,5.0,14.0,1.75,1.4880476182856899,0.7000000000000001,1.0,1.5,2.0,2.8999999999999995,0.0,12.0,21.0,2.625,4.103569874424672,0.0,0.0,1.0,3.25,6.399999999999999,0.0,5.0,2.375,2.1339098923270936,0.0,0.0,3.0,4.0,4.3
2022-05-19,stars,004_1month,coq,q75 - q90,4,4.0,4.0,4.0,3.0,3.0,1.0,902.0,18270.0,39185.0,9796.25,9395.734719364244,1370.0,2072.0,10006.5,17730.75,18054.3,576.0,2542.0,1365.0,850.9140183747513,691.2,864.0,1171.0,1672.0,2194.0,2.0,21.0,9.5,8.103497187428813,3.5,5.75,7.5,11.25,17.1,31.0,61.0,191.0,47.75,14.221462653327892,34.0,38.5,49.5,58.75,60.1,5.0,9.0,27.0,6.75,2.0615528128088303,5.0,5.0,6.5,8.25,8.7,2.0,10.0,24.0,6.0,3.6514837167011076,2.6,3.5,6.0,8.5,9.4,5.0,8.0,7.0,1.4142135623730951,5.6,6.5,7.5,8.0,8.0
