ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-12,stars,004_1month,ada,36,36
2022-05-12,stars,004_1month,coq,26,26
2022-05-12,stars,004_1month,agda,13,13
2022-05-12,stars,004_1month,sml,13,13
2022-05-12,stars,004_1month,lean,12,12
2022-05-12,stars,004_1month,idris,11,11
2022-05-12,stars,004_1month,isabelle,6,6
2022-05-12,stars,004_1month,tla,5,5
2022-05-12,stars,013_3month,ada,60,60
2022-05-12,stars,013_3month,coq,53,53
2022-05-12,stars,013_3month,sml,29,29
2022-05-12,stars,013_3month,lean,22,22
2022-05-12,stars,013_3month,agda,21,21
2022-05-12,stars,013_3month,isabelle,16,16
2022-05-12,stars,013_3month,idris,13,13
2022-05-12,stars,013_3month,tla,7,7
2022-05-12,stars,026_6month,ada,91,91
2022-05-12,stars,026_6month,coq,86,86
2022-05-12,stars,026_6month,sml,56,56
2022-05-12,stars,026_6month,agda,34,34
2022-05-12,stars,026_6month,lean,33,33
2022-05-12,stars,026_6month,isabelle,23,23
2022-05-12,stars,026_6month,idris,19,19
2022-05-12,stars,026_6month,tla,12,12
2022-05-12,stars,052_1year,ada,131,131
2022-05-12,stars,052_1year,coq,117,117
2022-05-12,stars,052_1year,sml,100,100
2022-05-12,stars,052_1year,agda,52,52
2022-05-12,stars,052_1year,lean,50,50
2022-05-12,stars,052_1year,isabelle,35,35
2022-05-12,stars,052_1year,idris,26,26
2022-05-12,stars,052_1year,tla,17,17
2022-05-12,stars,156_3year,coq,323,323
2022-05-12,stars,156_3year,ada,261,261
2022-05-12,stars,156_3year,sml,232,232
2022-05-12,stars,156_3year,agda,112,112
2022-05-12,stars,156_3year,lean,81,81
2022-05-12,stars,156_3year,isabelle,64,64
2022-05-12,stars,156_3year,idris,56,56
2022-05-12,stars,156_3year,tla,46,46
2022-05-12,stars,alltime,coq,526,526
2022-05-12,stars,alltime,ada,469,469
2022-05-12,stars,alltime,sml,438,438
2022-05-12,stars,alltime,agda,207,207
2022-05-12,stars,alltime,idris,144,144
2022-05-12,stars,alltime,isabelle,101,101
2022-05-12,stars,alltime,lean,93,93
2022-05-12,stars,alltime,tla,66,66
