ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-05,stars,004_1month,ada,35,35
2022-05-05,stars,004_1month,coq,25,25
2022-05-05,stars,004_1month,agda,14,14
2022-05-05,stars,004_1month,lean,11,11
2022-05-05,stars,004_1month,idris,10,10
2022-05-05,stars,004_1month,sml,9,9
2022-05-05,stars,004_1month,isabelle,6,6
2022-05-05,stars,004_1month,tla,4,4
2022-05-05,stars,013_3month,ada,62,62
2022-05-05,stars,013_3month,coq,58,58
2022-05-05,stars,013_3month,sml,28,28
2022-05-05,stars,013_3month,lean,23,23
2022-05-05,stars,013_3month,agda,22,22
2022-05-05,stars,013_3month,isabelle,16,16
2022-05-05,stars,013_3month,idris,12,12
2022-05-05,stars,013_3month,tla,6,6
2022-05-05,stars,026_6month,ada,90,90
2022-05-05,stars,026_6month,coq,87,87
2022-05-05,stars,026_6month,sml,57,57
2022-05-05,stars,026_6month,agda,37,37
2022-05-05,stars,026_6month,lean,32,32
2022-05-05,stars,026_6month,isabelle,25,25
2022-05-05,stars,026_6month,idris,18,18
2022-05-05,stars,026_6month,tla,11,11
2022-05-05,stars,052_1year,ada,131,131
2022-05-05,stars,052_1year,coq,118,118
2022-05-05,stars,052_1year,sml,99,99
2022-05-05,stars,052_1year,agda,52,52
2022-05-05,stars,052_1year,lean,49,49
2022-05-05,stars,052_1year,isabelle,36,36
2022-05-05,stars,052_1year,idris,26,26
2022-05-05,stars,052_1year,tla,18,18
2022-05-05,stars,156_3year,coq,323,323
2022-05-05,stars,156_3year,ada,261,261
2022-05-05,stars,156_3year,sml,231,231
2022-05-05,stars,156_3year,agda,112,112
2022-05-05,stars,156_3year,lean,80,80
2022-05-05,stars,156_3year,isabelle,64,64
2022-05-05,stars,156_3year,idris,56,56
2022-05-05,stars,156_3year,tla,46,46
2022-05-05,stars,alltime,coq,526,526
2022-05-05,stars,alltime,ada,468,468
2022-05-05,stars,alltime,sml,436,436
2022-05-05,stars,alltime,agda,207,207
2022-05-05,stars,alltime,idris,144,144
2022-05-05,stars,alltime,isabelle,101,101
2022-05-05,stars,alltime,lean,91,91
2022-05-05,stars,alltime,tla,66,66
