ds,created,language,user_count
2022-03-31,004_1month,python,326
2022-03-31,004_1month,java,183
2022-03-31,004_1month,c++,99
2022-03-31,004_1month,c,53
2022-03-31,004_1month,go,24
2022-03-31,004_1month,r,24
2022-03-31,004_1month,rust,12
2022-03-31,004_1month,verilog,4
2022-03-31,004_1month,terraform,3
2022-03-31,004_1month,elixir,2
2022-03-31,004_1month,fortran,2
2022-03-31,004_1month,agda,1
2022-03-31,004_1month,tla,1
2022-03-31,004_1month,ocaml,1
2022-03-31,004_1month,assembly,1
2022-03-31,004_1month,ada,0
2022-03-31,004_1month,coq,0
2022-03-31,004_1month,idris,0
2022-03-31,004_1month,isabelle,0
2022-03-31,004_1month,lean,0
2022-03-31,004_1month,sml,0
2022-03-31,004_1month,erlang,0
2022-03-31,004_1month,haskell,0
2022-03-31,004_1month,scala,0
2022-03-31,013_3month,python,1745
2022-03-31,013_3month,java,784
2022-03-31,013_3month,c++,425
2022-03-31,013_3month,c,243
2022-03-31,013_3month,go,133
2022-03-31,013_3month,r,109
2022-03-31,013_3month,rust,46
2022-03-31,013_3month,assembly,10
2022-03-31,013_3month,terraform,7
2022-03-31,013_3month,verilog,7
2022-03-31,013_3month,scala,5
2022-03-31,013_3month,elixir,4
2022-03-31,013_3month,haskell,3
2022-03-31,013_3month,fortran,3
2022-03-31,013_3month,ocaml,2
2022-03-31,013_3month,agda,1
2022-03-31,013_3month,coq,1
2022-03-31,013_3month,tla,1
2022-03-31,013_3month,erlang,1
2022-03-31,013_3month,ada,0
2022-03-31,013_3month,idris,0
2022-03-31,013_3month,isabelle,0
2022-03-31,013_3month,lean,0
2022-03-31,013_3month,sml,0
2022-03-31,052_1year,python,10088
2022-03-31,052_1year,java,4536
2022-03-31,052_1year,c++,2501
2022-03-31,052_1year,c,1520
2022-03-31,052_1year,r,713
2022-03-31,052_1year,go,561
2022-03-31,052_1year,rust,263
2022-03-31,052_1year,terraform,109
2022-03-31,052_1year,assembly,74
2022-03-31,052_1year,elixir,31
2022-03-31,052_1year,fortran,30
2022-03-31,052_1year,verilog,30
2022-03-31,052_1year,scala,27
2022-03-31,052_1year,haskell,24
2022-03-31,052_1year,erlang,21
2022-03-31,052_1year,ocaml,7
2022-03-31,052_1year,lean,4
2022-03-31,052_1year,coq,3
2022-03-31,052_1year,sml,2
2022-03-31,052_1year,ada,1
2022-03-31,052_1year,agda,1
2022-03-31,052_1year,isabelle,1
2022-03-31,052_1year,tla,1
2022-03-31,052_1year,idris,0
2022-03-31,261_5year,python,71247
2022-03-31,261_5year,java,46291
2022-03-31,261_5year,c++,22585
2022-03-31,261_5year,c,13396
2022-03-31,261_5year,r,8167
2022-03-31,261_5year,go,3275
2022-03-31,261_5year,rust,908
2022-03-31,261_5year,assembly,631
2022-03-31,261_5year,terraform,536
2022-03-31,261_5year,scala,503
2022-03-31,261_5year,fortran,351
2022-03-31,261_5year,verilog,304
2022-03-31,261_5year,haskell,209
2022-03-31,261_5year,elixir,176
2022-03-31,261_5year,ocaml,86
2022-03-31,261_5year,erlang,69
2022-03-31,261_5year,sml,30
2022-03-31,261_5year,coq,29
2022-03-31,261_5year,ada,14
2022-03-31,261_5year,agda,9
2022-03-31,261_5year,lean,9
2022-03-31,261_5year,idris,3
2022-03-31,261_5year,isabelle,3
2022-03-31,261_5year,tla,3
2022-03-31,alltime,java,3532321
2022-03-31,alltime,python,3061605
2022-03-31,alltime,c++,1137819
2022-03-31,alltime,c,806033
2022-03-31,alltime,r,293425
2022-03-31,alltime,go,240616
2022-03-31,alltime,scala,51360
2022-03-31,alltime,rust,35976
2022-03-31,alltime,terraform,33761
2022-03-31,alltime,assembly,23383
2022-03-31,alltime,haskell,15733
2022-03-31,alltime,fortran,13037
2022-03-31,alltime,verilog,12699
2022-03-31,alltime,elixir,7585
2022-03-31,alltime,erlang,7447
2022-03-31,alltime,ocaml,4941
2022-03-31,alltime,sml,3202
2022-03-31,alltime,coq,1036
2022-03-31,alltime,ada,855
2022-03-31,alltime,lean,307
2022-03-31,alltime,agda,226
2022-03-31,alltime,isabelle,142
2022-03-31,alltime,idris,100
2022-03-31,alltime,tla,68
