ds,created,language,user_count
2022-03-24,004_1month,python,319
2022-03-24,004_1month,java,177
2022-03-24,004_1month,c++,103
2022-03-24,004_1month,c,47
2022-03-24,004_1month,r,26
2022-03-24,004_1month,go,23
2022-03-24,004_1month,rust,11
2022-03-24,004_1month,fortran,2
2022-03-24,004_1month,verilog,2
2022-03-24,004_1month,agda,1
2022-03-24,004_1month,elixir,1
2022-03-24,004_1month,ocaml,1
2022-03-24,004_1month,assembly,1
2022-03-24,004_1month,ada,0
2022-03-24,004_1month,coq,0
2022-03-24,004_1month,idris,0
2022-03-24,004_1month,isabelle,0
2022-03-24,004_1month,lean,0
2022-03-24,004_1month,sml,0
2022-03-24,004_1month,tla,0
2022-03-24,004_1month,erlang,0
2022-03-24,004_1month,haskell,0
2022-03-24,004_1month,scala,0
2022-03-24,004_1month,terraform,0
2022-03-24,013_3month,python,1671
2022-03-24,013_3month,java,754
2022-03-24,013_3month,c++,417
2022-03-24,013_3month,c,221
2022-03-24,013_3month,go,137
2022-03-24,013_3month,r,111
2022-03-24,013_3month,rust,49
2022-03-24,013_3month,assembly,9
2022-03-24,013_3month,terraform,7
2022-03-24,013_3month,scala,5
2022-03-24,013_3month,verilog,5
2022-03-24,013_3month,elixir,4
2022-03-24,013_3month,haskell,4
2022-03-24,013_3month,fortran,3
2022-03-24,013_3month,erlang,2
2022-03-24,013_3month,ocaml,2
2022-03-24,013_3month,agda,1
2022-03-24,013_3month,coq,1
2022-03-24,013_3month,ada,0
2022-03-24,013_3month,idris,0
2022-03-24,013_3month,isabelle,0
2022-03-24,013_3month,lean,0
2022-03-24,013_3month,sml,0
2022-03-24,013_3month,tla,0
2022-03-24,052_1year,python,10046
2022-03-24,052_1year,java,4523
2022-03-24,052_1year,c++,2497
2022-03-24,052_1year,c,1514
2022-03-24,052_1year,r,725
2022-03-24,052_1year,go,561
2022-03-24,052_1year,rust,265
2022-03-24,052_1year,terraform,104
2022-03-24,052_1year,assembly,70
2022-03-24,052_1year,fortran,31
2022-03-24,052_1year,elixir,29
2022-03-24,052_1year,verilog,29
2022-03-24,052_1year,scala,25
2022-03-24,052_1year,haskell,24
2022-03-24,052_1year,erlang,21
2022-03-24,052_1year,ocaml,8
2022-03-24,052_1year,lean,4
2022-03-24,052_1year,coq,2
2022-03-24,052_1year,sml,2
2022-03-24,052_1year,ada,1
2022-03-24,052_1year,agda,1
2022-03-24,052_1year,isabelle,1
2022-03-24,052_1year,idris,0
2022-03-24,052_1year,tla,0
2022-03-24,261_5year,python,71003
2022-03-24,261_5year,java,46323
2022-03-24,261_5year,c++,22567
2022-03-24,261_5year,c,13375
2022-03-24,261_5year,r,8186
2022-03-24,261_5year,go,3264
2022-03-24,261_5year,rust,903
2022-03-24,261_5year,assembly,625
2022-03-24,261_5year,terraform,530
2022-03-24,261_5year,scala,500
2022-03-24,261_5year,fortran,349
2022-03-24,261_5year,verilog,304
2022-03-24,261_5year,haskell,212
2022-03-24,261_5year,elixir,175
2022-03-24,261_5year,ocaml,87
2022-03-24,261_5year,erlang,69
2022-03-24,261_5year,sml,30
2022-03-24,261_5year,coq,29
2022-03-24,261_5year,ada,14
2022-03-24,261_5year,agda,9
2022-03-24,261_5year,lean,9
2022-03-24,261_5year,idris,3
2022-03-24,261_5year,isabelle,3
2022-03-24,261_5year,tla,2
2022-03-24,alltime,java,3521204
2022-03-24,alltime,python,3044797
2022-03-24,alltime,c++,1133128
2022-03-24,alltime,c,802933
2022-03-24,alltime,r,292698
2022-03-24,alltime,go,239137
2022-03-24,alltime,scala,51264
2022-03-24,alltime,rust,35709
2022-03-24,alltime,terraform,33292
2022-03-24,alltime,assembly,23277
2022-03-24,alltime,haskell,15701
2022-03-24,alltime,fortran,12992
2022-03-24,alltime,verilog,12613
2022-03-24,alltime,elixir,7560
2022-03-24,alltime,erlang,7437
2022-03-24,alltime,ocaml,4924
2022-03-24,alltime,sml,3196
2022-03-24,alltime,coq,1030
2022-03-24,alltime,ada,853
2022-03-24,alltime,lean,304
2022-03-24,alltime,agda,226
2022-03-24,alltime,isabelle,142
2022-03-24,alltime,idris,100
2022-03-24,alltime,tla,67
