ds,created,language,user_count
2022-03-10,004_1month,python,339
2022-03-10,004_1month,java,166
2022-03-10,004_1month,c++,96
2022-03-10,004_1month,c,47
2022-03-10,004_1month,go,32
2022-03-10,004_1month,r,20
2022-03-10,004_1month,rust,12
2022-03-10,004_1month,agda,1
2022-03-10,004_1month,ocaml,1
2022-03-10,004_1month,assembly,1
2022-03-10,004_1month,fortran,1
2022-03-10,004_1month,scala,1
2022-03-10,004_1month,ada,0
2022-03-10,004_1month,coq,0
2022-03-10,004_1month,idris,0
2022-03-10,004_1month,isabelle,0
2022-03-10,004_1month,lean,0
2022-03-10,004_1month,sml,0
2022-03-10,004_1month,tla,0
2022-03-10,004_1month,elixir,0
2022-03-10,004_1month,erlang,0
2022-03-10,004_1month,haskell,0
2022-03-10,004_1month,terraform,0
2022-03-10,004_1month,verilog,0
2022-03-10,013_3month,python,1622
2022-03-10,013_3month,java,699
2022-03-10,013_3month,c++,389
2022-03-10,013_3month,c,219
2022-03-10,013_3month,go,134
2022-03-10,013_3month,r,103
2022-03-10,013_3month,rust,53
2022-03-10,013_3month,terraform,11
2022-03-10,013_3month,assembly,9
2022-03-10,013_3month,haskell,5
2022-03-10,013_3month,scala,5
2022-03-10,013_3month,verilog,4
2022-03-10,013_3month,elixir,3
2022-03-10,013_3month,fortran,3
2022-03-10,013_3month,erlang,2
2022-03-10,013_3month,ocaml,2
2022-03-10,013_3month,agda,1
2022-03-10,013_3month,coq,1
2022-03-10,013_3month,isabelle,1
2022-03-10,013_3month,lean,1
2022-03-10,013_3month,ada,0
2022-03-10,013_3month,idris,0
2022-03-10,013_3month,sml,0
2022-03-10,013_3month,tla,0
2022-03-10,052_1year,python,10082
2022-03-10,052_1year,java,4510
2022-03-10,052_1year,c++,2477
2022-03-10,052_1year,c,1516
2022-03-10,052_1year,r,718
2022-03-10,052_1year,go,555
2022-03-10,052_1year,rust,262
2022-03-10,052_1year,terraform,105
2022-03-10,052_1year,assembly,68
2022-03-10,052_1year,fortran,36
2022-03-10,052_1year,verilog,32
2022-03-10,052_1year,elixir,29
2022-03-10,052_1year,scala,29
2022-03-10,052_1year,haskell,26
2022-03-10,052_1year,erlang,20
2022-03-10,052_1year,ocaml,7
2022-03-10,052_1year,lean,4
2022-03-10,052_1year,coq,2
2022-03-10,052_1year,sml,2
2022-03-10,052_1year,ada,1
2022-03-10,052_1year,agda,1
2022-03-10,052_1year,isabelle,1
2022-03-10,052_1year,idris,0
2022-03-10,052_1year,tla,0
2022-03-10,261_5year,python,70575
2022-03-10,261_5year,java,46407
2022-03-10,261_5year,c++,22572
2022-03-10,261_5year,c,13364
2022-03-10,261_5year,r,8166
2022-03-10,261_5year,go,3248
2022-03-10,261_5year,rust,891
2022-03-10,261_5year,assembly,617
2022-03-10,261_5year,terraform,525
2022-03-10,261_5year,scala,509
2022-03-10,261_5year,fortran,356
2022-03-10,261_5year,verilog,301
2022-03-10,261_5year,haskell,217
2022-03-10,261_5year,elixir,175
2022-03-10,261_5year,ocaml,87
2022-03-10,261_5year,erlang,68
2022-03-10,261_5year,coq,30
2022-03-10,261_5year,sml,30
2022-03-10,261_5year,ada,14
2022-03-10,261_5year,agda,9
2022-03-10,261_5year,lean,9
2022-03-10,261_5year,idris,3
2022-03-10,261_5year,isabelle,3
2022-03-10,261_5year,tla,2
2022-03-10,alltime,java,3498777
2022-03-10,alltime,python,3011620
2022-03-10,alltime,c++,1124029
2022-03-10,alltime,c,796737
2022-03-10,alltime,r,291235
2022-03-10,alltime,go,236280
2022-03-10,alltime,scala,51088
2022-03-10,alltime,rust,35095
2022-03-10,alltime,terraform,32506
2022-03-10,alltime,assembly,23082
2022-03-10,alltime,haskell,15646
2022-03-10,alltime,fortran,12904
2022-03-10,alltime,verilog,12472
2022-03-10,alltime,elixir,7515
2022-03-10,alltime,erlang,7404
2022-03-10,alltime,ocaml,4904
2022-03-10,alltime,sml,3192
2022-03-10,alltime,coq,1025
2022-03-10,alltime,ada,849
2022-03-10,alltime,lean,301
2022-03-10,alltime,agda,225
2022-03-10,alltime,isabelle,139
2022-03-10,alltime,idris,99
2022-03-10,alltime,tla,67
