ds,sortby,pushed,language,repo_count,repo_data_count
2021-12-30,stars,004_1month,coq,31,31
2021-12-30,stars,004_1month,ada,27,27
2021-12-30,stars,004_1month,idris,9,9
2021-12-30,stars,004_1month,isabelle,9,9
2021-12-30,stars,004_1month,lean,9,9
2021-12-30,stars,004_1month,agda,6,6
2021-12-30,stars,004_1month,tla,5,5
2021-12-30,stars,013_3month,coq,57,57
2021-12-30,stars,013_3month,ada,49,49
2021-12-30,stars,013_3month,agda,20,20
2021-12-30,stars,013_3month,isabelle,17,17
2021-12-30,stars,013_3month,idris,16,16
2021-12-30,stars,013_3month,lean,16,16
2021-12-30,stars,013_3month,tla,7,7
2021-12-30,stars,026_6month,coq,79,79
2021-12-30,stars,026_6month,ada,75,75
2021-12-30,stars,026_6month,agda,31,31
2021-12-30,stars,026_6month,lean,26,26
2021-12-30,stars,026_6month,isabelle,22,22
2021-12-30,stars,026_6month,idris,20,20
2021-12-30,stars,026_6month,tla,12,12
2021-12-30,stars,052_1year,ada,127,127
2021-12-30,stars,052_1year,coq,126,126
2021-12-30,stars,052_1year,agda,41,41
2021-12-30,stars,052_1year,lean,39,39
2021-12-30,stars,052_1year,isabelle,37,37
2021-12-30,stars,052_1year,idris,30,30
2021-12-30,stars,052_1year,tla,22,22
2021-12-30,stars,156_3year,coq,322,322
2021-12-30,stars,156_3year,ada,254,254
2021-12-30,stars,156_3year,agda,104,104
2021-12-30,stars,156_3year,lean,69,69
2021-12-30,stars,156_3year,isabelle,64,64
2021-12-30,stars,156_3year,idris,63,63
2021-12-30,stars,156_3year,tla,49,49
2021-12-30,stars,alltime,coq,508,508
2021-12-30,stars,alltime,ada,439,439
2021-12-30,stars,alltime,agda,192,192
2021-12-30,stars,alltime,idris,140,140
2021-12-30,stars,alltime,isabelle,97,97
2021-12-30,stars,alltime,lean,75,75
2021-12-30,stars,alltime,tla,64,64
