ds,language,license_key,topic,repo_count
2022-05-12,ada,gpl-3.0,ada,2
2022-05-12,ada,other,ada,2
2022-05-12,coq,mit,coq,3
2022-05-12,elixir,,elixir,11
2022-05-12,elixir,,phoenix,5
2022-05-12,elixir,,phoenix-framework,2
2022-05-12,elixir,agpl-3.0,elixir,3
2022-05-12,elixir,agpl-3.0,phoenix,3
2022-05-12,elixir,agpl-3.0,activitypub,2
2022-05-12,elixir,agpl-3.0,decentralized,2
2022-05-12,elixir,agpl-3.0,tailwindcss,2
2022-05-12,elixir,apache-2.0,elixir,12
2022-05-12,elixir,apache-2.0,ecto,2
2022-05-12,elixir,apache-2.0,nerves,2
2022-05-12,elixir,apache-2.0,phoenix,2
2022-05-12,elixir,mit,elixir,13
2022-05-12,elixir,mit,data-science,3
2022-05-12,elixir,mit,cryptocurrency,2
2022-05-12,elixir,mit,json,2
2022-05-12,elixir,mit,trading,2
2022-05-12,elixir,other,elixir,2
2022-05-12,erlang,apache-2.0,erlang,2
2022-05-12,erlang,apache-2.0,erlang-library,2
2022-05-12,erlang,other,erlang,4
2022-05-12,erlang,other,raft,2
2022-05-12,go,,golang,9
2022-05-12,go,,go,5
2022-05-12,go,,aws,2
2022-05-12,go,,c-lightning,2
2022-05-12,go,,protobuf,2
2022-05-12,go,agpl-3.0,golang,7
2022-05-12,go,agpl-3.0,go,5
2022-05-12,go,agpl-3.0,security,4
2022-05-12,go,agpl-3.0,hacktoberfest,3
2022-05-12,go,agpl-3.0,docker,2
2022-05-12,go,agpl-3.0,encryption,2
2022-05-12,go,agpl-3.0,google-cloud-storage,2
2022-05-12,go,agpl-3.0,kubernetes,2
2022-05-12,go,agpl-3.0,monitoring,2
2022-05-12,go,agpl-3.0,pmm,2
2022-05-12,go,agpl-3.0,privacy,2
2022-05-12,go,agpl-3.0,react,2
2022-05-12,go,agpl-3.0,s3,2
2022-05-12,go,agpl-3.0,self-hosted,2
2022-05-12,go,agpl-3.0,smtp,2
2022-05-12,go,agpl-3.0,storage,2
2022-05-12,go,agpl-3.0,v2ray,2
2022-05-12,go,agpl-3.0,webdav,2
2022-05-12,go,apache-2.0,kubernetes,118
2022-05-12,go,apache-2.0,golang,100
2022-05-12,go,apache-2.0,go,67
2022-05-12,go,apache-2.0,hacktoberfest,35
2022-05-12,go,apache-2.0,docker,28
2022-05-12,go,apache-2.0,containers,25
2022-05-12,go,apache-2.0,cloud-native,23
2022-05-12,go,apache-2.0,k8s,20
2022-05-12,go,apache-2.0,security,18
2022-05-12,go,apache-2.0,operator,16
2022-05-12,go,apache-2.0,devops,14
2022-05-12,go,apache-2.0,aws,13
2022-05-12,go,apache-2.0,cli,13
2022-05-12,go,apache-2.0,database,13
2022-05-12,go,apache-2.0,helm,13
2022-05-12,go,apache-2.0,grpc,12
2022-05-12,go,apache-2.0,observability,12
2022-05-12,go,apache-2.0,prometheus,12
2022-05-12,go,apache-2.0,monitoring,11
2022-05-12,go,apache-2.0,distributed-systems,10
2022-05-12,go,apache-2.0,gitops,10
2022-05-12,go,apache-2.0,blockchain,9
2022-05-12,go,apache-2.0,cncf,9
2022-05-12,go,apache-2.0,kubernetes-operator,9
2022-05-12,go,apache-2.0,openshift,9
2022-05-12,go,apache-2.0,container,8
2022-05-12,go,apache-2.0,gcp,8
2022-05-12,go,apache-2.0,metrics,8
2022-05-12,go,apache-2.0,networking,8
2022-05-12,go,apache-2.0,postgresql,8
2022-05-12,go,apache-2.0,serverless,8
2022-05-12,go,apache-2.0,terraform,8
2022-05-12,go,apache-2.0,cloud,7
2022-05-12,go,apache-2.0,framework,7
2022-05-12,go,apache-2.0,microservice,7
2022-05-12,go,apache-2.0,microservices,7
2022-05-12,go,apache-2.0,redis,7
2022-05-12,go,apache-2.0,azure,6
2022-05-12,go,apache-2.0,cnb,6
2022-05-12,go,apache-2.0,iot,6
2022-05-12,go,apache-2.0,octo-correct-managed,6
2022-05-12,go,apache-2.0,oidc,6
2022-05-12,go,apache-2.0,testing,6
2022-05-12,go,apache-2.0,authentication,5
2022-05-12,go,apache-2.0,authorization,5
2022-05-12,go,apache-2.0,automation,5
2022-05-12,go,apache-2.0,backup,5
2022-05-12,go,apache-2.0,cni,5
2022-05-12,go,apache-2.0,ebpf,5
2022-05-12,go,apache-2.0,infrastructure,5
2022-05-12,go,apache-2.0,istio,5
2022-05-12,go,apache-2.0,jvm-applications,5
2022-05-12,go,apache-2.0,key-value,5
2022-05-12,go,apache-2.0,messaging,5
2022-05-12,go,apache-2.0,mongodb,5
2022-05-12,go,apache-2.0,mysql,5
2022-05-12,go,apache-2.0,oauth,5
2022-05-12,go,apache-2.0,oauth2,5
2022-05-12,go,apache-2.0,oci,5
2022-05-12,go,apache-2.0,performance,5
2022-05-12,go,apache-2.0,registry,5
2022-05-12,go,apache-2.0,s3,5
2022-05-12,go,apache-2.0,service-mesh,5
2022-05-12,go,apache-2.0,ssh,5
2022-05-12,go,apache-2.0,storage,5
2022-05-12,go,apache-2.0,cluster,4
2022-05-12,go,apache-2.0,configuration-management,4
2022-05-12,go,apache-2.0,continuous-delivery,4
2022-05-12,go,apache-2.0,declarative,4
2022-05-12,go,apache-2.0,distributed,4
2022-05-12,go,apache-2.0,dockerfile,4
2022-05-12,go,apache-2.0,faas,4
2022-05-12,go,apache-2.0,functions,4
2022-05-12,go,apache-2.0,helm-chart,4
2022-05-12,go,apache-2.0,iac,4
2022-05-12,go,apache-2.0,k8s-sig-cli,4
2022-05-12,go,apache-2.0,k8s-sig-storage,4
2022-05-12,go,apache-2.0,kafka,4
2022-05-12,go,apache-2.0,kubectl,4
2022-05-12,go,apache-2.0,kubernetes-deployment,4
2022-05-12,go,apache-2.0,linux,4
2022-05-12,go,apache-2.0,machine-learning,4
2022-05-12,go,apache-2.0,mattermost,4
2022-05-12,go,apache-2.0,object-storage,4
2022-05-12,go,apache-2.0,openapi,4
2022-05-12,go,apache-2.0,openid-connect,4
2022-05-12,go,apache-2.0,operations,4
2022-05-12,go,apache-2.0,orchestration,4
2022-05-12,go,apache-2.0,prometheus-exporter,4
2022-05-12,go,apache-2.0,react,4
2022-05-12,go,apache-2.0,sbom,4
2022-05-12,go,apache-2.0,sql,4
2022-05-12,go,apache-2.0,sso,4
2022-05-12,go,apache-2.0,ach,3
2022-05-12,go,apache-2.0,ach-origination,3
2022-05-12,go,apache-2.0,alerting,3
2022-05-12,go,apache-2.0,apis,3
2022-05-12,go,apache-2.0,apm,3
2022-05-12,go,apache-2.0,cache,3
2022-05-12,go,apache-2.0,certificate,3
2022-05-12,go,apache-2.0,cloud-foundry,3
2022-05-12,go,apache-2.0,cloudnative,3
2022-05-12,go,apache-2.0,control-plane,3
2022-05-12,go,apache-2.0,crd,3
2022-05-12,go,apache-2.0,dns,3
2022-05-12,go,apache-2.0,docker-compose,3
2022-05-12,go,apache-2.0,edge-computing,3
2022-05-12,go,apache-2.0,fabric,3
2022-05-12,go,apache-2.0,fault-injection,3
2022-05-12,go,apache-2.0,fintech,3
2022-05-12,go,apache-2.0,functions-as-a-service,3
2022-05-12,go,apache-2.0,gateway,3
2022-05-12,go,apache-2.0,gke,3
2022-05-12,go,apache-2.0,golang-library,3
2022-05-12,go,apache-2.0,grafana,3
2022-05-12,go,apache-2.0,high-performance,3
2022-05-12,go,apache-2.0,hyperledger,3
2022-05-12,go,apache-2.0,ipfs,3
2022-05-12,go,apache-2.0,jvm,3
2022-05-12,go,apache-2.0,jwt,3
2022-05-12,go,apache-2.0,k8s-operator,3
2022-05-12,go,apache-2.0,k8s-staging,3
2022-05-12,go,apache-2.0,knative,3
2022-05-12,go,apache-2.0,kong,3
2022-05-12,go,apache-2.0,kubernetes-cluster,3
2022-05-12,go,apache-2.0,kubernetes-networking,3
2022-05-12,go,apache-2.0,kubernetes-secrets,3
2022-05-12,go,apache-2.0,kv-store,3
2022-05-12,go,apache-2.0,library,3
2022-05-12,go,apache-2.0,mqtt,3
2022-05-12,go,apache-2.0,multi-cloud,3
2022-05-12,go,apache-2.0,nacha,3
2022-05-12,go,apache-2.0,policy,3
2022-05-12,go,apache-2.0,privacy,3
2022-05-12,go,apache-2.0,protobuf,3
2022-05-12,go,apache-2.0,pubsub,3
2022-05-12,go,apache-2.0,saml,3
2022-05-12,go,apache-2.0,schema,3
2022-05-12,go,apache-2.0,sdk,3
2022-05-12,go,apache-2.0,security-tools,3
2022-05-12,go,apache-2.0,self-hosted,3
2022-05-12,go,apache-2.0,server,3
2022-05-12,go,apache-2.0,servicemesh,3
2022-05-12,go,apache-2.0,smart-contracts,3
2022-05-12,go,apache-2.0,testing-tools,3
2022-05-12,go,apache-2.0,tidb,3
2022-05-12,go,apache-2.0,time-series,3
2022-05-12,go,apache-2.0,troubleshooting,3
2022-05-12,go,apache-2.0,virtualization,3
2022-05-12,go,apache-2.0,vue,3
2022-05-12,go,apache-2.0,access-control,2
2022-05-12,go,apache-2.0,ach-payments,2
2022-05-12,go,apache-2.0,adblock,2
2022-05-12,go,apache-2.0,amazon,2
2022-05-12,go,apache-2.0,ansible,2
2022-05-12,go,apache-2.0,api,2
2022-05-12,go,apache-2.0,architecture,2
2022-05-12,go,apache-2.0,auth,2
2022-05-12,go,apache-2.0,automated-clearing-house,2
2022-05-12,go,apache-2.0,bastion,2
2022-05-12,go,apache-2.0,bazel,2
2022-05-12,go,apache-2.0,bpf,2
2022-05-12,go,apache-2.0,build-tool,2
2022-05-12,go,apache-2.0,carvel,2
2022-05-12,go,apache-2.0,chaos-engineering,2
2022-05-12,go,apache-2.0,charts,2
2022-05-12,go,apache-2.0,ci,2
2022-05-12,go,apache-2.0,clickhouse,2
2022-05-12,go,apache-2.0,cloud-computing,2
2022-05-12,go,apache-2.0,cloudevents,2
2022-05-12,go,apache-2.0,cluster-api,2
2022-05-12,go,apache-2.0,command,2
2022-05-12,go,apache-2.0,command-line-tool,2
2022-05-12,go,apache-2.0,configuration,2
2022-05-12,go,apache-2.0,consensus,2
2022-05-12,go,apache-2.0,container-management,2
2022-05-12,go,apache-2.0,controller,2
2022-05-12,go,apache-2.0,cosmos-sdk,2
2022-05-12,go,apache-2.0,cri,2
2022-05-12,go,apache-2.0,crypto,2
2022-05-12,go,apache-2.0,dashboard,2
2022-05-12,go,apache-2.0,data,2
2022-05-12,go,apache-2.0,data-structures,2
2022-05-12,go,apache-2.0,databases,2
2022-05-12,go,apache-2.0,dataops,2
2022-05-12,go,apache-2.0,deployment,2
2022-05-12,go,apache-2.0,developer-tools,2
2022-05-12,go,apache-2.0,development-tools,2
2022-05-12,go,apache-2.0,devops-tools,2
2022-05-12,go,apache-2.0,devsecops,2
2022-05-12,go,apache-2.0,discovery,2
2022-05-12,go,apache-2.0,distributed-cache,2
2022-05-12,go,apache-2.0,distributed-computing,2
2022-05-12,go,apache-2.0,distributed-database,2
2022-05-12,go,apache-2.0,distributed-ledger,2
2022-05-12,go,apache-2.0,distributed-storage,2
2022-05-12,go,apache-2.0,docker-image,2
2022-05-12,go,apache-2.0,edge,2
2022-05-12,go,apache-2.0,eks,2
2022-05-12,go,apache-2.0,embedded,2
2022-05-12,go,apache-2.0,encryption,2
2022-05-12,go,apache-2.0,envoy,2
2022-05-12,go,apache-2.0,ethereum,2
2022-05-12,go,apache-2.0,event-driven,2
2022-05-12,go,apache-2.0,extensible,2
2022-05-12,go,apache-2.0,fargate,2
2022-05-12,go,apache-2.0,fault-tolerance,2
2022-05-12,go,apache-2.0,flyte,2
2022-05-12,go,apache-2.0,game-server,2
2022-05-12,go,apache-2.0,gin,2
2022-05-12,go,apache-2.0,golang-application,2
2022-05-12,go,apache-2.0,google-cloud,2
2022-05-12,go,apache-2.0,google-cloud-platform,2
2022-05-12,go,apache-2.0,gorm,2
2022-05-12,go,apache-2.0,graphite,2
2022-05-12,go,apache-2.0,graphql,2
2022-05-12,go,apache-2.0,graphql-server,2
2022-05-12,go,apache-2.0,hdfs,2
2022-05-12,go,apache-2.0,helm-charts,2
2022-05-12,go,apache-2.0,high-availability,2
2022-05-12,go,apache-2.0,http,2
2022-05-12,go,apache-2.0,hyperledger-fabric,2
2022-05-12,go,apache-2.0,iam,2
2022-05-12,go,apache-2.0,images,2
2022-05-12,go,apache-2.0,influxdb,2
2022-05-12,go,apache-2.0,infrastructure-as-code,2
2022-05-12,go,apache-2.0,ingress,2
2022-05-12,go,apache-2.0,installer,2
2022-05-12,go,apache-2.0,integration-testing,2
2022-05-12,go,apache-2.0,javascript,2
2022-05-12,go,apache-2.0,k8s-sig-network,2
2022-05-12,go,apache-2.0,kernel,2
2022-05-12,go,apache-2.0,kubernetes-controller,2
2022-05-12,go,apache-2.0,kubesphere,2
2022-05-12,go,apache-2.0,kustomize,2
2022-05-12,go,apache-2.0,kvm,2
2022-05-12,go,apache-2.0,lambda,2
2022-05-12,go,apache-2.0,letsencrypt,2
2022-05-12,go,apache-2.0,logging,2
2022-05-12,go,apache-2.0,lxc,2
2022-05-12,go,apache-2.0,lxd,2
2022-05-12,go,apache-2.0,mariadb,2
2022-05-12,go,apache-2.0,mattermost-plugin,2
2022-05-12,go,apache-2.0,mfa,2
2022-05-12,go,apache-2.0,mongodb-cloud-manager,2
2022-05-12,go,apache-2.0,mongodb-ops-manager,2
2022-05-12,go,apache-2.0,monitoring-tool,2
2022-05-12,go,apache-2.0,multi-tenancy,2
2022-05-12,go,apache-2.0,multicloud,2
2022-05-12,go,apache-2.0,multiplayer,2
2022-05-12,go,apache-2.0,mynewt,2
2022-05-12,go,apache-2.0,network,2
2022-05-12,go,apache-2.0,nginx,2
2022-05-12,go,apache-2.0,oci-image,2
2022-05-12,go,apache-2.0,opa,2
2022-05-12,go,apache-2.0,open-source,2
2022-05-12,go,apache-2.0,openid,2
2022-05-12,go,apache-2.0,openstack,2
2022-05-12,go,apache-2.0,opentelemetry,2
2022-05-12,go,apache-2.0,overlay-network,2
2022-05-12,go,apache-2.0,paseto,2
2022-05-12,go,apache-2.0,performance-testing,2
2022-05-12,go,apache-2.0,pkce,2
2022-05-12,go,apache-2.0,policy-as-code,2
2022-05-12,go,apache-2.0,posix,2
2022-05-12,go,apache-2.0,postgres,2
2022-05-12,go,apache-2.0,pprof,2
2022-05-12,go,apache-2.0,promql,2
2022-05-12,go,apache-2.0,protocol-buffers,2
2022-05-12,go,apache-2.0,python,2
2022-05-12,go,apache-2.0,qemu,2
2022-05-12,go,apache-2.0,raft,2
2022-05-12,go,apache-2.0,reactjs,2
2022-05-12,go,apache-2.0,realtime,2
2022-05-12,go,apache-2.0,replication,2
2022-05-12,go,apache-2.0,restore,2
2022-05-12,go,apache-2.0,rpc,2
2022-05-12,go,apache-2.0,s3-storage,2
2022-05-12,go,apache-2.0,scheduling,2
2022-05-12,go,apache-2.0,sdn,2
2022-05-12,go,apache-2.0,search,2
2022-05-12,go,apache-2.0,serverless-functions,2
2022-05-12,go,apache-2.0,sidecar,2
2022-05-12,go,apache-2.0,skywalking,2
2022-05-12,go,apache-2.0,slo,2
2022-05-12,go,apache-2.0,state-management,2
2022-05-12,go,apache-2.0,static-analysis,2
2022-05-12,go,apache-2.0,supply-chain,2
2022-05-12,go,apache-2.0,tenant,2
2022-05-12,go,apache-2.0,terraform-provider,2
2022-05-12,go,apache-2.0,test,2
2022-05-12,go,apache-2.0,test-automation,2
2022-05-12,go,apache-2.0,tls,2
2022-05-12,go,apache-2.0,tools,2
2022-05-12,go,apache-2.0,tsdb,2
2022-05-12,go,apache-2.0,validation,2
2022-05-12,go,apache-2.0,verification,2
2022-05-12,go,apache-2.0,vsphere,2
2022-05-12,go,apache-2.0,vulnerability-detection,2
2022-05-12,go,apache-2.0,web,2
2022-05-12,go,apache-2.0,werf,2
2022-05-12,go,apache-2.0,workflow,2
2022-05-12,go,apache-2.0,workflows,2
2022-05-12,go,apache-2.0,xmpp,2
2022-05-12,go,apache-2.0,yubikey,2
2022-05-12,go,bsd-2-clause,go,3
2022-05-12,go,bsd-2-clause,golang,2
2022-05-12,go,bsd-2-clause,proxy,2
2022-05-12,go,bsd-3-clause,go,10
2022-05-12,go,bsd-3-clause,golang,9
2022-05-12,go,bsd-3-clause,docker,3
2022-05-12,go,bsd-3-clause,aws,2
2022-05-12,go,bsd-3-clause,bazel,2
2022-05-12,go,bsd-3-clause,containers,2
2022-05-12,go,bsd-3-clause,ethereum,2
2022-05-12,go,bsd-3-clause,kubernetes,2
2022-05-12,go,bsd-3-clause,swarm,2
2022-05-12,go,gpl-2.0,golang,2
2022-05-12,go,gpl-2.0,mysql,2
2022-05-12,go,gpl-3.0,golang,11
2022-05-12,go,gpl-3.0,cli,4
2022-05-12,go,gpl-3.0,go,3
2022-05-12,go,gpl-3.0,hacktoberfest,3
2022-05-12,go,gpl-3.0,kubernetes,3
2022-05-12,go,gpl-3.0,dns,2
2022-05-12,go,gpl-3.0,linux,2
2022-05-12,go,gpl-3.0,macos,2
2022-05-12,go,gpl-3.0,mesh,2
2022-05-12,go,gpl-3.0,tunnel,2
2022-05-12,go,gpl-3.0,vpn,2
2022-05-12,go,gpl-3.0,windows,2
2022-05-12,go,isc,go,2
2022-05-12,go,isc,golang,2
2022-05-12,go,lgpl-3.0,golang,3
2022-05-12,go,lgpl-3.0,go,2
2022-05-12,go,mit,golang,114
2022-05-12,go,mit,go,80
2022-05-12,go,mit,hacktoberfest,23
2022-05-12,go,mit,docker,15
