ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-26,stars,001_1week,go,2060,1000
2022-05-26,stars,001_1week,rust,1105,1000
2022-05-26,stars,001_1week,elixir,128,128
2022-05-26,stars,001_1week,haskell,107,107
2022-05-26,stars,001_1week,ocaml,51,51
2022-05-26,stars,001_1week,erlang,23,23
2022-05-26,stars,001_1week,ada,13,13
2022-05-26,stars,001_1week,coq,13,13
2022-05-26,stars,001_1week,sml,8,8
2022-05-26,stars,001_1week,lean,6,6
2022-05-26,stars,001_1week,agda,3,3
2022-05-26,stars,001_1week,idris,3,3
2022-05-26,stars,001_1week,isabelle,3,3
2022-05-26,stars,001_1week,tla,1,1
