ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-19,stars,001_1week,go,2051,1000
2022-05-19,stars,001_1week,rust,1042,1000
2022-05-19,stars,001_1week,elixir,126,126
2022-05-19,stars,001_1week,haskell,120,120
2022-05-19,stars,001_1week,ocaml,42,42
2022-05-19,stars,001_1week,erlang,20,20
2022-05-19,stars,001_1week,ada,16,16
2022-05-19,stars,001_1week,coq,12,12
2022-05-19,stars,001_1week,sml,9,9
2022-05-19,stars,001_1week,lean,7,7
2022-05-19,stars,001_1week,isabelle,6,6
2022-05-19,stars,001_1week,idris,4,4
2022-05-19,stars,001_1week,agda,3,3
2022-05-19,stars,001_1week,tla,0,0
