ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-05-12,stars,001_1week,ada,,2,0.0,2.0,2.0,1.0,2.0,0.0,6414.0,132369.0,138783.0,69391.5,89063.63462435159,19009.5,37902.75,69391.5,100880.25,119773.5,1176.0,2072.0,1624.0,633.5676759431466,1265.6,1400.0,1624.0,1848.0,1982.4,1.0,2.0,1.5,0.7071067811865476,1.1,1.25,1.5,1.75,1.9,0.0,251.0,251.0,125.5,177.48380207782344,25.1,62.75,125.5,188.25,225.9,0.0,42.0,42.0,21.0,29.698484809834994,4.2,10.5,21.0,31.5,37.8,0.0,43.0,43.0,21.5,30.405591591021544,4.3,10.75,21.5,32.25,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,stars,001_1week,ada,agpl-3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,25419.0,25419.0,25419.0,25419.0,,25419.0,25419.0,25419.0,25419.0,25419.0,1555.0,1555.0,1555.0,,1555.0,1555.0,1555.0,1555.0,1555.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,79.0,79.0,79.0,79.0,,79.0,79.0,79.0,79.0,79.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,204.0,204.0,204.0,204.0,,204.0,204.0,204.0,204.0,204.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0
2022-05-12,stars,001_1week,ada,bsd-3-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,816.0,816.0,816.0,816.0,,816.0,816.0,816.0,816.0,816.0,118.0,118.0,118.0,,118.0,118.0,118.0,118.0,118.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,15.0,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0
2022-05-12,stars,001_1week,ada,gpl-3.0,5,5.0,5.0,5.0,5.0,4.0,1.0,282.0,110711.0,134051.0,26810.2,47103.30048096417,2003.6000000000001,4586.0,6060.0,12412.0,71391.40000000001,307.0,1941.0,1383.0,650.3587471542148,710.6,1316.0,1522.0,1829.0,1896.2,1.0,6.0,2.4,2.1908902300206643,1.0,1.0,1.0,3.0,4.800000000000001,8.0,147.0,320.0,64.0,72.21495689952324,9.2,11.0,15.0,139.0,143.8,0.0,42.0,69.0,13.8,18.97893569197177,0.0,0.0,2.0,25.0,35.2,1.0,142.0,183.0,36.6,59.726878371466896,1.0,1.0,15.0,24.0,94.80000000000001,0.0,7.0,3.6,3.361547262794322,0.0,0.0,5.0,6.0,6.6
2022-05-12,stars,001_1week,ada,mit,1,1.0,1.0,1.0,1.0,1.0,1.0,284.0,284.0,284.0,284.0,,284.0,284.0,284.0,284.0,284.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-05-12,stars,001_1week,ada,other,3,3.0,3.0,3.0,2.0,3.0,1.0,473.0,4999.0,9569.0,3189.6666666666665,2395.5394660354345,1197.8000000000002,2285.0,4097.0,4548.0,4818.6,854.0,2676.0,1569.0,972.1980250957106,918.6,1015.5,1177.0,1926.5,2376.2,1.0,4.0,3.0,1.7320508075688772,1.6,2.5,4.0,4.0,4.0,2.0,54.0,85.0,28.333333333333332,26.00640946638604,7.4,15.5,29.0,41.5,49.0,3.0,10.0,18.0,6.0,3.605551275463989,3.4,4.0,5.0,7.5,9.0,0.0,4.0,5.0,1.6666666666666667,2.0816659994661326,0.2,0.5,1.0,2.5,3.4000000000000004,0.0,7.0,4.0,3.605551275463989,1.0,2.5,5.0,6.0,6.6
2022-05-12,stars,001_1week,agda,,3,0.0,3.0,3.0,2.0,3.0,0.0,10.0,608.0,697.0,232.33333333333334,327.161020498062,23.8,44.5,79.0,343.5,502.20000000000005,22.0,32.0,25.666666666666668,5.507570547286102,22.2,22.5,23.0,27.5,30.2,0.0,5.0,3.3333333333333335,2.8867513459481287,1.0,2.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,stars,001_1week,agda,gpl-3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,8636.0,8636.0,8636.0,8636.0,,8636.0,8636.0,8636.0,8636.0,8636.0,1557.0,1557.0,1557.0,,1557.0,1557.0,1557.0,1557.0,1557.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,17.0,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-05-12,stars,001_1week,coq,,3,0.0,3.0,3.0,3.0,3.0,0.0,104.0,6927.0,7283.0,2427.6666666666665,3897.2395786419565,133.6,178.0,252.0,3589.5,5592.0,57.0,591.0,245.0,300.01999933337777,63.0,72.0,87.0,339.0,490.20000000000005,1.0,2.0,1.6666666666666667,0.5773502691896257,1.2,1.5,2.0,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,2.8867513459481287,0.0,0.0,0.0,2.5,4.0
2022-05-12,stars,001_1week,coq,apache-2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2841.0,2841.0,2841.0,2841.0,,2841.0,2841.0,2841.0,2841.0,2841.0,112.0,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
