ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-05,stars,001_1week,go,1952,1000
2022-05-05,stars,001_1week,rust,1102,1000
2022-05-05,stars,001_1week,elixir,138,138
2022-05-05,stars,001_1week,haskell,113,113
2022-05-05,stars,001_1week,ocaml,38,38
2022-05-05,stars,001_1week,erlang,19,19
2022-05-05,stars,001_1week,ada,15,15
2022-05-05,stars,001_1week,coq,13,13
2022-05-05,stars,001_1week,agda,8,8
2022-05-05,stars,001_1week,lean,6,6
2022-05-05,stars,001_1week,idris,4,4
2022-05-05,stars,001_1week,sml,3,3
2022-05-05,stars,001_1week,isabelle,2,2
2022-05-05,stars,001_1week,tla,1,1
