ds,sortby,pushed,language,repo_count,repo_data_count
2022-10-06,,001_1week,python,12906,0
2022-10-06,,001_1week,java,6900,0
2022-10-06,,001_1week,c++,4791,0
2022-10-06,,001_1week,c,2505,0
2022-10-06,,001_1week,go,2224,0
2022-10-06,,001_1week,rust,1338,0
2022-10-06,,001_1week,r,1224,0
2022-10-06,,001_1week,terraform,330,0
2022-10-06,,001_1week,scala,265,0
2022-10-06,,001_1week,assembly,140,0
2022-10-06,,001_1week,elixir,136,0
2022-10-06,,001_1week,haskell,113,0
2022-10-06,,001_1week,verilog,63,0
2022-10-06,,001_1week,fortran,62,0
2022-10-06,,001_1week,ocaml,37,0
2022-10-06,,001_1week,erlang,17,0
2022-10-06,,001_1week,ada,9,0
2022-10-06,,001_1week,coq,9,0
2022-10-06,,001_1week,sml,7,0
2022-10-06,,001_1week,agda,6,0
2022-10-06,,001_1week,idris,3,0
2022-10-06,,001_1week,lean,3,0
2022-10-06,,001_1week,tla,3,0
2022-10-06,,001_1week,isabelle,1,0
2022-10-06,,004_1month,python,36638,0
2022-10-06,,004_1month,java,20419,0
2022-10-06,,004_1month,c++,12139,0
2022-10-06,,004_1month,c,6795,0
2022-10-06,,004_1month,go,5449,0
2022-10-06,,004_1month,r,3755,0
2022-10-06,,004_1month,rust,3182,0
2022-10-06,,004_1month,terraform,894,0
2022-10-06,,004_1month,scala,631,0
2022-10-06,,004_1month,elixir,334,0
2022-10-06,,004_1month,assembly,320,0
2022-10-06,,004_1month,haskell,286,0
2022-10-06,,004_1month,fortran,178,0
2022-10-06,,004_1month,verilog,176,0
2022-10-06,,004_1month,ocaml,106,0
2022-10-06,,004_1month,erlang,44,0
2022-10-06,,004_1month,coq,37,0
2022-10-06,,004_1month,ada,25,0
2022-10-06,,004_1month,sml,18,0
2022-10-06,,004_1month,agda,10,0
2022-10-06,,004_1month,lean,10,0
2022-10-06,,004_1month,idris,8,0
2022-10-06,,004_1month,isabelle,5,0
2022-10-06,,004_1month,tla,5,0
2022-10-06,,013_3month,python,87786,0
2022-10-06,,013_3month,java,48381,0
2022-10-06,,013_3month,c++,27439,0
2022-10-06,,013_3month,c,15304,0
2022-10-06,,013_3month,go,10883,0
2022-10-06,,013_3month,r,8715,0
2022-10-06,,013_3month,rust,6400,0
2022-10-06,,013_3month,terraform,2061,0
2022-10-06,,013_3month,scala,1152,0
2022-10-06,,013_3month,assembly,778,0
2022-10-06,,013_3month,elixir,733,0
2022-10-06,,013_3month,haskell,692,0
2022-10-06,,013_3month,verilog,460,0
2022-10-06,,013_3month,fortran,394,0
2022-10-06,,013_3month,ocaml,255,0
2022-10-06,,013_3month,erlang,94,0
2022-10-06,,013_3month,coq,61,0
2022-10-06,,013_3month,ada,58,0
2022-10-06,,013_3month,sml,36,0
2022-10-06,,013_3month,agda,23,0
2022-10-06,,013_3month,lean,18,0
2022-10-06,,013_3month,isabelle,13,0
2022-10-06,,013_3month,idris,12,0
2022-10-06,,013_3month,tla,9,0
2022-10-06,,026_6month,python,152550,0
2022-10-06,,026_6month,java,87292,0
2022-10-06,,026_6month,c++,46014,0
2022-10-06,,026_6month,c,25714,0
2022-10-06,,026_6month,go,16701,0
2022-10-06,,026_6month,r,14739,0
2022-10-06,,026_6month,rust,9715,0
2022-10-06,,026_6month,terraform,3422,0
2022-10-06,,026_6month,scala,1692,0
2022-10-06,,026_6month,assembly,1422,0
2022-10-06,,026_6month,haskell,1127,0
2022-10-06,,026_6month,elixir,1084,0
2022-10-06,,026_6month,verilog,738,0
2022-10-06,,026_6month,fortran,636,0
2022-10-06,,026_6month,ocaml,375,0
2022-10-06,,026_6month,erlang,155,0
2022-10-06,,026_6month,ada,85,0
2022-10-06,,026_6month,coq,85,0
2022-10-06,,026_6month,sml,60,0
2022-10-06,,026_6month,agda,36,0
2022-10-06,,026_6month,lean,32,0
2022-10-06,,026_6month,idris,23,0
2022-10-06,,026_6month,isabelle,18,0
2022-10-06,,026_6month,tla,16,0
2022-10-06,,052_1year,python,198949,0
2022-10-06,,052_1year,java,160685,0
2022-10-06,,052_1year,c++,77466,0
2022-10-06,,052_1year,c,43826,0
2022-10-06,,052_1year,go,26185,0
2022-10-06,,052_1year,r,24446,0
2022-10-06,,052_1year,rust,14262,0
2022-10-06,,052_1year,terraform,5557,0
2022-10-06,,052_1year,scala,2841,0
2022-10-06,,052_1year,assembly,2508,0
2022-10-06,,052_1year,elixir,2179,0
2022-10-06,,052_1year,haskell,1875,0
2022-10-06,,052_1year,verilog,1302,0
2022-10-06,,052_1year,fortran,1015,0
2022-10-06,,052_1year,ocaml,613,0
2022-10-06,,052_1year,erlang,239,0
2022-10-06,,052_1year,ada,126,0
2022-10-06,,052_1year,coq,121,0
2022-10-06,,052_1year,sml,104,0
2022-10-06,,052_1year,agda,56,0
2022-10-06,,052_1year,lean,50,0
2022-10-06,,052_1year,isabelle,32,0
2022-10-06,,052_1year,idris,27,0
2022-10-06,,052_1year,tla,23,0
2022-10-06,,156_3year,python,492306,0
2022-10-06,,156_3year,java,433963,0
2022-10-06,,156_3year,c++,175944,0
2022-10-06,,156_3year,c,98098,0
2022-10-06,,156_3year,r,60011,0
2022-10-06,,156_3year,go,51100,0
2022-10-06,,156_3year,rust,23637,0
2022-10-06,,156_3year,terraform,10909,0
2022-10-06,,156_3year,scala,6721,0
2022-10-06,,156_3year,assembly,6033,0
2022-10-06,,156_3year,elixir,4125,0
2022-10-06,,156_3year,haskell,4124,0
2022-10-06,,156_3year,verilog,2969,0
2022-10-06,,156_3year,fortran,2039,0
2022-10-06,,156_3year,ocaml,1182,0
2022-10-06,,156_3year,erlang,572,0
2022-10-06,,156_3year,coq,307,0
2022-10-06,,156_3year,ada,264,0
2022-10-06,,156_3year,sml,240,0
2022-10-06,,156_3year,agda,111,0
2022-10-06,,156_3year,lean,94,0
2022-10-06,,156_3year,isabelle,60,0
2022-10-06,,156_3year,idris,53,0
2022-10-06,,156_3year,tla,52,0
2022-10-06,,alltime,java,1023715,0
2022-10-06,,alltime,python,860294,0
2022-10-06,,alltime,c++,310124,0
2022-10-06,,alltime,c,196381,0
2022-10-06,,alltime,r,125652,0
2022-10-06,,alltime,go,79177,0
2022-10-06,,alltime,rust,29095,0
2022-10-06,,alltime,scala,18697,0
2022-10-06,,alltime,terraform,13432,0
2022-10-06,,alltime,haskell,10625,0
2022-10-06,,alltime,assembly,10069,0
2022-10-06,,alltime,elixir,7895,0
2022-10-06,,alltime,verilog,4735,0
2022-10-06,,alltime,fortran,3548,0
2022-10-06,,alltime,ocaml,2463,0
2022-10-06,,alltime,erlang,2284,0
2022-10-06,,alltime,coq,544,0
2022-10-06,,alltime,ada,492,0
2022-10-06,,alltime,sml,465,0
2022-10-06,,alltime,agda,219,0
2022-10-06,,alltime,idris,149,0
2022-10-06,,alltime,lean,107,0
2022-10-06,,alltime,isabelle,103,0
2022-10-06,,alltime,tla,76,0
