ds,sortby,pushed,language,repo_count,repo_data_count
2022-07-21,stars,004_1month,ada,38,38
2022-07-21,stars,004_1month,coq,37,37
2022-07-21,stars,004_1month,sml,19,19
2022-07-21,stars,004_1month,lean,11,11
2022-07-21,stars,004_1month,isabelle,9,9
2022-07-21,stars,004_1month,agda,7,7
2022-07-21,stars,004_1month,tla,6,6
2022-07-21,stars,004_1month,idris,5,5
2022-07-21,stars,013_3month,coq,66,66
2022-07-21,stars,013_3month,ada,59,59
2022-07-21,stars,013_3month,sml,37,37
2022-07-21,stars,013_3month,agda,21,21
2022-07-21,stars,013_3month,lean,21,21
2022-07-21,stars,013_3month,idris,14,14
2022-07-21,stars,013_3month,isabelle,12,12
2022-07-21,stars,013_3month,tla,12,12
2022-07-21,stars,026_6month,coq,90,90
2022-07-21,stars,026_6month,ada,88,88
2022-07-21,stars,026_6month,sml,56,56
2022-07-21,stars,026_6month,lean,33,33
2022-07-21,stars,026_6month,agda,32,32
2022-07-21,stars,026_6month,isabelle,23,23
2022-07-21,stars,026_6month,idris,17,17
2022-07-21,stars,026_6month,tla,17,17
2022-07-21,stars,052_1year,ada,123,123
2022-07-21,stars,052_1year,coq,123,123
2022-07-21,stars,052_1year,sml,97,97
2022-07-21,stars,052_1year,agda,52,52
2022-07-21,stars,052_1year,lean,49,49
2022-07-21,stars,052_1year,isabelle,33,33
2022-07-21,stars,052_1year,idris,25,25
2022-07-21,stars,052_1year,tla,24,24
2022-07-21,stars,156_3year,coq,318,318
2022-07-21,stars,156_3year,ada,261,261
2022-07-21,stars,156_3year,sml,236,236
2022-07-21,stars,156_3year,agda,114,114
2022-07-21,stars,156_3year,lean,88,88
2022-07-21,stars,156_3year,isabelle,62,62
2022-07-21,stars,156_3year,tla,54,54
2022-07-21,stars,156_3year,idris,52,52
2022-07-21,stars,alltime,coq,537,537
2022-07-21,stars,alltime,ada,479,479
2022-07-21,stars,alltime,sml,455,455
2022-07-21,stars,alltime,agda,212,212
2022-07-21,stars,alltime,idris,146,146
2022-07-21,stars,alltime,isabelle,101,101
2022-07-21,stars,alltime,lean,100,100
2022-07-21,stars,alltime,tla,74,74
