ds,sortby,pushed,language,repo_count,repo_data_count
2022-07-07,stars,004_1month,ada,36,36
2022-07-07,stars,004_1month,coq,30,30
2022-07-07,stars,004_1month,sml,15,15
2022-07-07,stars,004_1month,lean,12,12
2022-07-07,stars,004_1month,agda,11,11
2022-07-07,stars,004_1month,isabelle,7,7
2022-07-07,stars,004_1month,idris,6,6
2022-07-07,stars,004_1month,tla,6,6
2022-07-07,stars,013_3month,ada,60,60
2022-07-07,stars,013_3month,coq,59,59
2022-07-07,stars,013_3month,sml,35,35
2022-07-07,stars,013_3month,lean,23,23
2022-07-07,stars,013_3month,agda,22,22
2022-07-07,stars,013_3month,idris,15,15
2022-07-07,stars,013_3month,isabelle,12,12
2022-07-07,stars,013_3month,tla,12,12
2022-07-07,stars,026_6month,ada,91,91
2022-07-07,stars,026_6month,coq,88,88
2022-07-07,stars,026_6month,sml,55,55
2022-07-07,stars,026_6month,agda,35,35
2022-07-07,stars,026_6month,lean,34,34
2022-07-07,stars,026_6month,isabelle,23,23
2022-07-07,stars,026_6month,idris,17,17
2022-07-07,stars,026_6month,tla,15,15
2022-07-07,stars,052_1year,ada,124,124
2022-07-07,stars,052_1year,coq,118,118
2022-07-07,stars,052_1year,sml,102,102
2022-07-07,stars,052_1year,agda,54,54
2022-07-07,stars,052_1year,lean,52,52
2022-07-07,stars,052_1year,isabelle,32,32
2022-07-07,stars,052_1year,idris,26,26
2022-07-07,stars,052_1year,tla,23,23
2022-07-07,stars,156_3year,coq,316,316
2022-07-07,stars,156_3year,ada,260,260
2022-07-07,stars,156_3year,sml,237,237
2022-07-07,stars,156_3year,agda,116,116
2022-07-07,stars,156_3year,lean,89,89
2022-07-07,stars,156_3year,isabelle,61,61
2022-07-07,stars,156_3year,idris,53,53
2022-07-07,stars,156_3year,tla,52,52
2022-07-07,stars,alltime,coq,533,533
2022-07-07,stars,alltime,ada,477,477
2022-07-07,stars,alltime,sml,453,453
2022-07-07,stars,alltime,agda,213,213
2022-07-07,stars,alltime,idris,146,146
2022-07-07,stars,alltime,lean,101,101
2022-07-07,stars,alltime,isabelle,100,100
2022-07-07,stars,alltime,tla,72,72
