ds,sortby,pushed,language,repo_count,repo_data_count
2022-07-28,stars,004_1month,ada,38,38
2022-07-28,stars,004_1month,coq,35,35
2022-07-28,stars,004_1month,sml,16,16
2022-07-28,stars,004_1month,lean,10,10
2022-07-28,stars,004_1month,isabelle,9,9
2022-07-28,stars,004_1month,agda,6,6
2022-07-28,stars,004_1month,tla,6,6
2022-07-28,stars,004_1month,idris,3,3
2022-07-28,stars,013_3month,coq,68,68
2022-07-28,stars,013_3month,ada,58,58
2022-07-28,stars,013_3month,sml,39,39
2022-07-28,stars,013_3month,lean,21,21
2022-07-28,stars,013_3month,agda,19,19
2022-07-28,stars,013_3month,idris,13,13
2022-07-28,stars,013_3month,isabelle,12,12
2022-07-28,stars,013_3month,tla,11,11
2022-07-28,stars,026_6month,coq,91,91
2022-07-28,stars,026_6month,ada,85,85
2022-07-28,stars,026_6month,sml,57,57
2022-07-28,stars,026_6month,lean,33,33
2022-07-28,stars,026_6month,agda,31,31
2022-07-28,stars,026_6month,isabelle,23,23
2022-07-28,stars,026_6month,idris,17,17
2022-07-28,stars,026_6month,tla,16,16
2022-07-28,stars,052_1year,coq,124,124
2022-07-28,stars,052_1year,ada,122,122
2022-07-28,stars,052_1year,sml,97,97
2022-07-28,stars,052_1year,agda,50,50
2022-07-28,stars,052_1year,lean,49,49
2022-07-28,stars,052_1year,isabelle,32,32
2022-07-28,stars,052_1year,idris,25,25
2022-07-28,stars,052_1year,tla,23,23
2022-07-28,stars,156_3year,coq,318,318
2022-07-28,stars,156_3year,ada,260,260
2022-07-28,stars,156_3year,sml,238,238
2022-07-28,stars,156_3year,agda,114,114
2022-07-28,stars,156_3year,lean,89,89
2022-07-28,stars,156_3year,isabelle,62,62
2022-07-28,stars,156_3year,tla,53,53
2022-07-28,stars,156_3year,idris,52,52
2022-07-28,stars,alltime,coq,538,538
2022-07-28,stars,alltime,ada,480,480
2022-07-28,stars,alltime,sml,457,457
2022-07-28,stars,alltime,agda,212,212
2022-07-28,stars,alltime,idris,146,146
2022-07-28,stars,alltime,isabelle,101,101
2022-07-28,stars,alltime,lean,101,101
2022-07-28,stars,alltime,tla,73,73
