ds,created,language,user_count
2022-09-15,004_1month,python,359
2022-09-15,004_1month,java,167
2022-09-15,004_1month,c++,99
2022-09-15,004_1month,c,63
2022-09-15,004_1month,go,24
2022-09-15,004_1month,r,21
2022-09-15,004_1month,rust,9
2022-09-15,004_1month,terraform,5
2022-09-15,004_1month,verilog,3
2022-09-15,004_1month,assembly,2
2022-09-15,004_1month,haskell,1
2022-09-15,004_1month,fortran,1
2022-09-15,004_1month,scala,1
2022-09-15,004_1month,ada,0
2022-09-15,004_1month,agda,0
2022-09-15,004_1month,coq,0
2022-09-15,004_1month,idris,0
2022-09-15,004_1month,isabelle,0
2022-09-15,004_1month,lean,0
2022-09-15,004_1month,sml,0
2022-09-15,004_1month,tla,0
2022-09-15,004_1month,elixir,0
2022-09-15,004_1month,erlang,0
2022-09-15,004_1month,ocaml,0
2022-09-15,013_3month,python,1604
2022-09-15,013_3month,java,768
2022-09-15,013_3month,c++,423
2022-09-15,013_3month,c,227
2022-09-15,013_3month,go,130
2022-09-15,013_3month,r,87
2022-09-15,013_3month,rust,65
2022-09-15,013_3month,terraform,27
2022-09-15,013_3month,assembly,6
2022-09-15,013_3month,haskell,5
2022-09-15,013_3month,scala,5
2022-09-15,013_3month,verilog,5
2022-09-15,013_3month,fortran,3
2022-09-15,013_3month,elixir,2
2022-09-15,013_3month,lean,1
2022-09-15,013_3month,ada,0
2022-09-15,013_3month,agda,0
2022-09-15,013_3month,coq,0
2022-09-15,013_3month,idris,0
2022-09-15,013_3month,isabelle,0
2022-09-15,013_3month,sml,0
2022-09-15,013_3month,tla,0
2022-09-15,013_3month,erlang,0
2022-09-15,013_3month,ocaml,0
2022-09-15,052_1year,python,10684
2022-09-15,052_1year,java,4925
2022-09-15,052_1year,c++,2522
2022-09-15,052_1year,c,1646
2022-09-15,052_1year,r,736
2022-09-15,052_1year,go,717
2022-09-15,052_1year,rust,331
2022-09-15,052_1year,terraform,129
2022-09-15,052_1year,assembly,68
2022-09-15,052_1year,verilog,43
2022-09-15,052_1year,scala,33
2022-09-15,052_1year,fortran,26
2022-09-15,052_1year,erlang,25
2022-09-15,052_1year,haskell,25
2022-09-15,052_1year,elixir,23
2022-09-15,052_1year,ocaml,5
2022-09-15,052_1year,coq,3
2022-09-15,052_1year,lean,3
2022-09-15,052_1year,ada,1
2022-09-15,052_1year,isabelle,1
2022-09-15,052_1year,sml,1
2022-09-15,052_1year,agda,0
2022-09-15,052_1year,idris,0
2022-09-15,052_1year,tla,0
2022-09-15,261_5year,python,76355
2022-09-15,261_5year,java,46030
2022-09-15,261_5year,c++,23079
2022-09-15,261_5year,c,13800
2022-09-15,261_5year,r,8044
2022-09-15,261_5year,go,3585
2022-09-15,261_5year,rust,1128
2022-09-15,261_5year,assembly,657
2022-09-15,261_5year,terraform,623
2022-09-15,261_5year,scala,478
2022-09-15,261_5year,fortran,336
2022-09-15,261_5year,verilog,308
2022-09-15,261_5year,haskell,208
2022-09-15,261_5year,elixir,171
2022-09-15,261_5year,ocaml,80
2022-09-15,261_5year,erlang,67
2022-09-15,261_5year,coq,31
2022-09-15,261_5year,sml,28
2022-09-15,261_5year,ada,15
2022-09-15,261_5year,lean,12
2022-09-15,261_5year,agda,6
2022-09-15,261_5year,isabelle,3
2022-09-15,261_5year,idris,2
2022-09-15,261_5year,tla,2
2022-09-15,alltime,java,3755460
2022-09-15,alltime,python,3408027
2022-09-15,alltime,c++,1221012
2022-09-15,alltime,c,861493
2022-09-15,alltime,r,307035
2022-09-15,alltime,go,268519
2022-09-15,alltime,scala,53259
2022-09-15,alltime,rust,44792
2022-09-15,alltime,terraform,42456
2022-09-15,alltime,assembly,25113
2022-09-15,alltime,haskell,16398
2022-09-15,alltime,verilog,14132
2022-09-15,alltime,fortran,13888
2022-09-15,alltime,elixir,8062
2022-09-15,alltime,erlang,7683
2022-09-15,alltime,ocaml,5149
2022-09-15,alltime,sml,3275
2022-09-15,alltime,coq,1082
2022-09-15,alltime,ada,883
2022-09-15,alltime,lean,345
2022-09-15,alltime,agda,236
2022-09-15,alltime,isabelle,149
2022-09-15,alltime,idris,103
2022-09-15,alltime,tla,71
