ds,created,language,user_count
2022-09-01,004_1month,python,356
2022-09-01,004_1month,java,149
2022-09-01,004_1month,c++,91
2022-09-01,004_1month,c,52
2022-09-01,004_1month,go,44
2022-09-01,004_1month,r,20
2022-09-01,004_1month,rust,19
2022-09-01,004_1month,terraform,3
2022-09-01,004_1month,assembly,2
2022-09-01,004_1month,scala,1
2022-09-01,004_1month,verilog,1
2022-09-01,004_1month,ada,0
2022-09-01,004_1month,agda,0
2022-09-01,004_1month,coq,0
2022-09-01,004_1month,idris,0
2022-09-01,004_1month,isabelle,0
2022-09-01,004_1month,lean,0
2022-09-01,004_1month,sml,0
2022-09-01,004_1month,tla,0
2022-09-01,004_1month,elixir,0
2022-09-01,004_1month,erlang,0
2022-09-01,004_1month,haskell,0
2022-09-01,004_1month,ocaml,0
2022-09-01,004_1month,fortran,0
2022-09-01,013_3month,python,1596
2022-09-01,013_3month,java,712
2022-09-01,013_3month,c++,397
2022-09-01,013_3month,c,206
2022-09-01,013_3month,go,145
2022-09-01,013_3month,r,90
2022-09-01,013_3month,rust,70
2022-09-01,013_3month,terraform,26
2022-09-01,013_3month,assembly,10
2022-09-01,013_3month,haskell,4
2022-09-01,013_3month,scala,4
2022-09-01,013_3month,verilog,4
2022-09-01,013_3month,elixir,2
2022-09-01,013_3month,fortran,2
2022-09-01,013_3month,lean,1
2022-09-01,013_3month,ada,0
2022-09-01,013_3month,agda,0
2022-09-01,013_3month,coq,0
2022-09-01,013_3month,idris,0
2022-09-01,013_3month,isabelle,0
2022-09-01,013_3month,sml,0
2022-09-01,013_3month,tla,0
2022-09-01,013_3month,erlang,0
2022-09-01,013_3month,ocaml,0
2022-09-01,052_1year,python,10663
2022-09-01,052_1year,java,4920
2022-09-01,052_1year,c++,2529
2022-09-01,052_1year,c,1614
2022-09-01,052_1year,r,732
2022-09-01,052_1year,go,721
2022-09-01,052_1year,rust,336
2022-09-01,052_1year,terraform,125
2022-09-01,052_1year,assembly,71
2022-09-01,052_1year,verilog,39
2022-09-01,052_1year,scala,35
2022-09-01,052_1year,erlang,26
2022-09-01,052_1year,fortran,26
2022-09-01,052_1year,haskell,25
2022-09-01,052_1year,elixir,24
2022-09-01,052_1year,ocaml,5
2022-09-01,052_1year,lean,3
2022-09-01,052_1year,coq,2
2022-09-01,052_1year,isabelle,1
2022-09-01,052_1year,sml,1
2022-09-01,052_1year,ada,0
2022-09-01,052_1year,agda,0
2022-09-01,052_1year,idris,0
2022-09-01,052_1year,tla,0
2022-09-01,261_5year,python,75889
2022-09-01,261_5year,java,46086
2022-09-01,261_5year,c++,22917
2022-09-01,261_5year,c,13756
2022-09-01,261_5year,r,8049
2022-09-01,261_5year,go,3583
2022-09-01,261_5year,rust,1117
2022-09-01,261_5year,assembly,657
2022-09-01,261_5year,terraform,614
2022-09-01,261_5year,scala,478
2022-09-01,261_5year,fortran,339
2022-09-01,261_5year,verilog,309
2022-09-01,261_5year,haskell,207
2022-09-01,261_5year,elixir,172
2022-09-01,261_5year,ocaml,83
2022-09-01,261_5year,erlang,68
2022-09-01,261_5year,coq,30
2022-09-01,261_5year,sml,28
2022-09-01,261_5year,ada,14
2022-09-01,261_5year,lean,12
2022-09-01,261_5year,agda,6
2022-09-01,261_5year,isabelle,3
2022-09-01,261_5year,idris,2
2022-09-01,261_5year,tla,2
2022-09-01,alltime,java,3735533
2022-09-01,alltime,python,3375640
2022-09-01,alltime,c++,1213400
2022-09-01,alltime,c,856584
2022-09-01,alltime,r,305646
2022-09-01,alltime,go,266452
2022-09-01,alltime,scala,53104
2022-09-01,alltime,rust,44188
2022-09-01,alltime,terraform,41733
2022-09-01,alltime,assembly,24971
2022-09-01,alltime,haskell,16352
2022-09-01,alltime,verilog,13990
2022-09-01,alltime,fortran,13798
2022-09-01,alltime,elixir,8024
2022-09-01,alltime,erlang,7665
2022-09-01,alltime,ocaml,5132
2022-09-01,alltime,sml,3268
2022-09-01,alltime,coq,1079
2022-09-01,alltime,ada,879
2022-09-01,alltime,lean,337
2022-09-01,alltime,agda,236
2022-09-01,alltime,isabelle,147
2022-09-01,alltime,idris,103
2022-09-01,alltime,tla,71
