ds,created,language,user_count
2022-09-22,004_1month,python,371
2022-09-22,004_1month,java,187
2022-09-22,004_1month,c++,107
2022-09-22,004_1month,c,74
2022-09-22,004_1month,r,28
2022-09-22,004_1month,go,15
2022-09-22,004_1month,rust,9
2022-09-22,004_1month,terraform,5
2022-09-22,004_1month,assembly,2
2022-09-22,004_1month,verilog,2
2022-09-22,004_1month,elixir,1
2022-09-22,004_1month,haskell,1
2022-09-22,004_1month,scala,1
2022-09-22,004_1month,ada,0
2022-09-22,004_1month,agda,0
2022-09-22,004_1month,coq,0
2022-09-22,004_1month,idris,0
2022-09-22,004_1month,isabelle,0
2022-09-22,004_1month,lean,0
2022-09-22,004_1month,sml,0
2022-09-22,004_1month,tla,0
2022-09-22,004_1month,erlang,0
2022-09-22,004_1month,ocaml,0
2022-09-22,004_1month,fortran,0
2022-09-22,013_3month,python,1637
2022-09-22,013_3month,java,775
2022-09-22,013_3month,c++,433
2022-09-22,013_3month,c,238
2022-09-22,013_3month,go,118
2022-09-22,013_3month,r,92
2022-09-22,013_3month,rust,62
2022-09-22,013_3month,terraform,23
2022-09-22,013_3month,assembly,7
2022-09-22,013_3month,verilog,6
2022-09-22,013_3month,haskell,5
2022-09-22,013_3month,scala,5
2022-09-22,013_3month,fortran,3
2022-09-22,013_3month,elixir,2
2022-09-22,013_3month,ada,0
2022-09-22,013_3month,agda,0
2022-09-22,013_3month,coq,0
2022-09-22,013_3month,idris,0
2022-09-22,013_3month,isabelle,0
2022-09-22,013_3month,lean,0
2022-09-22,013_3month,sml,0
2022-09-22,013_3month,tla,0
2022-09-22,013_3month,erlang,0
2022-09-22,013_3month,ocaml,0
2022-09-22,052_1year,python,10727
2022-09-22,052_1year,java,4921
2022-09-22,052_1year,c++,2537
2022-09-22,052_1year,c,1658
2022-09-22,052_1year,r,732
2022-09-22,052_1year,go,713
2022-09-22,052_1year,rust,326
2022-09-22,052_1year,terraform,130
2022-09-22,052_1year,assembly,70
2022-09-22,052_1year,verilog,42
2022-09-22,052_1year,scala,32
2022-09-22,052_1year,haskell,27
2022-09-22,052_1year,erlang,23
2022-09-22,052_1year,fortran,23
2022-09-22,052_1year,elixir,22
2022-09-22,052_1year,ocaml,5
2022-09-22,052_1year,coq,3
2022-09-22,052_1year,lean,2
2022-09-22,052_1year,ada,1
2022-09-22,052_1year,isabelle,1
2022-09-22,052_1year,sml,1
2022-09-22,052_1year,agda,0
2022-09-22,052_1year,idris,0
2022-09-22,052_1year,tla,0
2022-09-22,261_5year,python,76645
2022-09-22,261_5year,java,45966
2022-09-22,261_5year,c++,23092
2022-09-22,261_5year,c,13821
2022-09-22,261_5year,r,8037
2022-09-22,261_5year,go,3589
2022-09-22,261_5year,rust,1135
2022-09-22,261_5year,assembly,661
2022-09-22,261_5year,terraform,630
2022-09-22,261_5year,scala,473
2022-09-22,261_5year,fortran,333
2022-09-22,261_5year,verilog,308
2022-09-22,261_5year,haskell,208
2022-09-22,261_5year,elixir,172
2022-09-22,261_5year,ocaml,80
2022-09-22,261_5year,erlang,66
2022-09-22,261_5year,coq,31
2022-09-22,261_5year,sml,28
2022-09-22,261_5year,ada,15
2022-09-22,261_5year,lean,11
2022-09-22,261_5year,agda,5
2022-09-22,261_5year,isabelle,3
2022-09-22,261_5year,idris,2
2022-09-22,261_5year,tla,2
2022-09-22,alltime,java,3767048
2022-09-22,alltime,python,3425075
2022-09-22,alltime,c++,1225337
2022-09-22,alltime,c,864627
2022-09-22,alltime,r,307705
2022-09-22,alltime,go,269658
2022-09-22,alltime,scala,53358
2022-09-22,alltime,rust,45042
2022-09-22,alltime,terraform,42844
2022-09-22,alltime,assembly,25194
2022-09-22,alltime,haskell,16423
2022-09-22,alltime,verilog,14189
2022-09-22,alltime,fortran,13918
2022-09-22,alltime,elixir,8081
2022-09-22,alltime,erlang,7690
2022-09-22,alltime,ocaml,5154
2022-09-22,alltime,sml,3276
2022-09-22,alltime,coq,1083
2022-09-22,alltime,ada,884
2022-09-22,alltime,lean,350
2022-09-22,alltime,agda,236
2022-09-22,alltime,isabelle,149
2022-09-22,alltime,idris,104
2022-09-22,alltime,tla,71
