ds,language,license_key,topic,repo_count
2022-11-17,coq,lgpl-2.1,math-comp,2
2022-11-17,coq,lgpl-2.1,mathcomp,2
2022-11-17,coq,lgpl-2.1,ssreflect,2
2022-11-17,coq,mit,coq,2
2022-11-17,elixir,,elixir,11
2022-11-17,elixir,,elixir-lang,4
2022-11-17,elixir,,phoenix,4
2022-11-17,elixir,,phoenix-framework,4
2022-11-17,elixir,,ecto,3
2022-11-17,elixir,,hacktoberfest,2
2022-11-17,elixir,agpl-3.0,elixir,5
2022-11-17,elixir,agpl-3.0,phoenix,4
2022-11-17,elixir,agpl-3.0,tailwindcss,2
2022-11-17,elixir,apache-2.0,elixir,8
2022-11-17,elixir,apache-2.0,hacktoberfest,2
2022-11-17,elixir,apache-2.0,membrane,2
2022-11-17,elixir,apache-2.0,nerves,2
2022-11-17,elixir,gpl-3.0,elixir,2
2022-11-17,elixir,mit,elixir,26
2022-11-17,elixir,mit,phoenix,6
2022-11-17,elixir,mit,hacktoberfest,5
2022-11-17,elixir,mit,ecto,4
2022-11-17,elixir,mit,elixir-library,4
2022-11-17,elixir,mit,phoenix-framework,4
2022-11-17,elixir,mit,elixir-lang,3
2022-11-17,elixir,mit,liveview,3
2022-11-17,elixir,mit,phoenix-liveview,3
2022-11-17,elixir,mit,distributed-systems,2
2022-11-17,elixir,mit,framework,2
2022-11-17,elixir,mit,nested-maps,2
2022-11-17,elixir,mit,pagination,2
2022-11-17,elixir,mit,rust,2
2022-11-17,elixir,mit,webrtc,2
2022-11-17,elixir,other,elixir,3
2022-11-17,erlang,apache-2.0,erlang,5
2022-11-17,erlang,apache-2.0,elixir,3
2022-11-17,erlang,apache-2.0,distributed-systems,2
2022-11-17,erlang,other,erlang,5
2022-11-17,erlang,other,messaging,3
2022-11-17,erlang,other,broker,2
2022-11-17,erlang,other,chat,2
2022-11-17,erlang,other,iot,2
2022-11-17,erlang,other,jabber,2
2022-11-17,erlang,other,mqtt,2
2022-11-17,erlang,other,pubsub,2
2022-11-17,erlang,other,xmpp,2
2022-11-17,go,,golang,6
2022-11-17,go,,kubernetes,4
2022-11-17,go,,go,3
2022-11-17,go,,docker,2
2022-11-17,go,,hacktoberfest,2
2022-11-17,go,agpl-3.0,golang,9
2022-11-17,go,agpl-3.0,go,8
2022-11-17,go,agpl-3.0,hacktoberfest,5
2022-11-17,go,agpl-3.0,security,3
2022-11-17,go,agpl-3.0,aws,2
2022-11-17,go,agpl-3.0,blockchain,2
2022-11-17,go,agpl-3.0,cloud,2
2022-11-17,go,agpl-3.0,google-cloud-storage,2
2022-11-17,go,agpl-3.0,graphql,2
2022-11-17,go,agpl-3.0,kubernetes,2
2022-11-17,go,agpl-3.0,linux,2
2022-11-17,go,agpl-3.0,proxy,2
2022-11-17,go,agpl-3.0,react,2
2022-11-17,go,agpl-3.0,s3,2
2022-11-17,go,agpl-3.0,shadowsocks,2
2022-11-17,go,agpl-3.0,storage,2
2022-11-17,go,agpl-3.0,terraform,2
2022-11-17,go,agpl-3.0,v2ray,2
2022-11-17,go,agpl-3.0,webdav,2
2022-11-17,go,apache-2.0,kubernetes,128
2022-11-17,go,apache-2.0,golang,107
2022-11-17,go,apache-2.0,go,79
2022-11-17,go,apache-2.0,hacktoberfest,63
2022-11-17,go,apache-2.0,docker,36
2022-11-17,go,apache-2.0,containers,32
2022-11-17,go,apache-2.0,k8s,28
2022-11-17,go,apache-2.0,cloud-native,25
2022-11-17,go,apache-2.0,security,25
