ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-11-10,stars,001_1week,ada,14,12.0,14.0,14.0,9.0,13.0,3.0,62.0,195326.0,526134.0,37581.0,62630.073583518344,662.0,2431.5,5718.5,25809.0,128871.40000000002,196.0,2854.0,1585.357142857143,895.9556657251825,293.7,955.0,1720.5,2221.25,2590.9,1.0,6.0,2.7857142857142856,1.5281246137553162,1.3,2.0,2.5,3.0,5.100000000000003,0.0,282.0,1060.0,75.71428571428571,93.04128824710736,0.30000000000000004,10.25,26.5,146.25,194.70000000000002,0.0,132.0,286.0,20.428571428571427,36.35024978374508,0.30000000000000004,2.0,4.0,23.5,48.400000000000006,0.0,212.0,525.0,37.5,75.10684696842532,0.0,0.25,1.0,19.0,162.80000000000018,0.0,11.0,3.857142857142857,4.016449692435862,0.0,0.0,4.0,6.0,9.100000000000003
2022-11-10,stars,001_1week,agda,4,3.0,4.0,4.0,4.0,4.0,0.0,10.0,10037.0,11728.0,2932.0,4785.566284847246,53.800000000000004,119.5,840.5,3653.0,7483.4000000000015,13.0,1739.0,559.0,807.3776481094003,28.0,50.5,242.0,750.5,1343.6000000000004,0.0,6.0,3.0,2.943920288775949,0.30000000000000004,0.75,3.0,5.25,5.7,0.0,129.0,140.0,35.0,62.78534860936905,0.6000000000000001,1.5,5.5,39.0,93.00000000000003,0.0,19.0,19.0,4.75,9.5,0.0,0.0,0.0,4.75,13.300000000000004,0.0,5.0,5.0,1.25,2.5,0.0,0.0,0.0,1.25,3.500000000000001,0.0,11.0,2.75,5.5,0.0,0.0,0.0,2.75,7.700000000000002
2022-11-10,stars,001_1week,coq,9,5.0,9.0,9.0,9.0,9.0,1.0,24.0,16720.0,42249.0,4694.333333333333,5270.15633069836,348.8,934.0,3237.0,7061.0,9158.400000000001,48.0,3051.0,1152.888888888889,983.1498416371287,51.2,751.0,797.0,1626.0,2347.8,0.0,6.0,2.2222222222222223,2.048034287907418,0.8,1.0,1.0,3.0,5.2,0.0,669.0,952.0,105.77777777777777,220.71462218087058,0.0,1.0,12.0,37.0,295.4000000000001,0.0,57.0,124.0,13.777777777777779,21.539369638976076,0.0,0.0,5.0,9.0,47.400000000000006,0.0,46.0,70.0,7.777777777777778,14.66950730067116,0.0,0.0,4.0,7.0,14.800000000000008,0.0,13.0,3.2222222222222223,4.630814663149934,0.0,0.0,0.0,4.0,9.0
2022-11-10,stars,001_1week,elixir,128,86.0,127.0,127.0,104.0,106.0,10.0,2.0,407311.0,1979734.0,15466.671875,57784.328889810735,23.0,149.5,495.5,4542.5,27691.399999999987,0.0,4323.0,915.578125,961.911536926368,6.0,71.75,602.0,1474.5,2216.999999999999,0.0,6.0,2.484375,1.852788385960363,0.7000000000000011,1.0,2.0,4.0,6.0,0.0,20971.0,66016.0,515.75,2252.179448382507,0.0,0.0,8.5,192.0,818.5999999999995,0.0,2966.0,9327.0,72.8671875,311.3582985821392,0.0,0.0,1.0,21.0,126.09999999999998,0.0,355.0,1521.0,11.8828125,40.66254851666431,0.0,0.0,1.0,6.5,23.599999999999994,0.0,20.0,2.9453125,4.256183262568346,0.0,0.0,0.0,5.0,8.0
2022-11-10,stars,001_1week,erlang,21,17.0,21.0,21.0,14.0,13.0,2.0,5.0,57277.0,248459.0,11831.380952380952,18411.68389495157,8.0,24.0,3966.0,8171.0,44687.0,1.0,4658.0,1882.5714285714287,1559.1945860420556,4.0,605.0,1736.0,2961.0,4080.0,0.0,6.0,2.2857142857142856,1.7928429140015905,0.0,1.0,2.0,3.0,5.0,0.0,10644.0,21709.0,1033.7619047619048,2505.0426125070585,0.0,0.0,61.0,650.0,1523.0,0.0,1884.0,5339.0,254.23809523809524,506.1271485271171,0.0,0.0,27.0,226.0,487.0,0.0,206.0,982.0,46.76190476190476,72.92729582392641,0.0,0.0,7.0,35.0,164.0,0.0,20.0,4.142857142857143,6.513721780101713,0.0,0.0,0.0,7.0,15.0
2022-11-10,stars,001_1week,go,1000,972.0,971.0,984.0,611.0,724.0,168.0,18.0,2290363.0,39851681.0,39851.681,124609.6323793589,345.8,1446.0,6910.5,30517.75,92909.1,4.0,4405.0,1262.325,845.7460835338298,267.9,602.0,1094.0,1800.75,2485.9000000000005,0.0,6.0,1.699,1.5655190352882495,0.0,1.0,1.0,2.0,4.0,20.0,93592.0,2047478.0,2047.478,6039.936674382158,31.0,66.0,258.0,1394.0,5270.0,0.0,34335.0,306168.0,306.168,1336.5007377468962,6.0,15.0,51.0,195.0,587.3000000000001,0.0,3348.0,76984.0,76.984,205.19040144423175,1.0,5.0,19.0,64.0,178.70000000000016,0.0,20.0,6.483,5.254076162020903,0.0,2.0,6.0,10.0,14.0
2022-11-10,stars,001_1week,haskell,114,82.0,112.0,114.0,97.0,105.0,22.0,4.0,413020.0,2411650.0,21154.824561403508,54625.04870482357,23.3,126.5,1026.5,10550.0,61700.300000000025,1.0,4555.0,1249.280701754386,1236.5778034042464,24.3,182.75,988.5,1875.0,3208.800000000001,0.0,6.0,2.280701754385965,1.7371972744738495,0.3000000000000007,1.0,2.0,3.75,5.0,0.0,3727.0,28856.0,253.12280701754386,609.2214404845203,0.0,0.0,9.0,173.25,741.5000000000002,0.0,685.0,4843.0,42.48245614035088,108.07185682758383,0.0,0.0,2.0,23.0,126.70000000000003,0.0,1430.0,4139.0,36.30701754385965,142.70925497227944,0.0,0.0,1.0,19.5,87.60000000000002,0.0,16.0,1.912280701754386,3.07591673796875,0.0,0.0,0.0,3.0,6.0
2022-11-10,stars,001_1week,idris,3,2.0,3.0,3.0,3.0,3.0,0.0,6.0,228.0,345.0,115.0,111.05404089901457,27.0,58.5,111.0,169.5,204.6,9.0,746.0,255.33333333333334,424.9309747868862,9.4,10.0,11.0,378.5,599.0,1.0,5.0,3.3333333333333335,2.0816659994661326,1.6,2.5,4.0,4.5,4.8,0.0,70.0,70.0,23.333333333333332,40.414518843273804,0.0,0.0,0.0,35.0,56.0,0.0,14.0,14.0,4.666666666666667,8.082903768654761,0.0,0.0,0.0,7.0,11.200000000000001,0.0,5.0,5.0,1.6666666666666667,2.8867513459481287,0.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,stars,001_1week,isabelle,3,2.0,3.0,3.0,2.0,2.0,1.0,134.0,242017.0,314603.0,104867.66666666667,124156.86854271629,14597.6,36293.0,72452.0,157234.5,208104.0,436.0,3038.0,1481.3333333333333,1374.29885153606,542.8,703.0,970.0,2004.0,2624.4,0.0,5.0,2.6666666666666665,2.516611478423583,0.6000000000000001,1.5,3.0,4.0,4.6,0.0,431.0,442.0,147.33333333333334,245.7241000254825,2.2,5.5,11.0,221.0,347.0,0.0,90.0,91.0,30.333333333333332,51.675268101223566,0.2,0.5,1.0,45.5,72.2,0.0,22.0,22.0,7.333333333333333,12.701705922171767,0.0,0.0,0.0,11.0,17.6,0.0,5.0,2.6666666666666665,2.516611478423583,0.6000000000000001,1.5,3.0,4.0,4.6
2022-11-10,stars,001_1week,lean,3,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1040904.0,1041298.0,347099.3333333333,600852.4979163633,80.60000000000001,197.0,391.0,520647.5,832801.4,3.0,2046.0,1239.6666666666667,1087.3602592210796,336.40000000000003,836.5,1670.0,1858.0,1970.8,0.0,4.0,2.3333333333333335,2.0816659994661326,0.6000000000000001,1.5,3.0,3.5,3.8,0.0,1891.0,1911.0,637.0,1086.041896061105,4.0,10.0,20.0,955.5,1516.8000000000002,0.0,177.0,178.0,59.333333333333336,101.90354916946383,0.2,0.5,1.0,89.0,141.8,0.0,153.0,153.0,51.0,88.33459118601274,0.0,0.0,0.0,76.5,122.4,0.0,2.0,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,1.0,1.6
