ds,sortby,pushed,language,repo_count,repo_data_count
2022-11-10,stars,001_1week,go,2423,1000
2022-11-10,stars,001_1week,rust,1463,1000
2022-11-10,stars,001_1week,elixir,128,128
2022-11-10,stars,001_1week,haskell,114,114
2022-11-10,stars,001_1week,ocaml,51,51
2022-11-10,stars,001_1week,erlang,21,21
2022-11-10,stars,001_1week,ada,14,14
2022-11-10,stars,001_1week,coq,9,9
2022-11-10,stars,001_1week,sml,7,7
2022-11-10,stars,001_1week,agda,4,4
2022-11-10,stars,001_1week,idris,3,3
2022-11-10,stars,001_1week,isabelle,3,3
2022-11-10,stars,001_1week,lean,3,3
2022-11-10,stars,001_1week,tla,0,0
