ds,sortby,pushed,language,repo_count,repo_data_count
2022-11-03,stars,001_1week,go,2340,1000
2022-11-03,stars,001_1week,rust,1414,1000
2022-11-03,stars,001_1week,elixir,141,141
2022-11-03,stars,001_1week,haskell,98,98
2022-11-03,stars,001_1week,ocaml,59,59
2022-11-03,stars,001_1week,erlang,14,14
2022-11-03,stars,001_1week,ada,13,13
2022-11-03,stars,001_1week,coq,12,12
2022-11-03,stars,001_1week,lean,6,6
2022-11-03,stars,001_1week,sml,5,5
2022-11-03,stars,001_1week,agda,3,3
2022-11-03,stars,001_1week,idris,3,3
2022-11-03,stars,001_1week,isabelle,2,2
2022-11-03,stars,001_1week,tla,1,1
