ds,sortby,pushed,language,repo_count,repo_data_count
2022-11-17,stars,001_1week,go,2400,1000
2022-11-17,stars,001_1week,rust,1443,1000
2022-11-17,stars,001_1week,elixir,136,136
2022-11-17,stars,001_1week,haskell,97,97
2022-11-17,stars,001_1week,ocaml,45,45
2022-11-17,stars,001_1week,erlang,18,18
2022-11-17,stars,001_1week,ada,11,11
2022-11-17,stars,001_1week,coq,10,10
2022-11-17,stars,001_1week,isabelle,6,6
2022-11-17,stars,001_1week,lean,5,5
2022-11-17,stars,001_1week,sml,5,5
2022-11-17,stars,001_1week,agda,3,3
2022-11-17,stars,001_1week,idris,3,3
2022-11-17,stars,001_1week,tla,0,0
