ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-29,,001_1week,python,13004,0
2022-09-29,,001_1week,java,6982,0
2022-09-29,,001_1week,c++,4610,0
2022-09-29,,001_1week,c,2458,0
2022-09-29,,001_1week,go,2320,0
2022-09-29,,001_1week,rust,1325,0
2022-09-29,,001_1week,r,1240,0
2022-09-29,,001_1week,scala,310,0
2022-09-29,,001_1week,terraform,294,0
2022-09-29,,001_1week,elixir,125,0
2022-09-29,,001_1week,assembly,111,0
2022-09-29,,001_1week,haskell,101,0
2022-09-29,,001_1week,fortran,63,0
2022-09-29,,001_1week,ocaml,48,0
2022-09-29,,001_1week,verilog,47,0
2022-09-29,,001_1week,erlang,26,0
2022-09-29,,001_1week,ada,16,0
2022-09-29,,001_1week,coq,15,0
2022-09-29,,001_1week,sml,9,0
2022-09-29,,001_1week,lean,4,0
2022-09-29,,001_1week,agda,3,0
2022-09-29,,001_1week,idris,2,0
2022-09-29,,001_1week,isabelle,1,0
2022-09-29,,001_1week,tla,0,0
2022-09-29,,004_1month,python,36190,0
2022-09-29,,004_1month,java,20131,0
2022-09-29,,004_1month,c++,11915,0
2022-09-29,,004_1month,c,6659,0
2022-09-29,,004_1month,go,5424,0
2022-09-29,,004_1month,r,3679,0
2022-09-29,,004_1month,rust,3125,0
2022-09-29,,004_1month,terraform,848,0
2022-09-29,,004_1month,scala,643,0
2022-09-29,,004_1month,elixir,349,0
2022-09-29,,004_1month,haskell,289,0
2022-09-29,,004_1month,assembly,286,0
2022-09-29,,004_1month,fortran,178,0
2022-09-29,,004_1month,verilog,160,0
2022-09-29,,004_1month,ocaml,122,0
2022-09-29,,004_1month,erlang,47,0
2022-09-29,,004_1month,coq,36,0
2022-09-29,,004_1month,ada,27,0
2022-09-29,,004_1month,sml,16,0
2022-09-29,,004_1month,agda,9,0
2022-09-29,,004_1month,lean,9,0
2022-09-29,,004_1month,idris,8,0
2022-09-29,,004_1month,isabelle,6,0
2022-09-29,,004_1month,tla,3,0
2022-09-29,,013_3month,python,87752,0
2022-09-29,,013_3month,java,47970,0
2022-09-29,,013_3month,c++,27253,0
2022-09-29,,013_3month,c,15217,0
2022-09-29,,013_3month,go,10863,0
2022-09-29,,013_3month,r,8641,0
2022-09-29,,013_3month,rust,6366,0
2022-09-29,,013_3month,terraform,2062,0
2022-09-29,,013_3month,scala,1148,0
2022-09-29,,013_3month,assembly,762,0
2022-09-29,,013_3month,elixir,734,0
2022-09-29,,013_3month,haskell,702,0
2022-09-29,,013_3month,verilog,439,0
2022-09-29,,013_3month,fortran,403,0
2022-09-29,,013_3month,ocaml,263,0
2022-09-29,,013_3month,erlang,96,0
2022-09-29,,013_3month,ada,61,0
2022-09-29,,013_3month,coq,61,0
2022-09-29,,013_3month,sml,34,0
2022-09-29,,013_3month,agda,21,0
2022-09-29,,013_3month,lean,19,0
2022-09-29,,013_3month,isabelle,13,0
2022-09-29,,013_3month,idris,10,0
2022-09-29,,013_3month,tla,10,0
2022-09-29,,026_6month,python,152093,0
