ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-01,,001_1week,python,12131,0
2022-09-01,,001_1week,java,6536,0
2022-09-01,,001_1week,c++,4471,0
2022-09-01,,001_1week,c,2294,0
2022-09-01,,001_1week,go,2277,0
2022-09-01,,001_1week,rust,1290,0
2022-09-01,,001_1week,r,1231,0
2022-09-01,,001_1week,terraform,283,0
2022-09-01,,001_1week,scala,249,0
2022-09-01,,001_1week,elixir,123,0
2022-09-01,,001_1week,haskell,117,0
2022-09-01,,001_1week,assembly,114,0
2022-09-01,,001_1week,verilog,57,0
2022-09-01,,001_1week,fortran,55,0
2022-09-01,,001_1week,ocaml,47,0
2022-09-01,,001_1week,erlang,18,0
2022-09-01,,001_1week,coq,15,0
2022-09-01,,001_1week,ada,11,0
2022-09-01,,001_1week,sml,7,0
2022-09-01,,001_1week,idris,4,0
2022-09-01,,001_1week,lean,4,0
2022-09-01,,001_1week,agda,3,0
2022-09-01,,001_1week,tla,3,0
2022-09-01,,001_1week,isabelle,1,0
2022-09-01,,004_1month,python,35520,0
2022-09-01,,004_1month,java,18725,0
2022-09-01,,004_1month,c++,11729,0
2022-09-01,,004_1month,c,6343,0
2022-09-01,,004_1month,go,5317,0
2022-09-01,,004_1month,r,3731,0
2022-09-01,,004_1month,rust,3067,0
2022-09-01,,004_1month,terraform,857,0
2022-09-01,,004_1month,scala,602,0
2022-09-01,,004_1month,elixir,351,0
2022-09-01,,004_1month,haskell,328,0
2022-09-01,,004_1month,assembly,315,0
2022-09-01,,004_1month,verilog,192,0
2022-09-01,,004_1month,fortran,173,0
2022-09-01,,004_1month,ocaml,110,0
2022-09-01,,004_1month,erlang,41,0
2022-09-01,,004_1month,coq,27,0
2022-09-01,,004_1month,ada,24,0
2022-09-01,,004_1month,sml,16,0
2022-09-01,,004_1month,agda,12,0
2022-09-01,,004_1month,lean,10,0
2022-09-01,,004_1month,isabelle,7,0
2022-09-01,,004_1month,idris,5,0
2022-09-01,,004_1month,tla,4,0
2022-09-01,,013_3month,python,88745,0
2022-09-01,,013_3month,java,48160,0
2022-09-01,,013_3month,c++,27247,0
2022-09-01,,013_3month,c,14895,0
2022-09-01,,013_3month,go,10802,0
2022-09-01,,013_3month,r,8576,0
2022-09-01,,013_3month,rust,6503,0
2022-09-01,,013_3month,terraform,2063,0
2022-09-01,,013_3month,scala,1143,0
2022-09-01,,013_3month,assembly,832,0
2022-09-01,,013_3month,haskell,707,0
2022-09-01,,013_3month,elixir,703,0
2022-09-01,,013_3month,verilog,441,0
2022-09-01,,013_3month,fortran,407,0
2022-09-01,,013_3month,ocaml,260,0
2022-09-01,,013_3month,erlang,102,0
2022-09-01,,013_3month,ada,65,0
2022-09-01,,013_3month,coq,60,0
2022-09-01,,013_3month,sml,38,0
2022-09-01,,013_3month,agda,22,0
2022-09-01,,013_3month,lean,19,0
2022-09-01,,013_3month,idris,11,0
2022-09-01,,013_3month,isabelle,11,0
2022-09-01,,013_3month,tla,11,0
2022-09-01,,026_6month,python,148808,0
2022-09-01,,026_6month,java,85651,0
2022-09-01,,026_6month,c++,45346,0
2022-09-01,,026_6month,c,25204,0
2022-09-01,,026_6month,go,16591,0
2022-09-01,,026_6month,r,14776,0
2022-09-01,,026_6month,rust,9409,0
2022-09-01,,026_6month,terraform,3475,0
2022-09-01,,026_6month,scala,1689,0
2022-09-01,,026_6month,assembly,1458,0
2022-09-01,,026_6month,haskell,1154,0
2022-09-01,,026_6month,elixir,1079,0
2022-09-01,,026_6month,verilog,706,0
2022-09-01,,026_6month,fortran,647,0
2022-09-01,,026_6month,ocaml,377,0
2022-09-01,,026_6month,erlang,150,0
2022-09-01,,026_6month,ada,88,0
2022-09-01,,026_6month,coq,81,0
2022-09-01,,026_6month,sml,55,0
