ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-08,stars,004_1month,ada,28,28
2022-09-08,stars,004_1month,coq,24,24
2022-09-08,stars,004_1month,sml,19,19
2022-09-08,stars,004_1month,agda,15,15
2022-09-08,stars,004_1month,lean,9,9
2022-09-08,stars,004_1month,isabelle,7,7
2022-09-08,stars,004_1month,idris,6,6
2022-09-08,stars,004_1month,tla,4,4
2022-09-08,stars,013_3month,ada,64,64
2022-09-08,stars,013_3month,coq,57,57
2022-09-08,stars,013_3month,sml,36,36
2022-09-08,stars,013_3month,agda,22,22
2022-09-08,stars,013_3month,lean,18,18
2022-09-08,stars,013_3month,isabelle,13,13
2022-09-08,stars,013_3month,idris,11,11
2022-09-08,stars,013_3month,tla,10,10
2022-09-08,stars,026_6month,ada,88,88
2022-09-08,stars,026_6month,coq,81,81
2022-09-08,stars,026_6month,sml,56,56
2022-09-08,stars,026_6month,agda,35,35
2022-09-08,stars,026_6month,lean,29,29
2022-09-08,stars,026_6month,isabelle,21,21
2022-09-08,stars,026_6month,idris,20,20
2022-09-08,stars,026_6month,tla,15,15
2022-09-08,stars,052_1year,ada,127,127
2022-09-08,stars,052_1year,coq,121,121
2022-09-08,stars,052_1year,sml,98,98
2022-09-08,stars,052_1year,agda,54,54
2022-09-08,stars,052_1year,lean,47,47
2022-09-08,stars,052_1year,isabelle,34,34
2022-09-08,stars,052_1year,idris,25,25
2022-09-08,stars,052_1year,tla,22,22
2022-09-08,stars,156_3year,coq,308,308
2022-09-08,stars,156_3year,ada,267,267
2022-09-08,stars,156_3year,sml,241,241
2022-09-08,stars,156_3year,agda,112,112
2022-09-08,stars,156_3year,lean,91,91
2022-09-08,stars,156_3year,isabelle,62,62
2022-09-08,stars,156_3year,tla,52,52
2022-09-08,stars,156_3year,idris,50,50
2022-09-08,stars,alltime,coq,541,541
2022-09-08,stars,alltime,ada,491,491
2022-09-08,stars,alltime,sml,462,462
2022-09-08,stars,alltime,agda,216,216
2022-09-08,stars,alltime,idris,146,146
2022-09-08,stars,alltime,isabelle,104,104
2022-09-08,stars,alltime,lean,103,103
2022-09-08,stars,alltime,tla,74,74
