ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-01,stars,004_1month,coq,27,27
2022-09-01,stars,004_1month,ada,24,24
2022-09-01,stars,004_1month,sml,16,16
2022-09-01,stars,004_1month,agda,12,12
2022-09-01,stars,004_1month,lean,10,10
2022-09-01,stars,004_1month,isabelle,7,7
2022-09-01,stars,004_1month,idris,5,5
2022-09-01,stars,004_1month,tla,4,4
2022-09-01,stars,013_3month,ada,65,65
2022-09-01,stars,013_3month,coq,60,60
2022-09-01,stars,013_3month,sml,38,38
2022-09-01,stars,013_3month,agda,22,22
2022-09-01,stars,013_3month,lean,19,19
2022-09-01,stars,013_3month,idris,11,11
2022-09-01,stars,013_3month,isabelle,11,11
2022-09-01,stars,013_3month,tla,11,11
2022-09-01,stars,026_6month,ada,88,88
2022-09-01,stars,026_6month,coq,81,81
2022-09-01,stars,026_6month,sml,55,55
2022-09-01,stars,026_6month,agda,35,35
2022-09-01,stars,026_6month,lean,33,33
2022-09-01,stars,026_6month,idris,19,19
2022-09-01,stars,026_6month,isabelle,19,19
2022-09-01,stars,026_6month,tla,15,15
2022-09-01,stars,052_1year,ada,127,127
2022-09-01,stars,052_1year,coq,120,120
2022-09-01,stars,052_1year,sml,98,98
2022-09-01,stars,052_1year,agda,53,53
2022-09-01,stars,052_1year,lean,49,49
2022-09-01,stars,052_1year,isabelle,32,32
2022-09-01,stars,052_1year,idris,25,25
2022-09-01,stars,052_1year,tla,22,22
2022-09-01,stars,156_3year,coq,310,310
2022-09-01,stars,156_3year,ada,266,266
2022-09-01,stars,156_3year,sml,239,239
2022-09-01,stars,156_3year,agda,113,113
2022-09-01,stars,156_3year,lean,92,92
2022-09-01,stars,156_3year,isabelle,60,60
2022-09-01,stars,156_3year,tla,52,52
2022-09-01,stars,156_3year,idris,51,51
2022-09-01,stars,alltime,coq,540,540
2022-09-01,stars,alltime,ada,490,490
2022-09-01,stars,alltime,sml,460,460
2022-09-01,stars,alltime,agda,215,215
2022-09-01,stars,alltime,idris,146,146
2022-09-01,stars,alltime,lean,104,104
2022-09-01,stars,alltime,isabelle,102,102
2022-09-01,stars,alltime,tla,74,74
