ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-09-15,stars,004_1month,ada,30,20.0,29.0,30.0,22.0,29.0,5.0,7.0,134084.0,449589.0,14986.3,31408.5838664067,13.700000000000001,479.25,4537.0,11671.75,28881.300000000032,4.0,4199.0,1168.1,1219.2658432645949,15.0,112.0,952.5,1886.5,2639.6000000000013,1.0,27.0,8.9,7.992884766875583,1.0,3.0,6.5,14.25,22.200000000000003,0.0,267.0,1123.0,37.43333333333333,69.55359299741872,0.0,0.0,3.0,36.75,159.40000000000003,0.0,128.0,295.0,9.833333333333334,25.57218765786759,0.0,0.0,0.5,5.0,29.800000000000026,0.0,204.0,502.0,16.733333333333334,49.474433197661654,0.0,0.0,0.0,3.75,20.70000000000004,0.0,13.0,2.1333333333333333,3.7759066810989665,0.0,0.0,0.0,3.75,6.500000000000007
2022-09-15,stars,004_1month,agda,13,6.0,12.0,13.0,11.0,12.0,0.0,6.0,10831.0,12601.0,969.3076923076923,2967.7695717102483,13.800000000000004,72.0,108.0,237.0,565.4000000000003,23.0,1683.0,449.15384615384613,506.8978934252679,35.000000000000014,85.0,158.0,814.0,977.2,1.0,26.0,16.46153846153846,8.29272155382241,4.6000000000000005,11.0,20.0,23.0,24.6,0.0,112.0,132.0,10.153846153846153,30.705173705870685,0.0,0.0,1.0,2.0,7.600000000000001,0.0,18.0,18.0,1.3846153846153846,4.9923017660270625,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.46153846153846156,1.6641005886756874,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.3846153846153846,3.548202867613912,0.0,0.0,0.0,4.0,6.0
2022-09-15,stars,004_1month,coq,27,17.0,26.0,27.0,26.0,26.0,3.0,10.0,113413.0,267558.0,9909.555555555555,23357.27930239857,18.6,116.0,1683.0,7127.5,20443.200000000004,11.0,3676.0,812.4444444444445,988.4089130957791,25.2,66.5,393.0,1283.5,2025.6000000000006,0.0,27.0,7.851851851851852,8.108417770837832,1.0,2.0,6.0,12.0,20.800000000000004,0.0,664.0,1203.0,44.55555555555556,131.3124088498445,0.0,0.0,1.0,17.5,81.80000000000011,0.0,57.0,193.0,7.148148148148148,15.086172231304817,0.0,0.0,0.0,6.5,24.800000000000058,0.0,46.0,114.0,4.222222222222222,9.508430806934255,0.0,0.0,0.0,5.0,10.400000000000002,0.0,13.0,2.2962962962962963,3.51715373140987,0.0,0.0,0.0,4.0,7.400000000000002
2022-09-15,stars,004_1month,idris,7,4.0,6.0,7.0,6.0,6.0,0.0,12.0,2317.0,2919.0,417.0,840.623578065712,20.400000000000002,62.0,98.0,184.0,1049.8000000000006,1.0,1365.0,430.2857142857143,493.65903019719804,13.000000000000002,74.5,208.0,644.5,960.0000000000002,1.0,10.0,4.571428571428571,3.4086724129853865,1.0,2.0,4.0,6.5,8.8,0.0,73.0,171.0,24.428571428571427,33.210726895874785,0.0,0.0,1.0,48.5,70.0,0.0,13.0,24.0,3.4285714285714284,5.883795341363228,0.0,0.0,0.0,5.5,11.8,0.0,4.0,5.0,0.7142857142857143,1.4960264830861913,0.0,0.0,0.0,0.5,2.200000000000001,0.0,2.0,0.5714285714285714,0.9759000729485332,0.0,0.0,0.0,1.0,2.0
2022-09-15,stars,004_1month,isabelle,6,2.0,6.0,6.0,5.0,5.0,0.0,94.0,70016.0,75524.0,12587.333333333334,28194.581235880538,107.0,123.75,254.5,3682.25,37400.5,9.0,2982.0,929.3333333333334,1040.0320507881797,288.5,575.25,617.0,746.5,1882.5,0.0,13.0,7.166666666666667,4.622409184253019,2.0,4.75,8.0,9.75,11.5,0.0,414.0,418.0,69.66666666666667,168.68985347870412,0.0,0.25,1.0,1.75,208.0,0.0,89.0,93.0,15.5,36.0152745373404,0.0,0.25,1.0,1.75,45.5,0.0,24.0,25.0,4.166666666666667,9.724539406402068,0.0,0.0,0.0,0.75,12.5,0.0,5.0,0.8333333333333334,2.0412414523193148,0.0,0.0,0.0,0.0,2.5
2022-09-15,stars,004_1month,lean,8,4.0,8.0,8.0,8.0,8.0,2.0,7.0,892224.0,959717.0,119964.625,312871.8108764754,78.4,211.0,385.0,17027.5,313508.7999999998,22.0,1990.0,714.875,702.8656521697443,173.20000000000002,310.75,427.5,902.25,1726.8,0.0,20.0,9.125,8.475805903528332,0.0,1.5,8.5,16.5,18.6,0.0,1794.0,1911.0,238.875,628.5905861528631,0.7000000000000001,1.75,20.0,30.0,573.8999999999996,0.0,167.0,196.0,24.5,57.77295462164183,0.0,0.75,3.0,10.0,59.199999999999974,0.0,134.0,152.0,19.0,46.89197311755119,0.0,0.0,0.0,4.5,52.79999999999998,0.0,3.0,0.75,1.164964745021435,0.0,0.0,0.0,1.25,2.3
2022-09-15,stars,004_1month,sml,18,9.0,18.0,18.0,17.0,17.0,1.0,4.0,231393.0,649346.0,36074.77777777778,70715.00872188271,11.3,35.5,309.5,34004.25,112193.50000000009,12.0,4833.0,1440.388888888889,1570.4781639356509,14.7,64.75,1002.0,2165.0,3671.7000000000003,1.0,27.0,12.11111111111111,9.138727475380861,2.0,4.5,10.0,18.25,25.6,0.0,1464.0,1906.0,105.88888888888889,343.0876905379918,0.0,1.0,11.0,25.75,110.90000000000012,0.0,424.0,529.0,29.38888888888889,99.37518857629989,0.0,0.0,1.0,7.0,31.600000000000023,0.0,189.0,286.0,15.88888888888889,46.446539653149976,0.0,0.0,0.0,0.0,30.700000000000042,0.0,13.0,2.388888888888889,4.188764929425728,0.0,0.0,0.0,2.75,9.600000000000001
2022-09-15,stars,004_1month,tla,5,4.0,5.0,5.0,3.0,3.0,0.0,25.0,47768.0,56025.0,11205.0,20543.2831236879,33.8,47.0,3552.0,4633.0,30514.000000000004,1.0,2060.0,848.2,867.3065778604472,9.8,23.0,945.0,1212.0,1720.8000000000002,1.0,20.0,11.8,7.9498427657407165,3.0,6.0,16.0,16.0,18.4,0.0,198.0,223.0,44.6,85.97267007601893,0.4,1.0,9.0,15.0,124.80000000000001,0.0,29.0,35.0,7.0,12.569805089976535,0.0,0.0,0.0,6.0,19.800000000000004,0.0,15.0,20.0,4.0,6.363961030678928,0.0,0.0,1.0,4.0,10.600000000000001,0.0,3.0,1.8,1.6431676725154984,0.0,0.0,3.0,3.0,3.0
2022-09-15,stars,013_3month,ada,65,46.0,64.0,65.0,48.0,60.0,5.0,2.0,134084.0,558151.0,8586.938461538462,22332.518021567877,14.8,189.0,1212.0,6773.0,17051.200000000008,4.0,4199.0,950.0923076923077,1097.3963749922602,46.8,83.0,367.0,1648.0,2532.2,1.0,90.0,34.707692307692305,28.116233676540784,2.4000000000000004,7.0,30.0,59.0,73.6,0.0,267.0,1607.0,24.723076923076924,56.68319517621263,0.0,0.0,1.0,17.0,70.40000000000003,0.0,128.0,351.0,5.4,17.894482389831797,0.0,0.0,0.0,2.0,10.600000000000001,0.0,204.0,550.0,8.461538461538462,34.4075195828783,0.0,0.0,0.0,1.0,10.600000000000009,0.0,18.0,2.5538461538461537,3.921219394328955,0.0,0.0,0.0,5.0,7.0
2022-09-15,stars,013_3month,agda,22,8.0,19.0,22.0,20.0,20.0,0.0,6.0,95327.0,112306.0,5104.818181818182,20282.47300746882,19.900000000000002,73.75,132.5,238.5,2019.000000000001,23.0,2261.0,531.9090909090909,597.177161963318,79.1,92.0,270.0,877.0,1173.4000000000003,1.0,87.0,35.81818181818182,28.59176765240613,7.4,18.5,24.0,58.25,84.9,0.0,112.0,184.0,8.363636363636363,24.50567563908693,0.0,0.0,1.0,2.75,7.800000000000004,0.0,18.0,25.0,1.1363636363636365,3.9193713604954383,0.0,0.0,0.0,0.0,1.0,0.0,15.0,21.0,0.9545454545454546,3.3873331654896264,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.8636363636363635,3.0906225994042122,0.0,0.0,0.0,4.0,6.0
