ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-22,stars,004_1month,coq,30,30
2022-09-22,stars,004_1month,ada,29,29
2022-09-22,stars,004_1month,sml,14,14
2022-09-22,stars,004_1month,agda,11,11
2022-09-22,stars,004_1month,lean,11,11
2022-09-22,stars,004_1month,idris,7,7
2022-09-22,stars,004_1month,isabelle,7,7
2022-09-22,stars,004_1month,tla,4,4
2022-09-22,stars,013_3month,ada,64,64
2022-09-22,stars,013_3month,coq,60,60
2022-09-22,stars,013_3month,sml,37,37
2022-09-22,stars,013_3month,agda,20,20
2022-09-22,stars,013_3month,lean,20,20
2022-09-22,stars,013_3month,isabelle,13,13
2022-09-22,stars,013_3month,idris,10,10
2022-09-22,stars,013_3month,tla,10,10
2022-09-22,stars,026_6month,ada,86,86
2022-09-22,stars,026_6month,coq,85,85
2022-09-22,stars,026_6month,sml,57,57
2022-09-22,stars,026_6month,agda,37,37
2022-09-22,stars,026_6month,lean,31,31
2022-09-22,stars,026_6month,idris,20,20
2022-09-22,stars,026_6month,isabelle,20,20
2022-09-22,stars,026_6month,tla,15,15
2022-09-22,stars,052_1year,ada,127,127
2022-09-22,stars,052_1year,coq,122,122
2022-09-22,stars,052_1year,sml,100,100
2022-09-22,stars,052_1year,agda,54,54
2022-09-22,stars,052_1year,lean,49,49
2022-09-22,stars,052_1year,isabelle,33,33
2022-09-22,stars,052_1year,idris,25,25
2022-09-22,stars,052_1year,tla,22,22
2022-09-22,stars,156_3year,coq,308,308
2022-09-22,stars,156_3year,ada,267,267
2022-09-22,stars,156_3year,sml,239,239
2022-09-22,stars,156_3year,agda,111,111
2022-09-22,stars,156_3year,lean,92,92
2022-09-22,stars,156_3year,isabelle,61,61
2022-09-22,stars,156_3year,tla,53,53
2022-09-22,stars,156_3year,idris,51,51
2022-09-22,stars,alltime,coq,543,543
2022-09-22,stars,alltime,ada,492,492
2022-09-22,stars,alltime,sml,462,462
2022-09-22,stars,alltime,agda,217,217
2022-09-22,stars,alltime,idris,147,147
2022-09-22,stars,alltime,lean,105,105
2022-09-22,stars,alltime,isabelle,103,103
2022-09-22,stars,alltime,tla,75,75
