ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-29,stars,004_1month,coq,36,36
2022-09-29,stars,004_1month,ada,27,27
2022-09-29,stars,004_1month,sml,16,16
2022-09-29,stars,004_1month,agda,9,9
2022-09-29,stars,004_1month,lean,9,9
2022-09-29,stars,004_1month,idris,8,8
2022-09-29,stars,004_1month,isabelle,6,6
2022-09-29,stars,004_1month,tla,3,3
2022-09-29,stars,013_3month,ada,61,61
2022-09-29,stars,013_3month,coq,61,61
2022-09-29,stars,013_3month,sml,34,34
2022-09-29,stars,013_3month,agda,21,21
2022-09-29,stars,013_3month,lean,19,19
2022-09-29,stars,013_3month,isabelle,13,13
2022-09-29,stars,013_3month,idris,10,10
2022-09-29,stars,013_3month,tla,10,10
2022-09-29,stars,026_6month,coq,85,85
2022-09-29,stars,026_6month,ada,84,84
2022-09-29,stars,026_6month,sml,60,60
2022-09-29,stars,026_6month,agda,36,36
2022-09-29,stars,026_6month,lean,32,32
2022-09-29,stars,026_6month,idris,21,21
2022-09-29,stars,026_6month,isabelle,18,18
2022-09-29,stars,026_6month,tla,15,15
2022-09-29,stars,052_1year,ada,126,126
2022-09-29,stars,052_1year,coq,122,122
2022-09-29,stars,052_1year,sml,103,103
2022-09-29,stars,052_1year,agda,54,54
2022-09-29,stars,052_1year,lean,49,49
2022-09-29,stars,052_1year,isabelle,33,33
2022-09-29,stars,052_1year,idris,26,26
2022-09-29,stars,052_1year,tla,22,22
2022-09-29,stars,156_3year,coq,308,308
2022-09-29,stars,156_3year,ada,265,265
2022-09-29,stars,156_3year,sml,241,241
2022-09-29,stars,156_3year,agda,110,110
2022-09-29,stars,156_3year,lean,93,93
2022-09-29,stars,156_3year,isabelle,61,61
2022-09-29,stars,156_3year,idris,52,52
2022-09-29,stars,156_3year,tla,52,52
2022-09-29,stars,alltime,coq,544,544
2022-09-29,stars,alltime,ada,491,491
2022-09-29,stars,alltime,sml,465,465
2022-09-29,stars,alltime,agda,217,217
2022-09-29,stars,alltime,idris,148,148
2022-09-29,stars,alltime,lean,106,106
2022-09-29,stars,alltime,isabelle,103,103
2022-09-29,stars,alltime,tla,75,75
