ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-09-08,stars,004_1month,ada,28,20.0,27.0,28.0,21.0,27.0,4.0,7.0,135153.0,445780.0,15920.714285714286,32455.472521317737,15.4,693.0,4774.5,12142.5,33572.20000000002,8.0,4192.0,1019.5714285714286,1021.7071925466646,31.500000000000004,133.0,945.5,1649.25,2181.9,1.0,23.0,7.392857142857143,7.156138446139612,1.0,1.0,5.5,10.25,17.900000000000002,0.0,265.0,1037.0,37.035714285714285,70.92326690416756,0.0,0.0,3.0,26.25,160.8,0.0,128.0,277.0,9.892857142857142,26.389306596526986,0.0,0.0,0.0,5.0,33.40000000000001,0.0,203.0,502.0,17.928571428571427,51.577290847978155,0.0,0.0,0.0,4.0,25.40000000000002,0.0,13.0,2.2142857142857144,3.8524368705106435,0.0,0.0,0.0,3.25,7.5000000000000036
2022-09-08,stars,004_1month,agda,15,6.0,13.0,15.0,13.0,13.0,0.0,6.0,95327.0,109756.0,7317.066666666667,24496.967630028554,18.6,75.5,118.0,443.0,7185.599999999997,16.0,1676.0,477.73333333333335,487.1176840305001,39.00000000000001,92.5,358.0,849.0,973.6,0.0,25.0,12.266666666666667,7.787046631303502,2.0,5.5,14.0,17.0,21.4,0.0,113.0,137.0,9.133333333333333,28.831695521884708,0.0,0.0,1.0,2.5,7.199999999999999,0.0,18.0,23.0,1.5333333333333334,4.733869855575226,0.0,0.0,0.0,0.0,2.9999999999999982,0.0,15.0,20.0,1.3333333333333333,3.9940431835899006,0.0,0.0,0.0,0.0,2.9999999999999982,0.0,11.0,2.3333333333333335,3.373566715058764,0.0,0.0,0.0,4.0,6.0
2022-09-08,stars,004_1month,coq,24,16.0,23.0,24.0,23.0,23.0,3.0,10.0,113413.0,267247.0,11135.291666666666,25243.713088142347,21.000000000000004,75.0,1938.0,6917.25,33556.39999999999,4.0,3669.0,907.4166666666666,1097.9457069283158,17.6,66.25,440.0,1511.25,2733.7999999999993,0.0,27.0,7.541666666666667,7.773864612565152,0.0,1.75,6.0,10.0,19.7,0.0,663.0,1210.0,50.416666666666664,138.2659430752662,0.0,0.0,1.5,29.5,97.39999999999996,0.0,57.0,192.0,8.0,15.80588773073255,0.0,0.0,0.5,7.25,32.89999999999998,0.0,46.0,110.0,4.583333333333333,9.96915532886385,0.0,0.0,0.0,4.75,10.7,0.0,13.0,2.25,3.578316339577449,0.0,0.0,0.0,4.0,7.699999999999999
2022-09-08,stars,004_1month,idris,6,3.0,5.0,6.0,5.0,5.0,0.0,12.0,2280.0,2768.0,461.3333333333333,894.1681422789937,17.5,38.75,124.5,193.75,1242.0,14.0,1358.0,494.8333333333333,499.43865155458946,67.5,141.0,396.5,660.25,1020.5,1.0,23.0,7.333333333333333,8.01664934163062,2.0,3.25,4.5,7.25,15.5,0.0,73.0,171.0,28.5,34.41366007852114,0.0,0.25,15.0,58.25,70.5,0.0,13.0,24.0,4.0,6.2289646009589745,0.0,0.0,0.0,8.25,12.0,0.0,4.0,5.0,0.8333333333333334,1.6020819787597222,0.0,0.0,0.0,0.75,2.5,0.0,2.0,0.6666666666666666,1.0327955589886444,0.0,0.0,0.0,1.5,2.0
2022-09-08,stars,004_1month,isabelle,7,3.0,7.0,7.0,6.0,6.0,0.0,3.0,69846.0,75303.0,10757.57142857143,26113.386534222525,42.00000000000001,80.0,135.0,2579.5,30809.400000000023,2.0,2975.0,689.1428571428571,1047.996887490834,3.2,33.0,561.0,610.0,1568.000000000001,2.0,24.0,6.285714285714286,7.931252228038263,2.0,2.5,3.0,5.0,13.200000000000006,0.0,414.0,418.0,59.714285714285715,156.22709355903913,0.0,0.0,1.0,1.5,166.80000000000015,0.0,89.0,93.0,13.285714285714286,33.395180718751845,0.0,0.0,1.0,1.5,36.80000000000003,0.0,23.0,24.0,3.4285714285714284,8.638231741453087,0.0,0.0,0.0,0.5,9.800000000000008,0.0,5.0,0.7142857142857143,1.8898223650461359,0.0,0.0,0.0,0.0,2.0000000000000018
2022-09-08,stars,004_1month,lean,9,2.0,9.0,9.0,9.0,9.0,3.0,4.0,886217.0,1249575.0,138841.66666666666,296628.08180067845,6.4,30.0,428.0,65488.0,414195.40000000014,15.0,1983.0,545.0,730.9697326155167,23.8,87.0,231.0,467.0,1682.2,0.0,27.0,13.333333333333334,10.712142642814275,2.4000000000000004,6.0,11.0,26.0,27.0,0.0,1780.0,1876.0,208.44444444444446,589.5818669004142,0.0,0.0,2.0,23.0,396.8000000000003,0.0,165.0,194.0,21.555555555555557,53.990997191918744,0.0,0.0,1.0,9.0,43.40000000000003,0.0,127.0,142.0,15.777777777777779,42.002314751028244,0.0,0.0,0.0,0.0,37.40000000000002,0.0,2.0,0.3333333333333333,0.7071067811865476,0.0,0.0,0.0,0.0,1.2000000000000002
2022-09-08,stars,004_1month,sml,19,10.0,19.0,19.0,18.0,18.0,1.0,4.0,231384.0,650825.0,34253.94736842105,69168.17601122137,13.6,46.0,526.0,27811.5,98671.99999999991,5.0,4826.0,1140.9473684210527,1581.7970959107176,7.8,23.5,108.0,1824.5,3620.7999999999997,0.0,24.0,10.31578947368421,8.863487096440764,0.8,2.0,8.0,19.0,23.0,0.0,1458.0,1887.0,99.3157894736842,333.11393656951986,0.0,0.0,2.0,21.5,94.39999999999989,0.0,423.0,526.0,27.68421052631579,96.61438392541014,0.0,0.0,0.0,6.0,28.399999999999977,0.0,188.0,285.0,15.0,45.071548059107585,0.0,0.0,0.0,0.0,24.799999999999958,0.0,13.0,2.4210526315789473,4.07316133670811,0.0,0.0,0.0,3.0,9.399999999999999
2022-09-08,stars,004_1month,tla,4,4.0,4.0,4.0,2.0,2.0,0.0,47.0,47768.0,56000.0,14000.0,22596.94246279055,1098.5000000000002,2675.75,4092.5,15416.75,34827.50000000001,16.0,2053.0,1053.0,838.9870877035793,292.6,707.5,1071.5,1417.0,1798.6000000000001,0.0,13.0,7.75,5.5,2.7,6.75,9.0,10.0,11.8,1.0,195.0,220.0,55.0,93.50935782048768,3.4000000000000004,7.0,12.0,60.0,141.00000000000003,0.0,29.0,35.0,8.75,13.793114224133722,0.0,0.0,3.0,11.75,22.100000000000005,0.0,15.0,21.0,5.25,6.701989754294367,0.6000000000000001,1.5,3.0,6.75,11.700000000000003,0.0,3.0,2.25,1.5,0.9000000000000001,2.25,3.0,3.0,3.0
2022-09-08,stars,013_3month,ada,64,46.0,63.0,64.0,47.0,59.0,5.0,2.0,135153.0,569701.0,8901.578125,22575.578350660595,18.400000000000006,182.75,1155.0,6842.75,17644.300000000014,8.0,4192.0,912.15625,1051.0135579562884,46.10000000000001,89.25,406.0,1486.5,2494.6000000000004,0.0,87.0,33.03125,27.23324809102472,1.0,6.0,33.0,56.0,70.4,0.0,265.0,1600.0,25.0,56.84258408164926,0.0,0.0,1.0,17.25,72.80000000000007,0.0,128.0,348.0,5.4375,17.994597954818435,0.0,0.0,0.0,2.0,10.700000000000003,0.0,203.0,554.0,8.65625,34.9780968879778,0.0,0.0,0.0,1.0,11.200000000000017,0.0,18.0,2.59375,3.9388933664648693,0.0,0.0,0.0,5.0,7.0
2022-09-08,stars,013_3month,agda,22,8.0,19.0,22.0,20.0,20.0,0.0,6.0,95327.0,112076.0,5094.363636363636,20279.51373875911,19.900000000000002,73.75,131.0,238.5,2019.000000000001,16.0,2254.0,524.9090909090909,597.177161963318,72.1,85.0,263.0,870.0,1166.4000000000003,0.0,80.0,29.40909090909091,27.9227831381798,2.2,11.5,17.0,51.25,77.9,0.0,113.0,185.0,8.409090909090908,24.707159345900592,0.0,0.0,1.0,2.75,7.800000000000004,0.0,18.0,25.0,1.1363636363636365,3.9193713604954383,0.0,0.0,0.0,0.0,1.0,0.0,15.0,20.0,0.9090909090909091,3.322493196224943,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.8636363636363635,3.0906225994042122,0.0,0.0,0.0,4.0,6.0
