ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-26,,001_1week,python,12318,0
2022-05-26,,001_1week,java,7086,0
2022-05-26,,001_1week,c++,4370,0
2022-05-26,,001_1week,c,2265,0
2022-05-26,,001_1week,go,2059,0
2022-05-26,,001_1week,r,1282,0
2022-05-26,,001_1week,rust,1105,0
2022-05-26,,001_1week,terraform,283,0
2022-05-26,,001_1week,scala,267,0
2022-05-26,,001_1week,elixir,128,0
2022-05-26,,001_1week,assembly,116,0
2022-05-26,,001_1week,haskell,107,0
2022-05-26,,001_1week,fortran,64,0
2022-05-26,,001_1week,ocaml,51,0
2022-05-26,,001_1week,verilog,39,0
2022-05-26,,001_1week,erlang,23,0
2022-05-26,,001_1week,ada,13,0
2022-05-26,,001_1week,coq,13,0
2022-05-26,,001_1week,sml,8,0
2022-05-26,,001_1week,lean,6,0
2022-05-26,,001_1week,agda,3,0
2022-05-26,,001_1week,idris,3,0
2022-05-26,,001_1week,isabelle,3,0
2022-05-26,,001_1week,tla,1,0
2022-05-26,,004_1month,python,35273,0
2022-05-26,,004_1month,java,20145,0
2022-05-26,,004_1month,c++,11543,0
2022-05-26,,004_1month,c,6140,0
2022-05-26,,004_1month,go,4930,0
2022-05-26,,004_1month,r,3911,0
2022-05-26,,004_1month,rust,2669,0
2022-05-26,,004_1month,terraform,863,0
2022-05-26,,004_1month,scala,605,0
2022-05-26,,004_1month,elixir,327,0
2022-05-26,,004_1month,assembly,317,0
2022-05-26,,004_1month,haskell,297,0
2022-05-26,,004_1month,fortran,187,0
2022-05-26,,004_1month,verilog,140,0
2022-05-26,,004_1month,ocaml,101,0
2022-05-26,,004_1month,erlang,43,0
2022-05-26,,004_1month,coq,33,0
2022-05-26,,004_1month,ada,27,0
2022-05-26,,004_1month,sml,18,0
2022-05-26,,004_1month,lean,13,0
2022-05-26,,004_1month,agda,9,0
2022-05-26,,004_1month,isabelle,8,0
2022-05-26,,004_1month,idris,7,0
2022-05-26,,004_1month,tla,3,0
2022-05-26,,013_3month,python,82335,0
2022-05-26,,013_3month,java,52551,0
2022-05-26,,013_3month,c++,26944,0
2022-05-26,,013_3month,c,14863,0
2022-05-26,,013_3month,go,10652,0
2022-05-26,,013_3month,r,9216,0
2022-05-26,,013_3month,rust,5642,0
2022-05-26,,013_3month,terraform,2098,0
2022-05-26,,013_3month,scala,1182,0
2022-05-26,,013_3month,assembly,742,0
2022-05-26,,013_3month,elixir,733,0
2022-05-26,,013_3month,haskell,730,0
2022-05-26,,013_3month,fortran,425,0
2022-05-26,,013_3month,verilog,357,0
2022-05-26,,013_3month,ocaml,239,0
2022-05-26,,013_3month,erlang,97,0
2022-05-26,,013_3month,ada,56,0
2022-05-26,,013_3month,coq,55,0
2022-05-26,,013_3month,sml,31,0
2022-05-26,,013_3month,lean,21,0
2022-05-26,,013_3month,agda,19,0
2022-05-26,,013_3month,isabelle,17,0
2022-05-26,,013_3month,idris,13,0
2022-05-26,,013_3month,tla,8,0
2022-05-26,,026_6month,python,117279,0
2022-05-26,,026_6month,java,91538,0
2022-05-26,,026_6month,c++,45649,0
2022-05-26,,026_6month,c,25637,0
2022-05-26,,026_6month,go,16432,0
2022-05-26,,026_6month,r,15057,0
2022-05-26,,026_6month,rust,8677,0
2022-05-26,,026_6month,terraform,3248,0
2022-05-26,,026_6month,scala,1925,0
2022-05-26,,026_6month,elixir,1556,0
2022-05-26,,026_6month,assembly,1493,0
2022-05-26,,026_6month,haskell,1237,0
2022-05-26,,026_6month,verilog,677,0
2022-05-26,,026_6month,fortran,663,0
2022-05-26,,026_6month,ocaml,417,0
2022-05-26,,026_6month,erlang,156,0
2022-05-26,,026_6month,coq,87,0
2022-05-26,,026_6month,ada,86,0
2022-05-26,,026_6month,sml,58,0
2022-05-26,,026_6month,lean,33,0
2022-05-26,,026_6month,agda,32,0
2022-05-26,,026_6month,isabelle,26,0
2022-05-26,,026_6month,idris,18,0
2022-05-26,,026_6month,tla,13,0
2022-05-26,,052_1year,python,228076,0
2022-05-26,,052_1year,java,168274,0
2022-05-26,,052_1year,c++,74844,0
2022-05-26,,052_1year,c,42056,0
2022-05-26,,052_1year,go,24819,0
2022-05-26,,052_1year,r,24220,0
2022-05-26,,052_1year,rust,12298,0
2022-05-26,,052_1year,terraform,5065,0
2022-05-26,,052_1year,scala,2983,0
2022-05-26,,052_1year,assembly,2452,0
2022-05-26,,052_1year,elixir,2200,0
2022-05-26,,052_1year,haskell,1876,0
2022-05-26,,052_1year,verilog,1185,0
2022-05-26,,052_1year,fortran,1018,0
2022-05-26,,052_1year,ocaml,597,0
2022-05-26,,052_1year,erlang,247,0
2022-05-26,,052_1year,ada,125,0
2022-05-26,,052_1year,coq,117,0
2022-05-26,,052_1year,sml,98,0
2022-05-26,,052_1year,agda,49,0
2022-05-26,,052_1year,lean,47,0
2022-05-26,,052_1year,isabelle,35,0
2022-05-26,,052_1year,idris,26,0
2022-05-26,,052_1year,tla,18,0
2022-05-26,,156_3year,python,494648,0
2022-05-26,,156_3year,java,441744,0
2022-05-26,,156_3year,c++,169293,0
2022-05-26,,156_3year,c,94295,0
2022-05-26,,156_3year,r,59005,0
2022-05-26,,156_3year,go,48601,0
2022-05-26,,156_3year,rust,20830,0
2022-05-26,,156_3year,terraform,9913,0
2022-05-26,,156_3year,scala,6894,0
2022-05-26,,156_3year,assembly,5775,0
2022-05-26,,156_3year,haskell,4214,0
2022-05-26,,156_3year,elixir,4037,0
2022-05-26,,156_3year,verilog,2701,0
2022-05-26,,156_3year,fortran,2010,0
2022-05-26,,156_3year,ocaml,1143,0
2022-05-26,,156_3year,erlang,609,0
