ds,sortby,pushed,language,repo_count,repo_data_count
2022-05-19,,001_1week,python,12301,0
2022-05-19,,001_1week,java,7032,0
2022-05-19,,001_1week,c++,4058,0
2022-05-19,,001_1week,c,2225,0
2022-05-19,,001_1week,go,2049,0
2022-05-19,,001_1week,r,1277,0
2022-05-19,,001_1week,rust,1042,0
2022-05-19,,001_1week,terraform,286,0
2022-05-19,,001_1week,scala,252,0
2022-05-19,,001_1week,elixir,126,0
2022-05-19,,001_1week,haskell,120,0
2022-05-19,,001_1week,assembly,110,0
2022-05-19,,001_1week,fortran,49,0
2022-05-19,,001_1week,verilog,46,0
2022-05-19,,001_1week,ocaml,42,0
2022-05-19,,001_1week,erlang,20,0
2022-05-19,,001_1week,ada,16,0
2022-05-19,,001_1week,coq,12,0
2022-05-19,,001_1week,sml,9,0
2022-05-19,,001_1week,lean,7,0
2022-05-19,,001_1week,isabelle,6,0
2022-05-19,,001_1week,idris,4,0
2022-05-19,,001_1week,agda,3,0
2022-05-19,,001_1week,tla,0,0
2022-05-19,,004_1month,python,35670,0
2022-05-19,,004_1month,java,20144,0
2022-05-19,,004_1month,c++,11525,0
2022-05-19,,004_1month,c,6178,0
2022-05-19,,004_1month,go,4942,0
2022-05-19,,004_1month,r,3988,0
2022-05-19,,004_1month,rust,2625,0
2022-05-19,,004_1month,terraform,849,0
2022-05-19,,004_1month,scala,624,0
2022-05-19,,004_1month,assembly,327,0
2022-05-19,,004_1month,haskell,322,0
2022-05-19,,004_1month,elixir,302,0
2022-05-19,,004_1month,fortran,195,0
2022-05-19,,004_1month,verilog,127,0
2022-05-19,,004_1month,ocaml,102,0
2022-05-19,,004_1month,erlang,41,0
2022-05-19,,004_1month,coq,32,0
2022-05-19,,004_1month,ada,30,0
2022-05-19,,004_1month,sml,15,0
2022-05-19,,004_1month,agda,11,0
2022-05-19,,004_1month,lean,11,0
2022-05-19,,004_1month,idris,10,0
2022-05-19,,004_1month,isabelle,8,0
2022-05-19,,004_1month,tla,3,0
2022-05-19,,013_3month,python,85783,0
2022-05-19,,013_3month,java,46152,0
2022-05-19,,013_3month,c++,27064,0
2022-05-19,,013_3month,c,14870,0
2022-05-19,,013_3month,go,10696,0
2022-05-19,,013_3month,r,9280,0
2022-05-19,,013_3month,rust,5687,0
2022-05-19,,013_3month,terraform,2108,0
2022-05-19,,013_3month,scala,1215,0
2022-05-19,,013_3month,assembly,861,0
2022-05-19,,013_3month,elixir,745,0
2022-05-19,,013_3month,haskell,740,0
2022-05-19,,013_3month,fortran,432,0
2022-05-19,,013_3month,verilog,353,0
2022-05-19,,013_3month,ocaml,247,0
2022-05-19,,013_3month,erlang,100,0
2022-05-19,,013_3month,ada,57,0
2022-05-19,,013_3month,coq,57,0
2022-05-19,,013_3month,sml,30,0
2022-05-19,,013_3month,lean,21,0
2022-05-19,,013_3month,agda,20,0
2022-05-19,,013_3month,isabelle,18,0
2022-05-19,,013_3month,idris,13,0
2022-05-19,,013_3month,tla,7,0
2022-05-19,,026_6month,python,149370,0
2022-05-19,,026_6month,java,97447,0
2022-05-19,,026_6month,c++,45509,0
2022-05-19,,026_6month,c,25592,0
2022-05-19,,026_6month,go,16396,0
2022-05-19,,026_6month,r,15036,0
2022-05-19,,026_6month,rust,8572,0
2022-05-19,,026_6month,terraform,3212,0
2022-05-19,,026_6month,scala,1939,0
2022-05-19,,026_6month,elixir,1544,0
2022-05-19,,026_6month,assembly,1475,0
2022-05-19,,026_6month,haskell,1240,0
2022-05-19,,026_6month,verilog,672,0
2022-05-19,,026_6month,fortran,661,0
2022-05-19,,026_6month,ocaml,418,0
2022-05-19,,026_6month,erlang,162,0
2022-05-19,,026_6month,ada,89,0
2022-05-19,,026_6month,coq,89,0
2022-05-19,,026_6month,sml,57,0
2022-05-19,,026_6month,agda,34,0
2022-05-19,,026_6month,lean,32,0
2022-05-19,,026_6month,isabelle,26,0
2022-05-19,,026_6month,idris,19,0
2022-05-19,,026_6month,tla,12,0
2022-05-19,,052_1year,python,245550,0
