ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-04-07,stars,004_1month,ada,31,21.0,30.0,31.0,21.0,29.0,5.0,27.0,131233.0,484200.0,15619.354838709678,30570.76583769575,108.0,726.5,2655.0,15513.5,31254.0,7.0,4038.0,1317.7096774193549,1170.213176976696,42.0,347.0,1142.0,2196.0,2641.0,1.0,27.0,10.451612903225806,9.208107694408659,1.0,2.5,7.0,19.0,25.0,0.0,244.0,1049.0,33.83870967741935,60.931161581024384,0.0,1.0,8.0,25.5,130.0,0.0,124.0,275.0,8.870967741935484,23.911980171013116,0.0,0.0,1.0,3.5,25.0,0.0,190.0,456.0,14.709677419354838,41.55333404063352,0.0,0.0,0.0,3.5,22.0,0.0,12.0,2.5483870967741935,3.6040598374372133,0.0,0.0,0.0,6.0,7.0
2022-04-07,stars,004_1month,agda,8,2.0,8.0,8.0,8.0,8.0,0.0,38.0,12304.0,30967.0,3870.875,4088.2075512555443,133.20000000000002,1266.75,2718.0,5072.0,8543.599999999999,20.0,1914.0,791.125,767.0242010523526,38.2,100.0,648.5,1439.5,1639.6,1.0,11.0,5.5,3.5050983275386565,1.7000000000000002,3.5,4.5,8.25,9.6,0.0,89.0,212.0,26.5,36.594300883373315,0.0,2.25,9.5,35.75,82.7,0.0,16.0,25.0,3.125,5.743008171432708,0.0,0.0,0.0,3.25,9.7,0.0,3.0,5.0,0.625,1.0606601717798212,0.0,0.0,0.0,1.0,1.5999999999999996,0.0,11.0,1.375,3.8890872965260113,0.0,0.0,0.0,0.0,3.299999999999998
2022-04-07,stars,004_1month,coq,24,15.0,24.0,24.0,23.0,23.0,3.0,16.0,48209.0,185388.0,7724.5,11365.546028314659,33.50000000000001,450.25,2900.0,12326.25,20378.5,3.0,2834.0,851.2916666666666,836.3398247938644,20.6,67.25,684.5,1391.75,1883.7999999999997,0.0,27.0,5.875,6.271484811360898,1.0,1.0,3.0,9.25,12.099999999999998,0.0,626.0,1306.0,54.416666666666664,132.44881428611242,0.0,0.0,9.5,25.75,150.7,0.0,54.0,186.0,7.75,14.444044959172924,0.0,0.0,1.0,6.5,27.399999999999984,0.0,42.0,117.0,4.875,9.396171745889964,0.0,0.0,1.5,4.5,11.7,0.0,13.0,2.1666666666666665,3.434690881182084,0.0,0.0,0.0,4.0,6.399999999999999
2022-04-07,stars,004_1month,idris,6,5.0,5.0,6.0,4.0,4.0,1.0,29.0,5595.0,6851.0,1141.8333333333333,2187.6275200926384,97.0,171.25,294.0,455.0,3034.5,26.0,767.0,304.5,296.5048060318753,36.5,67.5,229.0,479.0,648.0,1.0,26.0,13.666666666666666,9.852241707685955,2.0,5.75,16.0,19.5,23.0,0.0,65.0,134.0,22.333333333333332,27.10473513367483,0.0,1.0,12.0,38.75,55.0,0.0,9.0,10.0,1.6666666666666667,3.6147844564602556,0.0,0.0,0.0,0.75,5.0,0.0,38.0,38.0,6.333333333333333,15.513435037626795,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07,stars,004_1month,isabelle,9,7.0,9.0,9.0,8.0,8.0,1.0,119.0,161139.0,241476.0,26830.666666666668,55301.208479110115,135.8,179.0,313.0,5323.0,88434.20000000001,51.0,2821.0,1282.6666666666667,1076.5186946820756,185.4,476.0,684.0,2014.0,2709.0,3.0,19.0,11.11111111111111,5.325515102890153,4.6,8.0,12.0,14.0,17.4,0.0,391.0,642.0,71.33333333333333,140.33174979312415,0.0,0.0,0.0,27.0,256.6,0.0,86.0,134.0,14.88888888888889,29.85567133914612,0.0,0.0,0.0,7.0,50.00000000000001,0.0,146.0,163.0,18.11111111111111,48.17791102892602,0.0,0.0,0.0,3.0,40.40000000000002,0.0,5.0,2.7777777777777777,2.1666666666666665,0.0,0.0,4.0,4.0,5.0
2022-04-07,stars,004_1month,lean,9,3.0,9.0,9.0,9.0,9.0,2.0,16.0,662509.0,666789.0,74087.66666666667,220658.89302835724,52.0,75.0,419.0,1280.0,133968.20000000013,8.0,1829.0,517.6666666666666,657.952315901388,51.2,77.0,313.0,409.0,1528.2,1.0,17.0,7.111111111111111,7.253351715662982,1.0,1.0,2.0,16.0,16.2,0.0,1485.0,1574.0,174.88888888888889,491.46170869266217,0.0,0.0,8.0,23.0,326.60000000000025,0.0,140.0,159.0,17.666666666666668,45.991847103590004,0.0,0.0,1.0,8.0,34.40000000000002,0.0,73.0,86.0,9.555555555555555,24.114887057122576,0.0,0.0,0.0,1.0,24.20000000000001,0.0,3.0,0.7777777777777778,1.092906420717,0.0,0.0,0.0,1.0,2.2
2022-04-07,stars,004_1month,sml,7,2.0,7.0,7.0,7.0,7.0,0.0,8.0,568471.0,1238407.0,176915.2857142857,242078.38908758067,15.8,37.5,506.0,334673.5,493276.00000000006,16.0,4672.0,1300.5714285714287,2030.1756785348125,20.8,28.5,178.0,2090.5,4159.6,1.0,20.0,12.285714285714286,6.237368187365718,6.4,10.0,12.0,16.5,18.200000000000003,0.0,1405.0,1480.0,211.42857142857142,526.7402450110354,0.0,0.0,1.0,37.0,596.8000000000005,0.0,418.0,436.0,62.285714285714285,156.92536897701223,0.0,0.0,1.0,8.5,175.00000000000014,0.0,200.0,201.0,28.714285714285715,75.53081994725571,0.0,0.0,0.0,0.5,80.60000000000007,0.0,9.0,2.0,3.605551275463989,0.0,0.0,0.0,2.5,6.600000000000001
2022-04-07,stars,004_1month,tla,4,3.0,4.0,4.0,3.0,3.0,0.0,49.0,50144.0,55139.0,13784.75,24344.29873536444,61.300000000000004,79.75,2473.0,16178.0,36557.600000000006,243.0,1899.0,936.75,722.6720671692428,336.3,476.25,802.5,1263.0,1644.6000000000001,0.0,25.0,11.25,10.812801055539063,1.8000000000000003,4.5,10.0,16.75,21.700000000000003,0.0,172.0,182.0,45.5,84.42945773445032,0.30000000000000004,0.75,5.0,49.75,123.10000000000002,0.0,24.0,29.0,7.25,11.29527924990495,0.30000000000000004,0.75,2.5,9.0,18.000000000000004,0.0,14.0,19.0,4.75,6.601767440112787,0.0,0.0,2.5,7.25,11.3,0.0,3.0,1.25,1.5,0.0,0.0,1.0,2.25,2.7
2022-04-07,stars,013_3month,ada,61,41.0,60.0,61.0,46.0,57.0,7.0,4.0,169782.0,996996.0,16344.196721311475,35737.64488408066,27.0,250.0,2655.0,11931.0,31874.0,7.0,4038.0,1088.9016393442623,1131.1014794573478,53.0,88.0,681.0,1801.0,2637.0,1.0,90.0,34.557377049180324,29.21730342916901,1.0,7.0,27.0,60.0,78.0,0.0,244.0,1249.0,20.475409836065573,46.67069264444839,0.0,0.0,2.0,13.0,54.0,0.0,124.0,311.0,5.098360655737705,17.507812463804825,0.0,0.0,0.0,2.0,10.0,0.0,190.0,471.0,7.721311475409836,30.253446716884444,0.0,0.0,0.0,1.0,14.0,0.0,12.0,2.098360655737705,3.330189774536315,0.0,0.0,0.0,4.0,7.0
2022-04-07,stars,013_3month,agda,21,6.0,21.0,21.0,21.0,21.0,2.0,3.0,17107.0,64444.0,3068.7619047619046,4865.720562308957,6.0,39.0,234.0,4353.0,11071.0,20.0,2100.0,626.4761904761905,756.940659434253,46.0,72.0,186.0,1412.0,1833.0,1.0,87.0,38.523809523809526,29.68605572927978,4.0,8.0,43.0,64.0,77.0,0.0,89.0,395.0,18.80952380952381,29.359187740159033,0.0,0.0,3.0,21.0,67.0,0.0,16.0,39.0,1.8571428571428572,4.040862708453657,0.0,0.0,0.0,1.0,7.0,0.0,15.0,21.0,1.0,3.286335345030997,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.9047619047619048,2.6058542151233612,0.0,0.0,0.0,0.0,4.0
