ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-04-21,stars,004_1month,ada,32,22.0,31.0,32.0,20.0,30.0,4.0,27.0,153114.0,611678.0,19114.9375,38389.45446590139,140.4,751.0,5063.5,17665.25,31975.700000000015,1.0,4052.0,1116.8125,1138.6586176640676,26.800000000000004,162.75,764.0,1836.0,2629.1000000000004,0.0,24.0,5.84375,7.193677219300563,1.0,1.0,2.5,8.25,18.0,0.0,247.0,1045.0,32.65625,61.19066414929861,0.0,1.0,4.0,28.25,128.40000000000012,0.0,124.0,272.0,8.5,23.71062100382647,0.0,0.0,0.0,3.25,23.500000000000032,0.0,195.0,462.0,14.4375,41.7928358577431,0.0,0.0,0.0,4.0,24.900000000000023,0.0,18.0,2.78125,4.45576375553746,0.0,0.0,0.0,5.25,7.0
2022-04-21,stars,004_1month,agda,13,3.0,13.0,13.0,13.0,13.0,0.0,3.0,8270.0,31723.0,2440.230769230769,2827.115495631727,31.6,157.0,1631.0,4357.0,6448.000000000002,1.0,1928.0,521.8461538461538,699.5353036306608,2.6000000000000005,6.0,132.0,1046.0,1514.0,0.0,25.0,10.615384615384615,8.874480844331698,1.2000000000000002,4.0,8.0,18.0,22.200000000000003,0.0,90.0,216.0,16.615384615384617,31.285082871176968,0.0,0.0,1.0,14.0,69.00000000000004,0.0,17.0,26.0,2.0,4.915960401250875,0.0,0.0,0.0,0.0,6.0000000000000036,0.0,15.0,22.0,1.6923076923076923,4.230536124114283,0.0,0.0,0.0,1.0,4.200000000000003,0.0,11.0,1.1538461538461537,3.158220855855235,0.0,0.0,0.0,0.0,3.200000000000003
2022-04-21,stars,004_1month,coq,29,16.0,29.0,29.0,28.0,28.0,4.0,16.0,113218.0,295902.0,10203.51724137931,22541.595564994142,35.00000000000001,408.0,1016.0,6541.0,21899.8,14.0,2848.0,823.5172413793103,870.4406363893132,21.8,52.0,548.0,1354.0,2148.5999999999995,0.0,27.0,9.310344827586206,9.316281632082397,1.0,1.0,7.0,17.0,24.0,0.0,627.0,1332.0,45.93103448275862,119.87551013878723,0.0,0.0,11.0,28.0,77.79999999999993,0.0,54.0,179.0,6.172413793103448,12.461566530500434,0.0,0.0,1.0,5.0,13.599999999999994,0.0,43.0,125.0,4.310344827586207,8.668924172319118,0.0,0.0,1.0,4.0,10.399999999999999,0.0,13.0,2.413793103448276,3.530653939623553,0.0,0.0,0.0,5.0,7.199999999999999
2022-04-21,stars,004_1month,idris,6,3.0,5.0,6.0,4.0,4.0,1.0,199.0,484.0,1890.0,315.0,115.21458241038762,209.5,224.75,288.5,392.0,447.0,2.0,781.0,322.5,329.89740829536686,21.0,45.25,284.5,534.25,662.0,1.0,13.0,5.833333333333333,5.49241901776136,1.0,1.25,4.0,10.5,12.5,1.0,66.0,164.0,27.333333333333332,25.136958182458486,2.5,8.5,23.0,41.25,56.5,0.0,9.0,11.0,1.8333333333333333,3.6009258068817065,0.0,0.0,0.0,1.5,5.5,0.0,40.0,40.0,6.666666666666667,16.329931618554518,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-21,stars,004_1month,isabelle,7,5.0,7.0,7.0,6.0,6.0,0.0,155.0,70834.0,77221.0,11031.57142857143,26439.121870548468,169.4,182.0,232.0,2818.0,31527.400000000023,65.0,2835.0,992.4285714285714,1011.0250338382423,165.8,361.5,698.0,1313.0,2290.8,2.0,27.0,16.285714285714285,9.995236960911027,4.4,8.5,19.0,24.5,26.4,0.0,392.0,393.0,56.142857142857146,148.0995482453481,0.0,0.0,0.0,0.5,157.40000000000015,0.0,86.0,86.0,12.285714285714286,32.50494467879354,0.0,0.0,0.0,0.0,34.400000000000034,0.0,15.0,15.0,2.142857142857143,5.669467095138408,0.0,0.0,0.0,0.0,6.000000000000005,0.0,5.0,2.857142857142857,2.0354009783964297,0.0,1.5,4.0,4.0,4.4
2022-04-21,stars,004_1month,lean,9,2.0,9.0,9.0,9.0,9.0,1.0,6.0,674549.0,675778.0,75086.44444444444,224798.53724341217,14.0,17.0,75.0,426.0,135325.80000000013,1.0,1843.0,452.6666666666667,700.6716420692363,1.8,22.0,91.0,423.0,1542.2,0.0,22.0,7.222222222222222,8.348319857578796,0.8,1.0,3.0,16.0,17.200000000000003,0.0,1502.0,1549.0,172.11111111111111,498.7868894739627,0.0,0.0,2.0,19.0,318.80000000000024,0.0,143.0,153.0,17.0,47.32071428032337,0.0,0.0,0.0,1.0,35.00000000000003,0.0,72.0,74.0,8.222222222222221,23.920586206120547,0.0,0.0,0.0,1.0,15.200000000000014,0.0,3.0,0.5555555555555556,1.130388330520878,0.0,0.0,0.0,0.0,2.2
2022-04-21,stars,004_1month,sml,9,4.0,9.0,9.0,9.0,8.0,0.0,4.0,568471.0,1305131.0,145014.55555555556,218999.98440759713,9.6,58.0,32126.0,226239.0,468211.0,2.0,4686.0,651.1111111111111,1522.576717643847,2.8,5.0,85.0,377.0,1307.6000000000008,0.0,26.0,7.666666666666667,10.210288928331067,0.0,1.0,3.0,9.0,24.4,0.0,1407.0,1658.0,184.22222222222223,464.62532695113003,0.0,0.0,1.0,19.0,464.60000000000025,0.0,418.0,437.0,48.55555555555556,138.6209860655225,0.0,0.0,0.0,5.0,94.80000000000007,0.0,203.0,236.0,26.22222222222222,67.12446978892604,0.0,0.0,0.0,1.0,66.20000000000003,0.0,9.0,4.222222222222222,4.176654695380556,0.0,0.0,5.0,8.0,9.0
2022-04-21,stars,004_1month,tla,4,3.0,3.0,4.0,2.0,3.0,1.0,51.0,51810.0,79496.0,19874.0,23427.308296088988,1495.2000000000003,3661.5,13817.5,30030.0,43098.00000000001,568.0,2101.0,1411.75,720.755795444384,717.1,940.75,1489.0,1960.0,2044.6000000000001,1.0,11.0,4.25,4.573474244670748,1.3,1.75,2.5,5.0,8.600000000000001,1.0,653.0,835.0,208.75,306.4684594973301,3.4000000000000004,7.0,90.5,292.25,508.70000000000005,1.0,86.0,117.0,29.25,39.263002092725074,2.2,4.0,15.0,40.25,67.70000000000002,0.0,14.0,20.0,5.0,6.6332495807108,0.0,0.0,3.0,8.0,11.600000000000001,0.0,4.0,1.75,2.06155281280883,0.0,0.0,1.5,3.25,3.7
2022-04-21,stars,013_3month,ada,60,41.0,59.0,60.0,46.0,57.0,7.0,4.0,169782.0,990389.0,16506.483333333334,36152.39356611177,103.4,345.5,2593.5,12182.0,34511.300000000025,1.0,4052.0,1059.55,1130.6665564455361,47.2,97.0,545.0,1751.0,2651.4,0.0,89.0,28.233333333333334,28.998168654429442,1.0,2.0,18.0,45.0,74.2,0.0,247.0,1280.0,21.333333333333332,47.44154893099244,0.0,0.0,2.0,16.25,56.400000000000034,0.0,124.0,312.0,5.2,17.709329151129655,0.0,0.0,0.0,2.0,10.0,0.0,195.0,481.0,8.016666666666667,31.09171324916596,0.0,0.0,0.0,1.25,13.200000000000003,0.0,18.0,2.4833333333333334,3.8991162260995464,0.0,0.0,0.0,4.25,7.0
2022-04-21,stars,013_3month,agda,22,6.0,22.0,22.0,22.0,22.0,2.0,3.0,17107.0,60570.0,2753.181818181818,4482.568626265245,6.2,40.25,187.5,4012.25,8136.800000000003,1.0,2114.0,589.2272727272727,766.0665725029996,5.1,60.0,117.0,1331.0,1823.4000000000005,0.0,85.0,33.72727272727273,30.33178722095544,2.2,5.75,21.0,59.25,77.80000000000001,0.0,90.0,398.0,18.09090909090909,29.121926105369138,0.0,0.0,2.0,19.25,66.4,0.0,17.0,40.0,1.8181818181818181,4.1362090261766395,0.0,0.0,0.0,0.75,6.800000000000004,0.0,15.0,23.0,1.0454545454545454,3.301908145693548,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.8636363636363636,2.5503586030848684,0.0,0.0,0.0,0.0,3.6000000000000085
2022-04-21,stars,013_3month,coq,60,32.0,60.0,60.0,58.0,58.0,9.0,8.0,138176.0,621975.0,10366.25,24133.341275915995,22.5,185.75,979.0,8727.25,24442.400000000005,14.0,2848.0,894.3,845.9312850244107,47.7,84.5,681.5,1512.5,2179.5000000000005,0.0,88.0,31.133333333333333,28.66254076207922,1.0,7.0,21.0,58.5,72.4,0.0,627.0,1947.0,32.45,87.6480684231266,0.0,0.0,5.5,24.0,62.60000000000005,0.0,54.0,330.0,5.5,10.682632824720534,0.0,0.0,1.0,5.0,14.600000000000009,0.0,43.0,289.0,4.816666666666666,9.682224962579044,0.0,0.0,0.5,4.0,12.600000000000009,0.0,13.0,2.1666666666666665,3.114572999907277,0.0,0.0,0.0,4.0,7.0
2022-04-21,stars,013_3month,idris,9,6.0,8.0,9.0,7.0,7.0,1.0,20.0,5595.0,7534.0,837.1111111111111,1790.9562002212983,27.2,199.0,239.0,410.0,1506.200000000001,2.0,781.0,325.55555555555554,276.4733762548897,32.400000000000006,61.0,343.0,509.0,590.6,1.0,79.0,20.22222222222222,25.73799612332795,1.0,2.0,12.0,28.0,47.800000000000004,0.0,66.0,166.0,18.444444444444443,23.937998616797056,0.0,1.0,4.0,24.0,50.800000000000004,0.0,9.0,11.0,1.2222222222222223,2.990726407487727,0.0,0.0,0.0,0.0,3.4000000000000012,0.0,40.0,40.0,4.444444444444445,13.333333333333334,0.0,0.0,0.0,0.0,8.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-21,stars,013_3month,isabelle,16,10.0,15.0,16.0,14.0,14.0,2.0,10.0,202574.0,565825.0,35364.0625,64650.05277076346,101.5,183.5,2043.0,28327.75,131609.0,65.0,2835.0,988.1875,914.4547533002021,137.5,268.25,698.0,1384.25,2361.5,2.0,82.0,35.25,29.492371895118914,6.5,10.25,26.5,63.75,81.5,0.0,392.0,673.0,42.0625,108.40938996845861,0.0,0.0,0.5,9.0,125.0,0.0,86.0,143.0,8.9375,22.9302384055058,0.0,0.0,0.0,2.25,24.0,0.0,146.0,164.0,10.25,36.39505460910864,0.0,0.0,0.0,0.0,9.0,0.0,5.0,1.6875,2.0886598574205424,0.0,0.0,0.0,4.0,4.5
2022-04-21,stars,013_3month,lean,21,6.0,21.0,21.0,20.0,20.0,3.0,6.0,674549.0,771919.0,36758.04761904762,147464.05970014396,16.0,25.0,96.0,653.0,1833.0,1.0,1843.0,314.14285714285717,474.69435279074946,22.0,47.0,157.0,353.0,518.0,0.0,88.0,31.238095238095237,27.384128180215566,1.0,4.0,30.0,48.0,72.0,0.0,1502.0,1612.0,76.76190476190476,326.70443902125123,0.0,0.0,1.0,8.0,23.0,0.0,143.0,166.0,7.904761904761905,31.04336444701953,0.0,0.0,0.0,1.0,8.0,0.0,72.0,86.0,4.095238095238095,15.77626306165298,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.5714285714285714,1.0281745265969475,0.0,0.0,0.0,1.0,2.0
2022-04-21,stars,013_3month,sml,30,12.0,29.0,30.0,27.0,26.0,1.0,4.0,568471.0,1790990.0,59699.666666666664,134750.97074036708,11.9,24.5,903.5,34495.25,208808.70000000004,2.0,4686.0,852.6333333333333,1211.3564777108156,34.70000000000001,74.0,346.5,988.75,2432.100000000001,0.0,90.0,39.93333333333333,28.840743848713863,1.0,11.0,48.5,65.5,71.60000000000001,0.0,1407.0,2255.0,75.16666666666667,259.25677370638493,0.0,0.0,0.5,16.5,155.0000000000001,0.0,418.0,542.0,18.066666666666666,76.30154937340139,0.0,0.0,0.0,3.25,14.900000000000013,0.0,203.0,337.0,11.233333333333333,37.46601525183289,0.0,0.0,0.0,4.5,19.40000000000002,0.0,9.0,1.8,3.010327052915886,0.0,0.0,0.0,3.0,7.100000000000001
2022-04-21,stars,013_3month,tla,7,3.0,6.0,7.0,5.0,6.0,1.0,7.0,51810.0,115586.0,16512.285714285714,20869.974314904222,33.400000000000006,70.5,4865.0,29381.5,42319.8,77.0,2101.0,865.8571428571429,852.5488116175379,78.8,168.5,568.0,1489.0,1988.2,1.0,77.0,26.0,29.59166549328825,1.6,2.5,11.0,44.0,60.20000000000001,0.0,653.0,835.0,119.28571428571429,243.74557383038723,0.0,0.0,1.0,90.5,364.4000000000002,0.0,86.0,117.0,16.714285714285715,31.86280112039893,0.0,0.0,1.0,15.0,49.40000000000002,0.0,14.0,20.0,2.857142857142857,5.398412465054624,0.0,0.0,0.0,3.0,9.200000000000003,0.0,4.0,1.2857142857142858,1.7043362064926932,0.0,0.0,0.0,2.5,3.4000000000000004
2022-04-21,stars,026_6month,ada,86,57.0,85.0,86.0,70.0,81.0,7.0,1.0,169782.0,1139911.0,13254.779069767443,31696.259507059352,35.0,255.0,1519.0,6756.5,32246.5,1.0,4052.0,954.9069767441861,1046.3413640243798,61.5,139.25,385.0,1621.0,2382.5,0.0,177.0,60.13953488372093,56.21432992745609,1.0,4.25,41.5,97.0,149.0,0.0,247.0,1322.0,15.372093023255815,40.59442051248159,0.0,0.0,1.0,8.0,36.5,0.0,124.0,316.0,3.6744186046511627,14.94337693976449,0.0,0.0,0.0,1.75,4.5,0.0,195.0,481.0,5.593023255813954,26.167055132012962,0.0,0.0,0.0,0.0,4.0,0.0,18.0,2.197674418604651,3.671254850198035,0.0,0.0,0.0,4.0,7.0
2022-04-21,stars,026_6month,agda,35,9.0,35.0,35.0,35.0,35.0,2.0,3.0,17107.0,64658.0,1847.3714285714286,3732.4365806496194,6.0,38.5,157.0,1624.0,5958.000000000004,1.0,2114.0,480.0,633.6046735567386,17.20000000000001,83.5,200.0,538.5,1581.0,0.0,169.0,70.0,56.27819554781094,4.0,18.0,64.0,106.0,156.20000000000002,0.0,90.0,412.0,11.771428571428572,24.384283407779783,0.0,0.0,1.0,6.5,51.000000000000036,0.0,17.0,42.0,1.2,3.3676663241164837,0.0,0.0,0.0,0.0,3.8000000000000043,0.0,15.0,24.0,0.6857142857142857,2.643209152119586,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.5428571428571428,2.0485699049488604,0.0,0.0,0.0,0.0,0.0
2022-04-21,stars,026_6month,coq,87,49.0,87.0,87.0,84.0,84.0,16.0,0.0,138176.0,652989.0,7505.620689655172,20461.830712863706,29.599999999999994,184.0,843.0,4716.0,20257.60000000001,14.0,3529.0,1011.080459770115,874.3350592173061,67.2,212.5,910.0,1553.0,2375.6000000000004,0.0,171.0,59.59770114942529,53.09304245797686,1.0,9.5,51.0,99.0,141.0,0.0,627.0,2465.0,28.333333333333332,74.84894348676723,0.0,0.0,4.0,24.0,62.60000000000005,0.0,54.0,452.0,5.195402298850575,10.067030093051937,0.0,0.0,1.0,5.0,15.600000000000023,0.0,43.0,331.0,3.8045977011494254,8.396897378918458,0.0,0.0,0.0,3.0,10.800000000000011,0.0,13.0,2.425287356321839,2.97130534272767,0.0,0.0,0.0,4.0,7.0
2022-04-21,stars,026_6month,idris,19,8.0,18.0,19.0,17.0,17.0,1.0,6.0,5595.0,8005.0,421.3157894736842,1261.2649758005994,8.8,22.0,72.0,229.5,424.79999999999995,2.0,2288.0,392.42105263157896,505.15567631171035,56.8,120.5,291.0,483.5,590.5999999999998,1.0,179.0,81.26315789473684,64.58916498854997,1.8,12.5,100.0,135.0,155.79999999999998,0.0,66.0,175.0,9.210526315789474,18.37141181101291,0.0,0.0,0.0,4.5,28.599999999999984,0.0,9.0,12.0,0.631578947368421,2.0872769692110413,0.0,0.0,0.0,0.0,1.1999999999999993,0.0,40.0,40.0,2.1052631578947367,9.17662935482247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-21,stars,026_6month,isabelle,22,12.0,21.0,22.0,20.0,20.0,2.0,2.0,202574.0,577574.0,26253.363636363636,56737.00063538403,6.4,161.0,863.0,6327.25,98954.50000000007,65.0,2835.0,893.0454545454545,948.0248880233518,115.4,168.25,482.0,1201.5,2628.3000000000015,2.0,164.0,62.86363636363637,53.73771882246607,7.1,20.0,46.5,97.0,136.20000000000002,0.0,392.0,677.0,30.772727272727273,93.54649051378615,0.0,0.0,0.5,2.0,26.400000000000013,0.0,86.0,144.0,6.545454545454546,19.788710761266728,0.0,0.0,0.0,1.0,6.900000000000002,0.0,146.0,165.0,7.5,31.101600020087776,0.0,0.0,0.0,0.0,2.8000000000000043,0.0,5.0,1.2272727272727273,1.9255628288353015,0.0,0.0,0.0,2.75,4.0
2022-04-21,stars,026_6month,lean,29,8.0,29.0,29.0,28.0,28.0,3.0,6.0,674549.0,772730.0,26645.862068965518,125740.28542530607,14.8,25.0,75.0,439.0,1390.5999999999997,1.0,2054.0,351.13793103448273,529.7718325668899,38.00000000000001,76.0,151.0,353.0,873.3999999999994,0.0,158.0,57.41379310344828,49.998226569534665,1.8000000000000003,16.0,42.0,95.0,126.19999999999999,0.0,1502.0,1632.0,56.275862068965516,278.18196723826605,0.0,0.0,1.0,7.0,19.799999999999997,0.0,143.0,166.0,5.724137931034483,26.481660165540095,0.0,0.0,0.0,1.0,3.1999999999999957,0.0,72.0,86.0,2.9655172413793105,13.462866279990546,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5517241379310345,1.1207843840221814,0.0,0.0,0.0,0.0,2.1999999999999993
2022-04-21,stars,026_6month,sml,56,22.0,55.0,56.0,49.0,48.0,2.0,1.0,568471.0,2394299.0,42755.33928571428,107981.53856659973,13.5,27.75,512.5,27581.0,104800.0,2.0,4686.0,836.2142857142857,1048.0125730384884,56.0,132.0,346.5,1111.0,2313.0,0.0,181.0,80.17857142857143,53.09994252448768,3.5,33.25,74.0,125.25,154.0,0.0,1407.0,2472.0,44.142857142857146,192.2033419983239,0.0,0.0,0.0,2.0,79.0,0.0,418.0,561.0,10.017857142857142,56.09488424946647,0.0,0.0,0.0,1.0,6.0,0.0,829.0,1200.0,21.428571428571427,113.36423311895753,0.0,0.0,0.0,0.25,15.5,0.0,9.0,1.4285714285714286,2.5502737311700687,0.0,0.0,0.0,3.0,5.5
2022-04-21,stars,026_6month,tla,11,6.0,10.0,11.0,9.0,10.0,1.0,7.0,51810.0,128776.0,11706.90909090909,17531.172695826972,51.0,125.0,4169.0,14148.0,35993.0,77.0,2101.0,662.0909090909091,726.0729239608726,80.0,139.5,465.0,816.5,1913.0,1.0,146.0,63.54545454545455,57.39052820172269,2.0,7.0,49.0,120.5,130.0,0.0,653.0,860.0,78.18181818181819,197.29055637907163,0.0,0.0,1.0,14.0,172.0,0.0,86.0,122.0,11.090909090909092,25.89770084565248,0.0,0.0,1.0,4.0,25.0,0.0,14.0,20.0,1.8181818181818181,4.423079963513701,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.1818181818181817,2.315952582337636,0.0,0.0,2.0,4.0,5.0
2022-04-21,stars,052_1year,ada,125,70.0,124.0,125.0,105.0,119.0,9.0,1.0,197812.0,1497971.0,11983.768,32157.150259948456,29.0,126.0,968.0,6232.0,26062.000000000004,1.0,4052.0,892.888,945.5009955130289,89.2,175.0,395.0,1424.0,2356.8,0.0,363.0,129.28,116.71661296463108,1.0,21.0,97.0,228.0,319.40000000000003,0.0,247.0,1795.0,14.36,40.14658624462076,0.0,0.0,1.0,8.0,29.0,0.0,124.0,364.0,2.912,12.567890474050996,0.0,0.0,0.0,1.0,4.6000000000000085,0.0,195.0,521.0,4.168,21.9202130905583,0.0,0.0,0.0,0.0,3.0,0.0,18.0,1.832,3.354669350563912,0.0,0.0,0.0,3.0,7.0
