ds,language,license_key,topic,repo_count
2022-06-09,ada,bsd-3-clause,ada,2
2022-06-09,coq,,coq,2
2022-06-09,elixir,,elixir,8
2022-06-09,elixir,,phoenix,3
2022-06-09,elixir,,hacktoberfest,2
2022-06-09,elixir,agpl-3.0,elixir,4
2022-06-09,elixir,agpl-3.0,phoenix,3
2022-06-09,elixir,agpl-3.0,activitypub,2
2022-06-09,elixir,agpl-3.0,decentralized,2
2022-06-09,elixir,agpl-3.0,tailwindcss,2
2022-06-09,elixir,apache-2.0,elixir,11
2022-06-09,elixir,apache-2.0,nerves,3
2022-06-09,elixir,apache-2.0,testing,2
2022-06-09,elixir,mit,elixir,12
2022-06-09,elixir,mit,data-science,3
2022-06-09,elixir,mit,phoenix,3
2022-06-09,elixir,mit,cryptocurrency,2
2022-06-09,elixir,mit,docker,2
2022-06-09,elixir,mit,ecto,2
2022-06-09,elixir,mit,elixir-lang,2
2022-06-09,elixir,mit,trading,2
2022-06-09,erlang,,erlang,2
2022-06-09,erlang,apache-2.0,erlang,5
2022-06-09,erlang,bsd-3-clause,aws,2
2022-06-09,erlang,bsd-3-clause,erlang,2
2022-06-09,erlang,bsd-3-clause,hacktoberfest,2
2022-06-09,erlang,mit,erlang,2
2022-06-09,erlang,other,erlang,4
2022-06-09,erlang,other,hacktoberfest,2
2022-06-09,go,,golang,8
2022-06-09,go,,aws,2
2022-06-09,go,,go,2
2022-06-09,go,,kubernetes,2
2022-06-09,go,agpl-3.0,golang,11
2022-06-09,go,agpl-3.0,go,7
2022-06-09,go,agpl-3.0,docker,3
2022-06-09,go,agpl-3.0,hacktoberfest,3
2022-06-09,go,agpl-3.0,privacy,3
2022-06-09,go,agpl-3.0,react,3
2022-06-09,go,agpl-3.0,security,3
2022-06-09,go,agpl-3.0,blockchain,2
2022-06-09,go,agpl-3.0,containers,2
2022-06-09,go,agpl-3.0,gitops,2
2022-06-09,go,agpl-3.0,google-cloud-storage,2
2022-06-09,go,agpl-3.0,graphql,2
2022-06-09,go,agpl-3.0,kubernetes,2
2022-06-09,go,agpl-3.0,load-generator,2
2022-06-09,go,agpl-3.0,load-testing,2
2022-06-09,go,agpl-3.0,pmm,2
2022-06-09,go,agpl-3.0,s3,2
2022-06-09,go,agpl-3.0,self-hosted,2
