ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-09,stars,001_1week,go,2165,1000
2022-06-09,stars,001_1week,rust,1362,1000
2022-06-09,stars,001_1week,elixir,120,120
2022-06-09,stars,001_1week,haskell,112,112
2022-06-09,stars,001_1week,ocaml,51,51
2022-06-09,stars,001_1week,erlang,26,26
2022-06-09,stars,001_1week,ada,23,23
2022-06-09,stars,001_1week,coq,13,13
2022-06-09,stars,001_1week,agda,7,7
2022-06-09,stars,001_1week,sml,7,7
2022-06-09,stars,001_1week,isabelle,5,5
2022-06-09,stars,001_1week,lean,5,5
2022-06-09,stars,001_1week,tla,2,2
2022-06-09,stars,001_1week,idris,0,0
