ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-16,stars,001_1week,go,2149,1000
2022-06-16,stars,001_1week,rust,1247,1000
2022-06-16,stars,001_1week,elixir,118,118
2022-06-16,stars,001_1week,haskell,98,98
2022-06-16,stars,001_1week,ocaml,52,52
2022-06-16,stars,001_1week,erlang,31,31
2022-06-16,stars,001_1week,ada,15,15
2022-06-16,stars,001_1week,coq,12,12
2022-06-16,stars,001_1week,sml,5,5
2022-06-16,stars,001_1week,isabelle,4,4
2022-06-16,stars,001_1week,agda,3,3
2022-06-16,stars,001_1week,idris,3,3
2022-06-16,stars,001_1week,lean,3,3
2022-06-16,stars,001_1week,tla,2,2
