ds,language,license_key,topic,repo_count
2022-06-16,ada,apache-2.0,ada,2
2022-06-16,coq,mit,coq,2
2022-06-16,elixir,,elixir,5
2022-06-16,elixir,agpl-3.0,elixir,4
2022-06-16,elixir,agpl-3.0,phoenix,3
2022-06-16,elixir,agpl-3.0,activitypub,2
2022-06-16,elixir,agpl-3.0,decentralized,2
2022-06-16,elixir,agpl-3.0,tailwindcss,2
2022-06-16,elixir,apache-2.0,elixir,10
2022-06-16,elixir,apache-2.0,nerves,3
2022-06-16,elixir,apache-2.0,elixir-lang,2
2022-06-16,elixir,gpl-3.0,elixir,2
2022-06-16,elixir,mit,elixir,10
2022-06-16,elixir,mit,elixir-lang,3
2022-06-16,elixir,mit,docker,2
2022-06-16,elixir,mit,mechanical-keyboard,2
2022-06-16,elixir,other,elixir,2
2022-06-16,erlang,,erlang,3
2022-06-16,erlang,,iot,2
2022-06-16,erlang,,mqtt,2
2022-06-16,erlang,apache-2.0,erlang,4
2022-06-16,erlang,apache-2.0,elixir,3
2022-06-16,erlang,apache-2.0,erlang-library,2
2022-06-16,erlang,apache-2.0,events,2
2022-06-16,erlang,apache-2.0,instrumentation,2
2022-06-16,erlang,apache-2.0,metrics,2
2022-06-16,erlang,bsd-3-clause,aws,2
2022-06-16,erlang,bsd-3-clause,erlang,2
2022-06-16,erlang,bsd-3-clause,hacktoberfest,2
2022-06-16,erlang,mit,elixir,2
2022-06-16,erlang,mit,erlang,2
2022-06-16,erlang,other,erlang,4
2022-06-16,erlang,other,chat,2
2022-06-16,erlang,other,hacktoberfest,2
2022-06-16,erlang,other,jabber,2
2022-06-16,erlang,other,messaging,2
2022-06-16,erlang,other,xmpp,2
2022-06-16,go,,golang,8
2022-06-16,go,,go,5
2022-06-16,go,,aws,3
2022-06-16,go,,aws-lambda,2
2022-06-16,go,agpl-3.0,golang,11
2022-06-16,go,agpl-3.0,go,6
2022-06-16,go,agpl-3.0,blockchain,2
2022-06-16,go,agpl-3.0,containers,2
2022-06-16,go,agpl-3.0,docker,2
2022-06-16,go,agpl-3.0,gitops,2
2022-06-16,go,agpl-3.0,google-cloud-storage,2
2022-06-16,go,agpl-3.0,hacktoberfest,2
2022-06-16,go,agpl-3.0,linux,2
2022-06-16,go,agpl-3.0,load-generator,2
2022-06-16,go,agpl-3.0,load-testing,2
2022-06-16,go,agpl-3.0,pmm,2
2022-06-16,go,agpl-3.0,react,2
2022-06-16,go,agpl-3.0,s3,2
2022-06-16,go,agpl-3.0,security,2
2022-06-16,go,agpl-3.0,storage,2
2022-06-16,go,agpl-3.0,webdav,2
2022-06-16,go,apache-2.0,kubernetes,124
2022-06-16,go,apache-2.0,golang,98
2022-06-16,go,apache-2.0,go,66
2022-06-16,go,apache-2.0,hacktoberfest,40
2022-06-16,go,apache-2.0,containers,31
2022-06-16,go,apache-2.0,docker,31
2022-06-16,go,apache-2.0,cloud-native,25
2022-06-16,go,apache-2.0,k8s,24
2022-06-16,go,apache-2.0,security,22
2022-06-16,go,apache-2.0,devops,16
2022-06-16,go,apache-2.0,operator,16
2022-06-16,go,apache-2.0,aws,13
2022-06-16,go,apache-2.0,cli,13
2022-06-16,go,apache-2.0,helm,13
2022-06-16,go,apache-2.0,prometheus,13
2022-06-16,go,apache-2.0,cloud,12
2022-06-16,go,apache-2.0,monitoring,12
2022-06-16,go,apache-2.0,cncf,11
2022-06-16,go,apache-2.0,gitops,11
2022-06-16,go,apache-2.0,observability,11
2022-06-16,go,apache-2.0,database,10
2022-06-16,go,apache-2.0,grpc,10
2022-06-16,go,apache-2.0,metrics,10
2022-06-16,go,apache-2.0,microservice,10
2022-06-16,go,apache-2.0,microservices,10
2022-06-16,go,apache-2.0,networking,10
2022-06-16,go,apache-2.0,openshift,10
2022-06-16,go,apache-2.0,authorization,9
2022-06-16,go,apache-2.0,blockchain,9
2022-06-16,go,apache-2.0,gcp,9
2022-06-16,go,apache-2.0,container,8
2022-06-16,go,apache-2.0,distributed-systems,8
2022-06-16,go,apache-2.0,linux,8
2022-06-16,go,apache-2.0,terraform,8
2022-06-16,go,apache-2.0,kubernetes-operator,7
2022-06-16,go,apache-2.0,messaging,7
2022-06-16,go,apache-2.0,oci,7
2022-06-16,go,apache-2.0,serverless,7
2022-06-16,go,apache-2.0,azure,6
2022-06-16,go,apache-2.0,cni,6
2022-06-16,go,apache-2.0,http,6
2022-06-16,go,apache-2.0,iac,6
2022-06-16,go,apache-2.0,infrastructure-as-code,6
2022-06-16,go,apache-2.0,octo-correct-managed,6
2022-06-16,go,apache-2.0,postgresql,6
2022-06-16,go,apache-2.0,redis,6
2022-06-16,go,apache-2.0,registry,6
