ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-02,stars,001_1week,go,2164,1000
2022-06-02,stars,001_1week,rust,1131,1000
2022-06-02,stars,001_1week,elixir,123,123
2022-06-02,stars,001_1week,haskell,116,116
2022-06-02,stars,001_1week,ocaml,50,50
2022-06-02,stars,001_1week,erlang,24,24
2022-06-02,stars,001_1week,coq,13,13
2022-06-02,stars,001_1week,ada,12,12
2022-06-02,stars,001_1week,isabelle,6,6
2022-06-02,stars,001_1week,lean,6,6
2022-06-02,stars,001_1week,sml,4,4
2022-06-02,stars,001_1week,idris,2,2
2022-06-02,stars,001_1week,agda,1,1
2022-06-02,stars,001_1week,tla,0,0
