ds,language,license_key,topic,repo_count
2023-01-26,coq,mit,coq,3
2023-01-26,coq,mit,compiler,2
2023-01-26,elixir,,elixir,8
2023-01-26,elixir,,phoenix,5
2023-01-26,elixir,,liveview,3
2023-01-26,elixir,,phoenix-liveview,3
2023-01-26,elixir,,elixir-phoenix,2
2023-01-26,elixir,,gpu,2
2023-01-26,elixir,,otp,2
2023-01-26,elixir,,phoenix-framework,2
2023-01-26,elixir,agpl-3.0,elixir,3
2023-01-26,elixir,agpl-3.0,phoenix,3
2023-01-26,elixir,agpl-3.0,activitypub,2
2023-01-26,elixir,agpl-3.0,decentralized,2
2023-01-26,elixir,agpl-3.0,tailwindcss,2
2023-01-26,elixir,apache-2.0,elixir,9
2023-01-26,elixir,apache-2.0,elixir-lang,2
2023-01-26,elixir,apache-2.0,phoenix,2
2023-01-26,elixir,bsd-3-clause,elixir,2
2023-01-26,elixir,gpl-2.0,elixir,3
2023-01-26,elixir,gpl-2.0,phoenix,2
2023-01-26,elixir,gpl-3.0,elixir,3
2023-01-26,elixir,mit,elixir,23
2023-01-26,elixir,mit,phoenix,7
2023-01-26,elixir,mit,elixir-lang,6
2023-01-26,elixir,mit,json,5
2023-01-26,elixir,mit,phoenix-framework,4
2023-01-26,elixir,mit,hacktoberfest,3
2023-01-26,elixir,mit,code-generator,2
2023-01-26,elixir,mit,ecto,2
2023-01-26,elixir,mit,elixir-library,2
2023-01-26,elixir,mit,elixir-phoenix,2
2023-01-26,elixir,mit,elm,2
2023-01-26,elixir,mit,elm-lang,2
2023-01-26,elixir,mit,json-schema,2
2023-01-26,erlang,apache-2.0,erlang,5
2023-01-26,erlang,bsd-3-clause,aws,2
2023-01-26,erlang,bsd-3-clause,erlang,2
2023-01-26,erlang,bsd-3-clause,hacktoberfest,2
2023-01-26,erlang,other,erlang,7
2023-01-26,erlang,other,messaging,3
2023-01-26,erlang,other,broker,2
2023-01-26,erlang,other,chat,2
2023-01-26,erlang,other,iot,2
2023-01-26,erlang,other,jabber,2
2023-01-26,erlang,other,mqtt,2
2023-01-26,erlang,other,pubsub,2
2023-01-26,erlang,other,xmpp,2
2023-01-26,go,,golang,4
2023-01-26,go,,go,3
2023-01-26,go,,cilium,2
2023-01-26,go,agpl-3.0,golang,12
2023-01-26,go,agpl-3.0,go,8
2023-01-26,go,agpl-3.0,hacktoberfest,5
2023-01-26,go,agpl-3.0,security,3
2023-01-26,go,agpl-3.0,aws,2
2023-01-26,go,agpl-3.0,blockchain,2
2023-01-26,go,agpl-3.0,cloud,2
2023-01-26,go,agpl-3.0,docker,2
2023-01-26,go,agpl-3.0,kubernetes,2
2023-01-26,go,agpl-3.0,load-generator,2
2023-01-26,go,agpl-3.0,load-testing,2
2023-01-26,go,agpl-3.0,mqtt,2
2023-01-26,go,agpl-3.0,shadowsocks,2
2023-01-26,go,agpl-3.0,webdav,2
