ds,sortby,pushed,language,repo_count,repo_data_count
2022-04-21,,001_1week,python,11830,0
2022-04-21,,001_1week,java,6746,0
2022-04-21,,001_1week,c++,4302,0
2022-04-21,,001_1week,c,2336,0
2022-04-21,,001_1week,go,1939,0
2022-04-21,,001_1week,r,1104,0
2022-04-21,,001_1week,rust,1046,0
2022-04-21,,001_1week,terraform,299,0
2022-04-21,,001_1week,scala,256,0
2022-04-21,,001_1week,haskell,128,0
2022-04-21,,001_1week,assembly,104,0
2022-04-21,,001_1week,elixir,103,0
2022-04-21,,001_1week,fortran,60,0
2022-04-21,,001_1week,ocaml,45,0
2022-04-21,,001_1week,verilog,40,0
2022-04-21,,001_1week,ada,23,0
2022-04-21,,001_1week,erlang,19,0
2022-04-21,,001_1week,coq,11,0
2022-04-21,,001_1week,agda,6,0
2022-04-21,,001_1week,lean,6,0
2022-04-21,,001_1week,sml,6,0
2022-04-21,,001_1week,idris,3,0
2022-04-21,,001_1week,tla,3,0
2022-04-21,,001_1week,isabelle,2,0
2022-04-21,,004_1month,python,35422,0
2022-04-21,,004_1month,java,20673,0
2022-04-21,,004_1month,c++,11704,0
2022-04-21,,004_1month,c,6410,0
2022-04-21,,004_1month,go,5131,0
2022-04-21,,004_1month,r,3768,0
2022-04-21,,004_1month,rust,2554,0
2022-04-21,,004_1month,terraform,874,0
2022-04-21,,004_1month,scala,617,0
2022-04-21,,004_1month,haskell,323,0
2022-04-21,,004_1month,elixir,310,0
2022-04-21,,004_1month,assembly,302,0
2022-04-21,,004_1month,fortran,185,0
2022-04-21,,004_1month,verilog,135,0
2022-04-21,,004_1month,ocaml,109,0
2022-04-21,,004_1month,erlang,49,0
2022-04-21,,004_1month,ada,32,0
2022-04-21,,004_1month,coq,29,0
2022-04-21,,004_1month,agda,13,0
2022-04-21,,004_1month,lean,9,0
2022-04-21,,004_1month,sml,9,0
2022-04-21,,004_1month,isabelle,7,0
2022-04-21,,004_1month,idris,6,0
2022-04-21,,004_1month,tla,4,0
2022-04-21,,013_3month,python,81771,0
2022-04-21,,013_3month,java,58000,0
2022-04-21,,013_3month,c++,27956,0
2022-04-21,,013_3month,c,15602,0
2022-04-21,,013_3month,go,11025,0
2022-04-21,,013_3month,r,9343,0
2022-04-21,,013_3month,rust,5406,0
2022-04-21,,013_3month,terraform,2137,0
2022-04-21,,013_3month,scala,1330,0
2022-04-21,,013_3month,elixir,1199,0
2022-04-21,,013_3month,assembly,871,0
2022-04-21,,013_3month,haskell,797,0
2022-04-21,,013_3month,fortran,441,0
2022-04-21,,013_3month,verilog,385,0
2022-04-21,,013_3month,ocaml,308,0
2022-04-21,,013_3month,erlang,100,0
2022-04-21,,013_3month,ada,60,0
2022-04-21,,013_3month,coq,60,0
2022-04-21,,013_3month,sml,30,0
2022-04-21,,013_3month,agda,22,0
2022-04-21,,013_3month,lean,21,0
2022-04-21,,013_3month,isabelle,16,0
2022-04-21,,013_3month,idris,9,0
2022-04-21,,013_3month,tla,7,0
2022-04-21,,026_6month,python,132981,0
2022-04-21,,026_6month,java,97206,0
2022-04-21,,026_6month,c++,45398,0
2022-04-21,,026_6month,c,25817,0
2022-04-21,,026_6month,go,16298,0
2022-04-21,,026_6month,r,14789,0
2022-04-21,,026_6month,rust,8425,0
2022-04-21,,026_6month,terraform,3203,0
2022-04-21,,026_6month,scala,1963,0
2022-04-21,,026_6month,elixir,1570,0
2022-04-21,,026_6month,assembly,1438,0
2022-04-21,,026_6month,haskell,1278,0
2022-04-21,,026_6month,verilog,675,0
2022-04-21,,026_6month,fortran,662,0
2022-04-21,,026_6month,ocaml,417,0
2022-04-21,,026_6month,erlang,165,0
2022-04-21,,026_6month,coq,87,0
2022-04-21,,026_6month,ada,86,0
2022-04-21,,026_6month,sml,56,0
2022-04-21,,026_6month,agda,35,0
2022-04-21,,026_6month,lean,29,0
2022-04-21,,026_6month,isabelle,22,0
2022-04-21,,026_6month,idris,19,0
2022-04-21,,026_6month,tla,11,0
2022-04-21,,052_1year,python,203871,0
2022-04-21,,052_1year,java,154882,0
2022-04-21,,052_1year,c++,74815,0
2022-04-21,,052_1year,c,42036,0
2022-04-21,,052_1year,go,24608,0
2022-04-21,,052_1year,r,24366,0
2022-04-21,,052_1year,rust,12017,0
2022-04-21,,052_1year,terraform,5015,0
2022-04-21,,052_1year,scala,3000,0
2022-04-21,,052_1year,assembly,2457,0
2022-04-21,,052_1year,elixir,2226,0
2022-04-21,,052_1year,haskell,1885,0
2022-04-21,,052_1year,verilog,1184,0
2022-04-21,,052_1year,fortran,1015,0
2022-04-21,,052_1year,ocaml,610,0
2022-04-21,,052_1year,erlang,248,0
2022-04-21,,052_1year,ada,125,0
2022-04-21,,052_1year,coq,116,0
2022-04-21,,052_1year,sml,103,0
2022-04-21,,052_1year,agda,51,0
2022-04-21,,052_1year,lean,46,0
2022-04-21,,052_1year,isabelle,35,0
2022-04-21,,052_1year,idris,27,0
2022-04-21,,052_1year,tla,18,0
2022-04-21,,156_3year,python,506372,0
2022-04-21,,156_3year,java,447060,0
2022-04-21,,156_3year,c++,168281,0
2022-04-21,,156_3year,c,93818,0
2022-04-21,,156_3year,r,58634,0
2022-04-21,,156_3year,go,44995,0
2022-04-21,,156_3year,rust,20167,0
2022-04-21,,156_3year,terraform,9675,0
2022-04-21,,156_3year,scala,6930,0
2022-04-21,,156_3year,assembly,5728,0
2022-04-21,,156_3year,haskell,4251,0
2022-04-21,,156_3year,elixir,4028,0
2022-04-21,,156_3year,verilog,2681,0
2022-04-21,,156_3year,fortran,2001,0
2022-04-21,,156_3year,ocaml,1155,0
2022-04-21,,156_3year,erlang,622,0
2022-04-21,,156_3year,coq,324,0
2022-04-21,,156_3year,ada,257,0
2022-04-21,,156_3year,sml,233,0
2022-04-21,,156_3year,agda,111,0
2022-04-21,,156_3year,lean,79,0
2022-04-21,,156_3year,isabelle,62,0
2022-04-21,,156_3year,idris,57,0
2022-04-21,,156_3year,tla,46,0
2022-04-21,,alltime,java,975670,0
2022-04-21,,alltime,python,825912,0
2022-04-21,,alltime,c++,285947,0
2022-04-21,,alltime,c,183127,0
2022-04-21,,alltime,r,119263,0
2022-04-21,,alltime,go,69399,0
2022-04-21,,alltime,rust,24621,0
2022-04-21,,alltime,scala,18139,0
2022-04-21,,alltime,terraform,11511,0
2022-04-21,,alltime,haskell,10301,0
2022-04-21,,alltime,assembly,9253,0
2022-04-21,,alltime,elixir,7483,0
2022-04-21,,alltime,verilog,4200,0
2022-04-21,,alltime,fortran,3344,0
2022-04-21,,alltime,ocaml,2340,0
2022-04-21,,alltime,erlang,2253,0
2022-04-21,,alltime,coq,526,0
2022-04-21,,alltime,ada,459,0
2022-04-21,,alltime,sml,436,0
2022-04-21,,alltime,agda,206,0
2022-04-21,,alltime,idris,143,0
2022-04-21,,alltime,isabelle,99,0
2022-04-21,,alltime,lean,88,0
2022-04-21,,alltime,tla,66,0
