ds,created,language,user_count
2022-01-27,004_1month,python,391
2022-01-27,004_1month,java,139
2022-01-27,004_1month,c++,86
2022-01-27,004_1month,c,64
2022-01-27,004_1month,go,34
2022-01-27,004_1month,r,14
2022-01-27,004_1month,rust,9
2022-01-27,004_1month,assembly,2
2022-01-27,004_1month,scala,2
2022-01-27,004_1month,coq,1
2022-01-27,004_1month,erlang,1
2022-01-27,004_1month,haskell,1
2022-01-27,004_1month,verilog,1
2022-01-27,004_1month,ada,0
2022-01-27,004_1month,agda,0
2022-01-27,004_1month,idris,0
2022-01-27,004_1month,isabelle,0
2022-01-27,004_1month,lean,0
2022-01-27,004_1month,sml,0
2022-01-27,004_1month,tla,0
2022-01-27,004_1month,elixir,0
2022-01-27,004_1month,ocaml,0
2022-01-27,004_1month,fortran,0
2022-01-27,004_1month,terraform,0
2022-01-27,013_3month,python,1444
2022-01-27,013_3month,java,638
2022-01-27,013_3month,c++,334
2022-01-27,013_3month,c,275
2022-01-27,013_3month,go,113
2022-01-27,013_3month,r,99
2022-01-27,013_3month,rust,59
2022-01-27,013_3month,terraform,11
2022-01-27,013_3month,erlang,10
2022-01-27,013_3month,assembly,8
2022-01-27,013_3month,haskell,6
2022-01-27,013_3month,fortran,5
2022-01-27,013_3month,scala,4
2022-01-27,013_3month,verilog,4
2022-01-27,013_3month,elixir,3
2022-01-27,013_3month,ocaml,2
2022-01-27,013_3month,coq,1
2022-01-27,013_3month,isabelle,1
2022-01-27,013_3month,lean,1
2022-01-27,013_3month,ada,0
2022-01-27,013_3month,agda,0
2022-01-27,013_3month,idris,0
2022-01-27,013_3month,sml,0
2022-01-27,013_3month,tla,0
2022-01-27,052_1year,python,10074
2022-01-27,052_1year,java,4579
2022-01-27,052_1year,c++,2496
2022-01-27,052_1year,c,1511
2022-01-27,052_1year,r,726
2022-01-27,052_1year,go,537
2022-01-27,052_1year,rust,258
2022-01-27,052_1year,terraform,92
2022-01-27,052_1year,assembly,71
2022-01-27,052_1year,verilog,38
2022-01-27,052_1year,fortran,37
2022-01-27,052_1year,elixir,30
2022-01-27,052_1year,scala,28
2022-01-27,052_1year,haskell,23
2022-01-27,052_1year,erlang,22
2022-01-27,052_1year,ocaml,6
2022-01-27,052_1year,lean,4
2022-01-27,052_1year,coq,2
2022-01-27,052_1year,sml,2
2022-01-27,052_1year,ada,1
2022-01-27,052_1year,isabelle,1
2022-01-27,052_1year,agda,0
2022-01-27,052_1year,idris,0
2022-01-27,052_1year,tla,0
2022-01-27,261_5year,python,69244
2022-01-27,261_5year,java,46839
2022-01-27,261_5year,c++,22469
2022-01-27,261_5year,c,13271
2022-01-27,261_5year,r,8169
2022-01-27,261_5year,go,3195
2022-01-27,261_5year,rust,865
2022-01-27,261_5year,assembly,626
2022-01-27,261_5year,scala,525
2022-01-27,261_5year,terraform,496
2022-01-27,261_5year,fortran,355
2022-01-27,261_5year,verilog,304
2022-01-27,261_5year,haskell,217
2022-01-27,261_5year,elixir,184
2022-01-27,261_5year,ocaml,87
2022-01-27,261_5year,erlang,73
2022-01-27,261_5year,coq,31
2022-01-27,261_5year,sml,31
2022-01-27,261_5year,ada,14
2022-01-27,261_5year,agda,8
2022-01-27,261_5year,lean,8
2022-01-27,261_5year,idris,3
2022-01-27,261_5year,isabelle,3
2022-01-27,261_5year,tla,2
2022-01-27,alltime,java,3440905
2022-01-27,alltime,python,2921288
2022-01-27,alltime,c++,1101169
2022-01-27,alltime,c,780568
2022-01-27,alltime,r,287163
2022-01-27,alltime,go,226319
2022-01-27,alltime,scala,50598
2022-01-27,alltime,rust,33630
2022-01-27,alltime,terraform,30257
2022-01-27,alltime,assembly,22594
2022-01-27,alltime,haskell,15425
2022-01-27,alltime,fortran,12669
2022-01-27,alltime,verilog,12125
2022-01-27,alltime,elixir,7384
2022-01-27,alltime,erlang,7349
2022-01-27,alltime,ocaml,4819
2022-01-27,alltime,sml,3167
2022-01-27,alltime,coq,1017
2022-01-27,alltime,ada,837
2022-01-27,alltime,lean,289
2022-01-27,alltime,agda,217
2022-01-27,alltime,isabelle,137
2022-01-27,alltime,idris,96
2022-01-27,alltime,tla,67
