ds,created,language,user_count
2022-01-03,004_1month,python,262
2022-01-03,004_1month,java,154
2022-01-03,004_1month,c++,68
2022-01-03,004_1month,c,36
2022-01-03,004_1month,go,35
2022-01-03,004_1month,r,17
2022-01-03,004_1month,rust,11
2022-01-03,004_1month,terraform,5
2022-01-03,004_1month,assembly,2
2022-01-03,004_1month,fortran,2
2022-01-03,004_1month,isabelle,1
2022-01-03,004_1month,lean,1
2022-01-03,004_1month,verilog,1
2022-01-03,004_1month,ada,0
2022-01-03,004_1month,agda,0
2022-01-03,004_1month,coq,0
2022-01-03,004_1month,idris,0
2022-01-03,004_1month,tla,0
2022-01-03,004_1month,elixir,0
2022-01-03,004_1month,erlang,0
2022-01-03,004_1month,haskell,0
2022-01-03,004_1month,ocaml,0
2022-01-03,004_1month,scala,0
2022-01-03,013_3month,python,1384
2022-01-03,013_3month,java,669
2022-01-03,013_3month,c++,357
2022-01-03,013_3month,c,243
2022-01-03,013_3month,go,103
2022-01-03,013_3month,r,103
2022-01-03,013_3month,rust,62
2022-01-03,013_3month,terraform,20
2022-01-03,013_3month,assembly,11
2022-01-03,013_3month,fortran,6
2022-01-03,013_3month,elixir,5
2022-01-03,013_3month,erlang,4
2022-01-03,013_3month,haskell,4
2022-01-03,013_3month,ocaml,3
2022-01-03,013_3month,verilog,3
2022-01-03,013_3month,isabelle,1
2022-01-03,013_3month,lean,1
2022-01-03,013_3month,scala,1
2022-01-03,013_3month,ada,0
2022-01-03,013_3month,agda,0
2022-01-03,013_3month,coq,0
2022-01-03,013_3month,idris,0
2022-01-03,013_3month,tla,0
2022-01-03,052_1year,python,10040
2022-01-03,052_1year,java,4576
2022-01-03,052_1year,c++,2508
2022-01-03,052_1year,c,1482
2022-01-03,052_1year,r,760
2022-01-03,052_1year,go,526
2022-01-03,052_1year,rust,258
2022-01-03,052_1year,terraform,102
2022-01-03,052_1year,assembly,75
2022-01-03,052_1year,verilog,39
2022-01-03,052_1year,fortran,37
2022-01-03,052_1year,elixir,28
2022-01-03,052_1year,scala,27
2022-01-03,052_1year,haskell,22
2022-01-03,052_1year,erlang,13
2022-01-03,052_1year,ocaml,6
2022-01-03,052_1year,lean,4
2022-01-03,052_1year,coq,2
2022-01-03,052_1year,ada,1
2022-01-03,052_1year,isabelle,1
2022-01-03,052_1year,agda,0
2022-01-03,052_1year,idris,0
2022-01-03,052_1year,tla,0
2022-01-03,261_5year,python,68554
2022-01-03,261_5year,java,47108
2022-01-03,261_5year,c++,22435
2022-01-03,261_5year,c,13204
2022-01-03,261_5year,r,8186
2022-01-03,261_5year,go,3148
2022-01-03,261_5year,rust,849
2022-01-03,261_5year,assembly,632
2022-01-03,261_5year,scala,533
2022-01-03,261_5year,terraform,488
2022-01-03,261_5year,fortran,361
2022-01-03,261_5year,verilog,299
2022-01-03,261_5year,haskell,220
2022-01-03,261_5year,elixir,187
2022-01-03,261_5year,ocaml,92
2022-01-03,261_5year,erlang,63
2022-01-03,261_5year,coq,31
2022-01-03,261_5year,ada,16
2022-01-03,261_5year,agda,8
2022-01-03,261_5year,lean,8
2022-01-03,261_5year,idris,3
2022-01-03,261_5year,isabelle,3
2022-01-03,261_5year,tla,2
2022-01-03,alltime,java,3410016
2022-01-03,alltime,python,2871844
2022-01-03,alltime,c++,1089061
2022-01-03,alltime,c,771988
2022-01-03,alltime,r,285034
2022-01-03,alltime,go,219642
2022-01-03,alltime,scala,50311
2022-01-03,alltime,rust,32894
2022-01-03,alltime,terraform,29174
2022-01-03,alltime,assembly,22328
2022-01-03,alltime,haskell,15296
2022-01-03,alltime,fortran,12534
2022-01-03,alltime,verilog,11968
2022-01-03,alltime,elixir,7318
2022-01-03,alltime,erlang,7266
2022-01-03,alltime,ocaml,4778
2022-01-03,alltime,coq,1012
2022-01-03,alltime,ada,824
2022-01-03,alltime,lean,283
2022-01-03,alltime,agda,214
2022-01-03,alltime,isabelle,137
2022-01-03,alltime,idris,96
2022-01-03,alltime,tla,66
