ds,sortby,pushed,language,repo_count,repo_data_count
2022-10-06,stars,001_1week,go,2227,1000
2022-10-06,stars,001_1week,rust,1341,1000
2022-10-06,stars,001_1week,elixir,136,136
2022-10-06,stars,001_1week,haskell,113,113
2022-10-06,stars,001_1week,ocaml,37,37
2022-10-06,stars,001_1week,erlang,17,17
2022-10-06,stars,001_1week,ada,9,9
2022-10-06,stars,001_1week,coq,9,9
2022-10-06,stars,001_1week,sml,7,7
2022-10-06,stars,001_1week,agda,6,6
2022-10-06,stars,001_1week,idris,3,3
2022-10-06,stars,001_1week,lean,3,3
2022-10-06,stars,001_1week,tla,3,3
2022-10-06,stars,001_1week,isabelle,1,1
