ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-10,stars,004_1month,ada,33,33
2022-03-10,stars,004_1month,coq,33,33
2022-03-10,stars,004_1month,sml,17,17
2022-03-10,stars,004_1month,agda,11,11
2022-03-10,stars,004_1month,lean,11,11
2022-03-10,stars,004_1month,isabelle,7,7
2022-03-10,stars,004_1month,tla,3,3
2022-03-10,stars,004_1month,idris,2,2
2022-03-10,stars,013_3month,coq,64,64
2022-03-10,stars,013_3month,ada,57,57
2022-03-10,stars,013_3month,sml,39,39
2022-03-10,stars,013_3month,agda,21,21
2022-03-10,stars,013_3month,lean,21,21
2022-03-10,stars,013_3month,isabelle,15,15
2022-03-10,stars,013_3month,idris,10,10
2022-03-10,stars,013_3month,tla,7,7
2022-03-10,stars,026_6month,coq,91,91
2022-03-10,stars,026_6month,ada,82,82
2022-03-10,stars,026_6month,sml,54,54
2022-03-10,stars,026_6month,agda,31,31
2022-03-10,stars,026_6month,lean,27,27
2022-03-10,stars,026_6month,isabelle,25,25
2022-03-10,stars,026_6month,idris,17,17
2022-03-10,stars,026_6month,tla,10,10
2022-03-10,stars,052_1year,ada,126,126
2022-03-10,stars,052_1year,coq,122,122
2022-03-10,stars,052_1year,sml,113,113
2022-03-10,stars,052_1year,agda,44,44
2022-03-10,stars,052_1year,lean,41,41
2022-03-10,stars,052_1year,isabelle,35,35
2022-03-10,stars,052_1year,idris,25,25
2022-03-10,stars,052_1year,tla,19,19
2022-03-10,stars,156_3year,coq,326,326
2022-03-10,stars,156_3year,ada,255,255
2022-03-10,stars,156_3year,sml,235,235
2022-03-10,stars,156_3year,agda,107,107
2022-03-10,stars,156_3year,lean,75,75
2022-03-10,stars,156_3year,isabelle,61,61
2022-03-10,stars,156_3year,idris,56,56
2022-03-10,stars,156_3year,tla,46,46
2022-03-10,stars,alltime,coq,522,522
2022-03-10,stars,alltime,ada,451,451
2022-03-10,stars,alltime,sml,431,431
2022-03-10,stars,alltime,agda,199,199
2022-03-10,stars,alltime,idris,140,140
2022-03-10,stars,alltime,isabelle,97,97
2022-03-10,stars,alltime,lean,82,82
2022-03-10,stars,alltime,tla,65,65
