ds,sortby,pushed,language,quantile,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-03-10,stars,004_1month,ada,< q10,4,3.0,4.0,4.0,4.0,4.0,0.0,8.0,69.0,123.0,30.75,26.575364531836623,11.600000000000001,17.0,23.0,36.75,56.10000000000001,12.0,1608.0,613.25,751.4809267927785,24.0,42.0,416.5,987.75,1359.9,4.0,27.0,13.75,9.912113800799505,5.5,7.75,12.0,18.0,23.400000000000002,0.0,2.0,3.0,0.75,0.9574271077563381,0.0,0.0,0.5,1.25,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.5,0.0,0.0,0.0,0.75,2.1000000000000005
2022-03-10,stars,004_1month,ada,q10 - q25,4,3.0,4.0,4.0,3.0,3.0,0.0,235.0,946.0,2254.0,563.5,381.3471734085185,235.3,235.75,536.5,864.25,913.3000000000001,111.0,2609.0,1175.5,1059.9378912621878,303.30000000000007,591.75,991.0,1574.75,2195.3,5.0,22.0,14.5,7.593857166596345,7.1000000000000005,10.25,15.5,19.75,21.1,0.0,23.0,43.0,10.75,10.626225419530053,1.2000000000000002,3.0,10.0,17.75,20.900000000000002,0.0,2.0,4.0,1.0,1.1547005383792515,0.0,0.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,1.4142135623730951,0.0,0.0,0.5,1.5,2.4000000000000004,3.0,10.0,7.0,2.943920288775949,4.2,6.0,7.5,8.5,9.4
2022-03-10,stars,004_1month,ada,q25 - q50,8,6.0,8.0,8.0,7.0,8.0,2.0,1565.0,5955.0,23914.0,2989.25,1607.8258390047813,1633.6,2038.75,2347.5,3412.0,5275.3,6.0,2327.0,1033.25,888.6155765330376,11.600000000000001,266.75,1056.0,1709.0,1934.3,1.0,19.0,5.875,6.556076788533128,1.0,1.0,2.5,10.0,12.7,0.0,141.0,364.0,45.5,57.34606724590125,0.7000000000000001,3.25,22.0,66.0,132.6,0.0,38.0,78.0,9.75,13.946325680981353,0.0,0.75,3.0,12.75,28.199999999999996,0.0,136.0,171.0,21.375,46.92223810275282,0.0,0.75,3.5,8.75,56.89999999999998,0.0,6.0,2.0,2.8284271247461903,0.0,0.0,0.0,4.5,6.0
2022-03-10,stars,004_1month,ada,q50 - q75,8,6.0,7.0,8.0,4.0,8.0,2.0,5996.0,13583.0,76313.0,9539.125,2823.4480661317034,6504.2,6754.25,10002.0,11617.75,12215.199999999999,37.0,3708.0,1326.625,1448.635706695885,49.6,106.75,733.5,2610.0,2941.5,1.0,26.0,10.25,10.484682705192915,2.4000000000000004,3.0,3.5,20.0,23.9,0.0,80.0,153.0,19.125,30.342979889447715,0.0,0.75,4.0,21.5,61.099999999999994,0.0,16.0,33.0,4.125,5.792544469278715,0.0,0.0,1.5,6.0,11.099999999999998,0.0,3.0,6.0,0.75,1.164964745021435,0.0,0.0,0.0,1.25,2.3,0.0,7.0,2.125,3.044315545875155,0.0,0.0,0.0,4.5,6.3
2022-03-10,stars,004_1month,ada,q75 - q90,5,4.0,5.0,5.0,2.0,5.0,0.0,17103.0,28958.0,114695.0,22939.0,4830.39320345663,17900.2,19096.0,23881.0,25657.0,27637.6,178.0,4010.0,1982.4,1392.5246137860545,703.6,1492.0,1878.0,2354.0,3347.6000000000004,0.0,15.0,4.0,6.244997998398399,0.4,1.0,1.0,3.0,10.200000000000001,0.0,187.0,313.0,62.6,75.5830668867042,3.2,8.0,44.0,74.0,141.8,0.0,123.0,132.0,26.4,54.058301860121354,0.0,0.0,3.0,6.0,76.20000000000002,0.0,178.0,194.0,38.8,77.9596049246018,0.4,1.0,3.0,12.0,111.60000000000001,0.0,12.0,3.8,5.495452665613635,0.0,0.0,0.0,7.0,10.0
2022-03-10,stars,004_1month,ada,q90 <,4,2.0,4.0,4.0,3.0,4.0,2.0,31874.0,143111.0,331700.0,82925.0,52165.39240403226,36588.5,43660.25,78357.5,117622.25,132915.5,25.0,2009.0,849.0,954.8807953526624,50.2,88.0,681.0,1442.0,1782.2,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,3.8000000000000007,0.0,239.0,252.0,63.0,117.45921277901817,0.30000000000000004,0.75,6.5,68.75,170.90000000000003,0.0,43.0,45.0,11.25,21.187653637594387,0.0,0.0,1.0,12.25,30.700000000000006,0.0,41.0,56.0,14.0,19.339079605813716,0.0,0.0,7.5,21.5,33.2,0.0,5.0,2.0,2.449489742783178,0.0,0.0,1.5,3.5,4.4
2022-03-10,stars,004_1month,agda,< q10,1,1.0,1.0,1.0,1.0,1.0,0.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-03-10,stars,004_1month,agda,q10 - q25,2,1.0,2.0,2.0,2.0,2.0,0.0,47.0,81.0,128.0,64.0,24.041630560342615,50.4,55.5,64.0,72.5,77.6,60.0,158.0,109.0,69.29646455628166,69.8,84.5,109.0,133.5,148.2,15.0,22.0,18.5,4.949747468305833,15.7,16.75,18.5,20.25,21.3,7.0,10.0,17.0,8.5,2.1213203435596424,7.3,7.75,8.5,9.25,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,stars,004_1month,agda,q25 - q50,2,0.0,2.0,2.0,2.0,2.0,0.0,126.0,127.0,253.0,126.5,0.7071067811865476,126.1,126.25,126.5,126.75,126.9,18.0,2072.0,1045.0,1452.3973285571685,223.4,531.5,1045.0,1558.5,1866.6000000000001,5.0,14.0,9.5,6.363961030678928,5.9,7.25,9.5,11.75,13.1,3.0,36.0,39.0,19.5,23.33452377915607,6.300000000000001,11.25,19.5,27.75,32.7,0.0,1.0,1.0,0.5,0.7071067811865476,0.1,0.25,0.5,0.75,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,stars,004_1month,agda,q50 - q75,3,0.0,3.0,3.0,3.0,3.0,0.0,2414.0,4353.0,9701.0,3233.6666666666665,1003.6335652683869,2518.0,2674.0,2934.0,3643.5,4069.2,90.0,1886.0,754.3333333333334,984.9895092503947,129.4,188.5,287.0,1086.5,1566.2,2.0,16.0,8.666666666666666,7.023769168568492,3.2,5.0,8.0,12.0,14.4,0.0,21.0,22.0,7.333333333333333,11.846237095944574,0.2,0.5,1.0,11.0,17.0,0.0,2.0,2.0,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,1.0,1.6,0.0,15.0,16.0,5.333333333333333,8.386497083606084,0.2,0.5,1.0,8.0,12.200000000000001,0.0,4.0,1.3333333333333333,2.3094010767585034,0.0,0.0,0.0,2.0,3.2
